time,sample,AF3,T7,Pz,T8,AF4,marker_hardware,label,trial,state,mode
1775657867.3488,81,4282.564,4257.436,4146.154,4168.205,4248.718,450.0,reposo,15,reposo,movimiento_real
1775657867.3565,82,4286.154,4274.359,4157.949,4166.667,4253.333,450.0,reposo,15,reposo,movimiento_real
1775657867.3644,83,4278.462,4256.41,4161.538,4159.487,4243.077,1023.0,reposo,15,reposo,movimiento_real
1775657867.3721,84,4276.923,4246.667,4157.436,4154.872,4236.923,450.0,reposo,15,reposo,movimiento_real
1775657867.38,85,4278.462,4242.051,4147.179,4152.821,4232.821,450.0,reposo,15,reposo,movimiento_real
1775657867.3878,86,4284.615,4240.0,4142.051,4157.949,4228.718,450.0,reposo,15,reposo,movimiento_real
1775657867.3957,87,4297.436,4256.41,4144.103,4168.205,4235.897,1023.0,reposo,15,reposo,movimiento_real
1775657867.4036,88,4295.897,4256.923,4144.103,4163.077,4246.154,450.0,reposo,15,reposo,movimiento_real
1775657867.4115,89,4284.103,4241.538,4148.205,4146.154,4241.538,450.0,reposo,15,reposo,movimiento_real
1775657867.4192,90,4280.513,4230.256,4137.436,4132.308,4225.128,450.0,reposo,15,reposo,movimiento_real
1775657867.4271,91,4279.487,4227.692,4114.872,4126.154,4214.872,1023.0,reposo,15,reposo,movimiento_real
1775657867.435,92,4275.385,4237.436,4116.41,4128.718,4211.795,450.0,reposo,15,reposo,movimiento_real
1775657867.443,93,4276.41,4231.795,4130.256,4131.795,4215.897,450.0,reposo,15,reposo,movimiento_real
1775657867.4507,94,4285.641,4206.154,4127.692,4127.179,4213.333,450.0,reposo,15,reposo,movimiento_real
1775657867.4584,95,4277.436,4194.359,4109.231,4114.872,4190.256,1023.0,reposo,15,reposo,movimiento_real
1775657867.4661,96,4262.564,4207.179,4103.077,4110.256,4188.205,450.0,reposo,15,reposo,movimiento_real
1775657867.474,97,4280.513,4230.256,4120.513,4127.692,4216.41,450.0,reposo,15,reposo,movimiento_real
1775657867.4817,98,4304.103,4257.436,4140.0,4148.205,4227.179,450.0,reposo,15,reposo,movimiento_real
1775657867.4896,99,4311.795,4266.154,4154.872,4161.538,4230.256,1023.0,reposo,15,reposo,movimiento_real
1775657867.4974,100,4313.333,4231.795,4154.359,4158.974,4234.359,450.0,reposo,15,reposo,movimiento_real
1775657867.5053,101,4294.872,4207.692,4132.308,4139.487,4217.436,450.0,reposo,15,reposo,movimiento_real
1775657867.513,102,4298.462,4253.333,4145.641,4153.846,4230.256,450.0,reposo,15,reposo,movimiento_real
1775657867.5209,103,4342.051,4320.513,4201.026,4199.487,4278.974,1023.0,reposo,15,reposo,movimiento_real
1775657867.5286,104,4355.385,4304.615,4213.846,4203.077,4282.564,450.0,reposo,15,reposo,movimiento_real
1775657867.5365,105,4325.128,4239.487,4187.692,4178.974,4256.923,450.0,reposo,15,reposo,movimiento_real
1775657867.5445,106,4303.077,4246.154,4178.974,4174.359,4253.333,450.0,reposo,15,reposo,movimiento_real
1775657867.5524,107,4297.436,4293.333,4182.564,4177.436,4251.795,1023.0,reposo,15,reposo,movimiento_real
1775657867.5601,108,4294.359,4299.487,4178.462,4181.026,4238.974,450.0,reposo,15,reposo,movimiento_real
1775657867.5678,109,4290.256,4252.308,4164.615,4175.897,4230.256,450.0,reposo,15,reposo,movimiento_real
1775657867.5755,110,4275.897,4209.231,4145.128,4151.795,4230.769,450.0,reposo,15,reposo,movimiento_real
1775657867.5832,111,4254.359,4209.231,4125.128,4129.231,4210.256,1023.0,reposo,15,reposo,movimiento_real
1775657867.5909,112,4226.667,4205.128,4104.615,4103.077,4163.077,450.0,reposo,15,reposo,movimiento_real
1775657867.5989,113,4218.974,4197.436,4103.59,4086.667,4159.487,450.0,reposo,15,reposo,movimiento_real
1775657867.6068,114,4252.308,4215.385,4136.41,4122.564,4211.282,450.0,reposo,15,reposo,movimiento_real
1775657867.6147,115,4291.795,4231.795,4168.205,4169.744,4245.128,1023.0,reposo,15,reposo,movimiento_real
1775657867.6224,116,4301.026,4244.103,4172.821,4170.256,4247.179,450.0,reposo,15,reposo,movimiento_real
1775657867.6303,117,4284.615,4263.59,4170.256,4153.333,4242.564,450.0,reposo,15,reposo,movimiento_real
1775657867.638,118,4277.436,4269.744,4171.795,4158.462,4232.308,450.0,reposo,15,reposo,movimiento_real
1775657867.6459,119,4299.487,4261.026,4178.974,4176.923,4241.026,1023.0,reposo,15,reposo,movimiento_real
1775657867.6539,120,4307.179,4260.0,4175.385,4180.513,4256.41,450.0,reposo,15,reposo,movimiento_real
1775657867.6618,121,4284.103,4252.821,4163.077,4164.615,4240.0,450.0,reposo,15,reposo,movimiento_real
1775657867.6695,122,4278.462,4251.282,4166.154,4161.538,4225.128,450.0,reposo,15,reposo,movimiento_real
1775657867.6774,123,4281.026,4254.872,4162.564,4167.179,4230.256,1023.0,reposo,15,reposo,movimiento_real
1775657867.6851,124,4266.667,4225.128,4142.051,4154.872,4228.205,450.0,reposo,15,reposo,movimiento_real
1775657867.6928,125,4266.667,4225.641,4144.615,4144.615,4226.667,450.0,reposo,15,reposo,movimiento_real
1775657867.7005,126,4272.821,4271.282,4163.077,4154.359,4233.333,450.0,reposo,15,reposo,movimiento_real
1775657867.7085,127,4259.487,4271.282,4168.205,4163.59,4229.744,232.0,reposo,15,reposo,movimiento_real
1775657867.7162,0,4254.872,4239.487,4172.821,4161.538,4225.641,450.0,reposo,15,reposo,movimiento_real
1775657867.7241,1,4263.59,4228.718,4169.231,4153.333,4229.744,450.0,reposo,15,reposo,movimiento_real
1775657867.7318,2,4264.103,4237.949,4151.795,4146.667,4231.282,1023.0,reposo,15,reposo,movimiento_real
1775657867.7397,3,4267.179,4258.462,4151.282,4158.462,4240.0,450.0,reposo,15,reposo,movimiento_real
1775657867.7474,4,4282.564,4278.462,4168.718,4178.974,4256.923,1023.0,reposo,15,reposo,movimiento_real
1775657867.7552,5,4281.538,4249.744,4166.667,4179.487,4251.795,450.0,reposo,15,reposo,movimiento_real
