time,sample,AF3,T7,Pz,T8,AF4,marker_hardware,label,trial,state,mode
1775658242.197,48,4225.641,4234.359,4136.41,4111.282,4217.949,0.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.2049,49,4229.231,4253.333,4145.641,4137.949,4235.385,0.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.2126,50,4224.103,4234.872,4134.872,4123.077,4222.564,0.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.2205,51,4226.154,4228.718,4132.308,4129.231,4217.436,0.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.2284,52,4228.718,4230.769,4138.462,4147.692,4212.308,0.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.2364,53,4226.154,4222.564,4140.0,4133.333,4209.231,0.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.2443,54,4213.333,4212.308,4131.282,4109.231,4200.513,0.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.2522,55,4203.59,4218.462,4127.179,4125.128,4192.308,0.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.2599,56,4223.077,4247.692,4142.564,4165.128,4223.077,0.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.2678,57,4237.949,4265.128,4147.179,4176.41,4252.308,0.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.2755,58,4232.308,4252.308,4136.923,4169.744,4233.846,0.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.2834,59,4247.179,4247.692,4150.256,4178.462,4221.538,0.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.2912,60,4261.026,4265.128,4169.231,4184.103,4250.769,0.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.2991,61,4238.974,4262.564,4150.256,4163.077,4256.41,0.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.3068,62,4235.897,4255.897,4138.974,4166.667,4253.846,0.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.3147,63,4257.949,4260.513,4160.513,4191.282,4261.026,0.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.3224,64,4231.795,4234.359,4149.231,4161.538,4214.872,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.3303,65,4197.949,4212.821,4132.308,4113.333,4170.256,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.3381,66,4225.128,4238.974,4155.897,4136.923,4217.436,1023.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.346,67,4254.872,4258.974,4162.051,4185.641,4277.436,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.3537,68,4240.0,4237.436,4133.846,4173.333,4255.897,1023.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.3616,69,4222.051,4221.026,4121.538,4134.872,4217.949,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.3693,70,4238.974,4246.667,4148.205,4145.641,4224.615,1023.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.3772,71,4268.718,4283.077,4170.769,4184.103,4250.256,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.3849,72,4277.949,4275.897,4162.564,4194.872,4260.0,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.3929,73,4272.308,4255.897,4160.513,4195.385,4263.077,1023.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.4006,74,4275.897,4268.205,4173.333,4198.462,4281.538,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.4085,75,4300.513,4274.872,4173.333,4197.436,4288.718,1023.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.4162,76,4304.103,4252.308,4161.538,4191.282,4261.026,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.4241,77,4261.538,4237.949,4148.205,4159.487,4226.667,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.4318,78,4244.615,4249.744,4131.795,4146.667,4232.308,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.4397,79,4277.949,4259.487,4133.333,4182.564,4261.026,1023.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.4475,80,4282.564,4244.103,4148.205,4185.641,4250.769,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.4554,81,4267.179,4244.103,4149.744,4156.41,4240.513,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775658242.4631,82,4292.308,4276.923,4146.154,4180.0,4269.744,450.0,mano_abierta,9,mano_abierta,movimiento_real
