time,sample,AF3,T7,Pz,T8,AF4,marker_hardware,label,trial,state,mode
1775658252.2001,48,4208.205,4209.744,4112.308,4091.795,4136.923,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.2078,49,4200.0,4202.051,4104.615,4081.026,4138.462,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.2155,50,4214.872,4206.154,4098.462,4090.256,4163.59,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.2235,51,4242.564,4209.744,4105.641,4102.051,4179.487,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.2312,52,4253.333,4203.59,4123.077,4109.231,4169.231,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.2391,53,4242.564,4193.846,4127.179,4107.692,4156.41,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.2468,54,4229.744,4194.872,4115.385,4096.41,4162.051,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.2547,55,4212.821,4198.974,4098.462,4086.667,4152.821,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.2624,56,4184.615,4175.897,4073.846,4068.205,4122.564,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.2703,57,4188.205,4164.103,4069.744,4071.282,4134.359,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.2783,58,4227.179,4201.538,4103.59,4112.308,4187.692,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.2862,59,4231.795,4209.231,4117.949,4121.538,4186.154,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.2941,60,4210.256,4173.846,4106.154,4095.897,4139.487,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.302,61,4221.538,4186.154,4127.692,4107.179,4138.974,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.3097,62,4232.821,4219.487,4145.641,4115.897,4169.231,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.3175,63,4225.641,4215.897,4125.641,4104.103,4182.051,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.3252,64,4228.205,4201.538,4112.308,4115.385,4180.0,450.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.333,65,4221.026,4188.718,4102.564,4111.282,4166.154,450.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.3407,66,4206.667,4172.308,4085.128,4086.154,4140.513,1023.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.3486,67,4220.513,4182.051,4104.615,4093.846,4134.872,450.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.3563,68,4236.41,4206.667,4141.026,4105.641,4155.897,1023.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.3642,69,4230.256,4210.769,4138.462,4094.872,4177.436,450.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.3719,70,4229.231,4209.744,4116.923,4105.128,4194.872,1023.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.3798,71,4243.077,4220.0,4117.949,4137.436,4206.667,450.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.3876,72,4251.282,4220.0,4134.872,4145.641,4201.538,450.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.3955,73,4225.128,4186.667,4124.615,4113.846,4162.051,1023.0,mano_abierta,14,mano_abierta,movimiento_real
1775658252.4032,74,4185.128,4155.897,4095.897,4076.923,4108.205,450.0,mano_abierta,14,mano_abierta,movimiento_real
