time,sample,AF3,T7,Pz,T8,AF4,marker_hardware,label,trial,state,mode
1775658053.4266,84,4190.769,4255.897,4166.667,4161.538,4221.026,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.4343,85,4180.0,4252.308,4153.333,4141.538,4213.846,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.4422,86,4171.282,4245.641,4144.103,4136.923,4193.846,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.4501,87,4181.026,4244.103,4150.769,4152.821,4194.359,1023.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.458,88,4195.897,4248.205,4162.564,4172.821,4217.436,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.4659,89,4200.0,4243.59,4158.974,4171.282,4214.872,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.4737,90,4185.641,4233.333,4138.974,4151.795,4193.333,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.4816,91,4187.692,4247.179,4144.103,4159.487,4204.615,1023.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.4895,92,4213.846,4267.692,4169.744,4187.692,4240.513,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.4974,93,4202.051,4258.974,4158.974,4176.41,4223.077,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.5051,94,4162.564,4231.282,4132.308,4137.436,4173.846,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.5128,95,4175.385,4236.41,4153.333,4147.692,4200.513,1023.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.5205,96,4212.821,4270.769,4181.026,4183.077,4245.641,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.5285,97,4204.615,4268.205,4158.462,4174.359,4225.128,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.5362,98,4178.974,4236.923,4131.282,4148.205,4202.564,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.5441,99,4175.385,4230.256,4146.667,4151.282,4213.333,1023.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.5518,100,4193.846,4248.205,4178.462,4183.077,4220.513,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.5597,101,4197.436,4243.59,4166.667,4187.179,4210.256,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.5674,102,4174.359,4222.051,4132.308,4145.128,4204.615,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.5753,103,4164.103,4218.974,4125.641,4122.051,4205.641,1023.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.5833,104,4163.59,4227.692,4128.205,4141.026,4199.487,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.5911,105,4163.59,4233.333,4131.282,4154.359,4190.769,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.5988,106,4191.795,4245.641,4160.0,4163.077,4212.308,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.6067,107,4211.282,4255.897,4177.949,4174.359,4242.051,1023.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.6144,108,4185.641,4246.667,4162.564,4163.59,4221.538,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.6222,109,4170.256,4234.359,4146.667,4150.256,4192.821,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.6299,110,4171.282,4237.949,4134.872,4143.59,4187.692,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.6377,111,4171.282,4250.256,4132.821,4143.59,4182.051,1023.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.6454,112,4186.154,4260.513,4147.692,4153.333,4202.051,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.6533,113,4197.436,4265.641,4160.513,4153.333,4233.333,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.661,114,4203.077,4270.256,4176.41,4158.462,4234.872,450.0,mano_cerrada,9,mano_cerrada,movimiento_real
1775658053.6689,115,4203.077,4263.077,4185.641,4169.231,4221.538,1023.0,mano_cerrada,9,mano_cerrada,movimiento_real
