time,sample,AF3,T7,Pz,T8,AF4,marker_hardware,label,trial,state,mode
1775658246.1976,48,4218.462,4231.795,4137.436,4155.897,4192.308,0.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.2055,49,4195.897,4226.154,4128.205,4128.205,4169.744,0.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.2134,50,4207.179,4242.564,4134.872,4127.179,4202.564,0.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.2214,51,4242.051,4266.667,4152.308,4146.154,4248.718,0.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.2291,52,4230.256,4249.744,4130.769,4144.103,4227.692,0.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.237,53,4175.897,4191.795,4086.667,4112.308,4154.359,0.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.2449,54,4192.821,4185.641,4108.205,4123.59,4167.692,0.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.2528,55,4236.923,4227.179,4157.949,4153.333,4227.692,0.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.2605,56,4213.846,4242.051,4152.821,4138.462,4209.231,0.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.2684,57,4207.179,4259.487,4145.128,4150.769,4207.692,0.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.2762,58,4247.179,4284.615,4168.205,4191.282,4261.538,0.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.2841,59,4246.667,4273.846,4164.615,4178.974,4252.308,0.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.292,60,4216.923,4245.128,4139.487,4155.385,4201.538,0.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.2999,61,4195.385,4222.051,4121.026,4148.718,4182.051,0.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.3078,62,4184.103,4218.974,4115.385,4129.744,4174.872,0.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.3157,63,4209.231,4247.692,4126.667,4136.923,4197.949,0.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.3237,64,4246.667,4255.385,4138.974,4170.769,4249.744,450.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.3316,65,4267.179,4227.692,4156.41,4181.026,4269.744,450.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.3395,66,4276.923,4236.923,4170.769,4184.103,4257.436,1023.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.3474,67,4262.051,4266.667,4146.154,4185.641,4236.923,450.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.3551,68,4260.0,4266.154,4134.359,4186.667,4238.462,1023.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.363,69,4280.0,4261.026,4166.154,4195.897,4253.333,450.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.3707,70,4261.538,4264.615,4164.103,4181.538,4239.487,1023.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.3785,71,4229.231,4265.128,4132.821,4158.974,4231.795,450.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.3862,72,4237.436,4258.462,4126.154,4163.59,4244.103,450.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.3939,73,4244.615,4240.0,4130.769,4156.923,4225.128,1023.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.4016,74,4232.308,4236.41,4135.385,4135.385,4200.0,450.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.4095,75,4244.103,4262.564,4144.615,4155.385,4225.128,1023.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.4172,76,4261.026,4257.436,4142.051,4180.513,4237.436,450.0,mano_abierta,11,mano_abierta,movimiento_real
1775658246.4251,77,4249.231,4213.846,4137.949,4158.974,4206.667,450.0,mano_abierta,11,mano_abierta,movimiento_real
