time,sample,AF3,T7,Pz,T8,AF4,marker_hardware,label,trial,state,mode
1775658425.4537,74,4368.205,4326.667,4306.667,4247.179,4311.282,450.0,ruido,2,ruido,movimiento_real
1775658425.4616,75,4391.282,4306.667,4302.051,4255.385,4322.564,1023.0,ruido,2,ruido,movimiento_real
1775658425.4693,76,4389.744,4277.949,4264.615,4260.513,4315.385,450.0,ruido,2,ruido,movimiento_real
1775658425.4772,77,4366.667,4287.692,4222.051,4258.974,4309.231,450.0,ruido,2,ruido,movimiento_real
1775658425.485,78,4331.282,4311.795,4209.744,4222.051,4303.59,450.0,ruido,2,ruido,movimiento_real
1775658425.4927,79,4309.231,4296.923,4242.051,4190.256,4274.872,1023.0,ruido,2,ruido,movimiento_real
1775658425.5004,80,4340.0,4278.974,4265.128,4227.692,4272.308,450.0,ruido,2,ruido,movimiento_real
1775658425.5083,81,4369.231,4301.026,4230.769,4270.769,4324.103,450.0,ruido,2,ruido,movimiento_real
1775658425.5162,82,4333.846,4329.231,4197.436,4244.103,4335.897,450.0,ruido,2,ruido,movimiento_real
1775658425.5241,83,4310.769,4326.154,4234.359,4211.795,4296.923,1023.0,ruido,2,ruido,movimiento_real
1775658425.5321,84,4350.256,4288.718,4280.513,4227.179,4291.282,450.0,ruido,2,ruido,movimiento_real
1775658425.54,85,4365.128,4263.077,4249.231,4242.564,4298.462,450.0,ruido,2,ruido,movimiento_real
1775658425.5477,86,4325.641,4290.769,4196.41,4229.744,4293.333,450.0,ruido,2,ruido,movimiento_real
1775658425.5554,87,4308.718,4327.179,4218.974,4216.923,4297.436,1023.0,ruido,2,ruido,movimiento_real
1775658425.5631,88,4345.641,4300.513,4274.872,4232.821,4292.308,450.0,ruido,2,ruido,movimiento_real
1775658425.571,89,4374.872,4271.282,4256.923,4256.923,4301.538,450.0,ruido,2,ruido,movimiento_real
1775658425.5787,90,4329.744,4299.487,4201.026,4233.333,4318.974,450.0,ruido,2,ruido,movimiento_real
1775658425.5867,91,4279.487,4293.846,4207.692,4183.077,4274.872,1023.0,ruido,2,ruido,movimiento_real
1775658425.5946,92,4295.897,4252.308,4219.487,4184.103,4242.564,450.0,ruido,2,ruido,movimiento_real
1775658425.6025,93,4310.769,4271.795,4201.538,4205.641,4282.564,450.0,ruido,2,ruido,movimiento_real
1775658425.6104,94,4298.974,4293.846,4222.564,4189.744,4280.0,450.0,ruido,2,ruido,movimiento_real
1775658425.6183,95,4299.487,4262.564,4222.051,4178.974,4240.0,1023.0,ruido,2,ruido,movimiento_real
1775658425.626,96,4287.692,4254.359,4170.256,4178.462,4251.795,450.0,ruido,2,ruido,movimiento_real
1775658425.6339,97,4271.282,4261.538,4157.949,4161.538,4263.077,450.0,ruido,2,ruido,movimiento_real
1775658425.6419,98,4284.103,4245.641,4174.872,4161.538,4243.59,450.0,ruido,2,ruido,movimiento_real
1775658425.6498,99,4286.154,4237.949,4164.103,4169.744,4234.872,1023.0,ruido,2,ruido,movimiento_real
1775658425.6575,100,4262.564,4235.385,4146.154,4149.231,4229.744,450.0,ruido,2,ruido,movimiento_real
1775658425.6654,101,4251.282,4199.487,4133.846,4134.872,4206.667,450.0,ruido,2,ruido,movimiento_real
1775658425.6731,102,4252.821,4182.051,4116.923,4148.205,4200.0,450.0,ruido,2,ruido,movimiento_real
1775658425.681,103,4258.974,4213.333,4134.359,4154.872,4213.333,1023.0,ruido,2,ruido,movimiento_real
1775658425.6887,104,4274.359,4234.359,4155.897,4158.462,4212.308,450.0,ruido,2,ruido,movimiento_real
1775658425.6965,105,4268.718,4226.154,4141.026,4150.769,4200.513,450.0,ruido,2,ruido,movimiento_real
1775658425.7042,106,4260.513,4219.487,4134.872,4127.179,4209.231,450.0,ruido,2,ruido,movimiento_real
1775658425.7121,107,4270.256,4228.205,4143.59,4130.769,4237.436,1023.0,ruido,2,ruido,movimiento_real
1775658425.7198,108,4260.513,4218.974,4134.359,4143.59,4228.205,450.0,ruido,2,ruido,movimiento_real
1775658425.7277,109,4244.615,4204.615,4113.333,4135.385,4210.256,450.0,ruido,2,ruido,movimiento_real
1775658425.7355,110,4245.641,4204.615,4113.846,4116.41,4218.462,450.0,ruido,2,ruido,movimiento_real
1775658425.7434,111,4240.513,4192.821,4109.744,4102.051,4203.59,1023.0,ruido,2,ruido,movimiento_real
1775658425.7513,112,4215.385,4177.949,4091.282,4096.41,4161.026,450.0,ruido,2,ruido,movimiento_real
1775658425.759,113,4209.231,4186.667,4095.897,4104.103,4149.231,450.0,ruido,2,ruido,movimiento_real
1775658425.7667,114,4221.538,4204.103,4112.821,4107.692,4177.949,450.0,ruido,2,ruido,movimiento_real
1775658425.7746,115,4206.154,4177.436,4095.385,4083.59,4173.846,1023.0,ruido,2,ruido,movimiento_real
1775658425.7823,116,4185.641,4149.231,4054.872,4066.667,4145.128,450.0,ruido,2,ruido,movimiento_real
1775658425.7902,117,4200.513,4185.128,4063.59,4087.179,4164.615,450.0,ruido,2,ruido,movimiento_real
1775658425.798,118,4222.564,4212.821,4094.872,4106.154,4189.231,450.0,ruido,2,ruido,movimiento_real
1775658425.8059,119,4220.513,4186.667,4091.795,4095.897,4162.051,1023.0,ruido,2,ruido,movimiento_real
1775658425.8136,120,4221.026,4177.436,4096.41,4099.487,4148.205,450.0,ruido,2,ruido,movimiento_real
1775658425.8215,121,4240.513,4197.436,4123.077,4131.282,4188.718,450.0,ruido,2,ruido,movimiento_real
1775658425.8294,122,4251.282,4205.128,4124.103,4142.051,4213.333,450.0,ruido,2,ruido,movimiento_real
1775658425.8373,123,4250.256,4203.59,4102.051,4126.154,4198.974,1023.0,ruido,2,ruido,movimiento_real
1775658425.8452,124,4242.564,4204.615,4091.795,4116.923,4191.282,450.0,ruido,2,ruido,movimiento_real
1775658425.8532,125,4244.615,4215.385,4104.103,4127.692,4204.103,450.0,ruido,2,ruido,movimiento_real
1775658425.8609,126,4252.821,4222.051,4114.872,4125.641,4208.205,450.0,ruido,2,ruido,movimiento_real
1775658425.8688,127,4246.154,4206.667,4105.128,4104.615,4185.641,232.0,ruido,2,ruido,movimiento_real
1775658425.8765,0,4246.667,4200.0,4104.615,4111.795,4175.385,450.0,ruido,2,ruido,movimiento_real
1775658425.8842,1,4249.231,4198.974,4117.949,4125.128,4179.487,450.0,ruido,2,ruido,movimiento_real
1775658425.8919,2,4228.205,4187.692,4105.128,4100.513,4166.667,1023.0,ruido,2,ruido,movimiento_real
1775658425.8998,3,4202.564,4174.359,4065.128,4084.103,4149.231,450.0,ruido,2,ruido,movimiento_real
1775658425.9076,4,4162.564,4135.385,4025.128,4063.077,4113.333,1023.0,ruido,2,ruido,movimiento_real
1775658425.9153,5,4131.795,4104.615,4016.41,4014.359,4077.949,450.0,ruido,2,ruido,movimiento_real
1775658425.923,6,4161.538,4137.436,4045.641,4029.744,4105.128,1023.0,ruido,2,ruido,movimiento_real
1775658425.9307,7,4195.897,4172.821,4067.692,4087.179,4133.846,450.0,ruido,2,ruido,movimiento_real
1775658425.9384,8,4171.282,4163.59,4058.462,4069.744,4097.949,450.0,ruido,2,ruido,movimiento_real
1775658425.9463,9,4164.103,4161.538,4051.282,4047.692,4095.897,1023.0,ruido,2,ruido,movimiento_real
1775658425.954,10,4192.821,4172.821,4059.487,4081.026,4150.256,450.0,ruido,2,ruido,movimiento_real
1775658425.9618,11,4189.744,4171.282,4063.59,4086.667,4150.256,1023.0,ruido,2,ruido,movimiento_real
1775658425.9695,12,4181.026,4175.385,4070.769,4075.897,4123.59,450.0,ruido,2,ruido,movimiento_real
1775658425.9774,13,4202.564,4185.641,4090.256,4093.333,4149.744,450.0,ruido,2,ruido,movimiento_real
1775658425.9851,14,4214.872,4183.077,4091.282,4103.077,4167.692,450.0,ruido,2,ruido,movimiento_real
1775658425.993,15,4198.462,4167.692,4070.256,4084.615,4137.949,1023.0,ruido,2,ruido,movimiento_real
