time,sample,AF3,T7,Pz,T8,AF4,marker_hardware,label,trial,state,mode
1775657855.3449,81,4176.923,4256.41,4137.436,4142.051,4176.923,450.0,reposo,9,reposo,movimiento_real
1775657855.3527,82,4168.718,4241.538,4143.59,4142.564,4185.641,450.0,reposo,9,reposo,movimiento_real
1775657855.3606,83,4162.051,4212.821,4134.359,4132.821,4177.949,1023.0,reposo,9,reposo,movimiento_real
1775657855.3683,84,4185.128,4250.256,4149.744,4152.821,4183.59,450.0,reposo,9,reposo,movimiento_real
1775657855.3762,85,4201.538,4275.385,4170.256,4172.308,4200.0,450.0,reposo,9,reposo,movimiento_real
1775657855.3841,86,4177.436,4251.282,4149.744,4149.744,4203.59,450.0,reposo,9,reposo,movimiento_real
1775657855.392,87,4159.487,4248.205,4115.385,4129.231,4200.513,1023.0,reposo,9,reposo,movimiento_real
1775657855.3997,88,4163.077,4235.385,4098.974,4130.256,4187.179,450.0,reposo,9,reposo,movimiento_real
1775657855.4077,89,4155.897,4209.231,4103.077,4125.128,4173.333,450.0,reposo,9,reposo,movimiento_real
1775657855.4154,90,4156.923,4225.128,4131.795,4134.872,4186.667,450.0,reposo,9,reposo,movimiento_real
1775657855.4233,91,4164.103,4231.282,4152.821,4156.923,4201.538,1023.0,reposo,9,reposo,movimiento_real
1775657855.431,92,4145.128,4212.308,4135.385,4144.103,4179.487,450.0,reposo,9,reposo,movimiento_real
1775657855.4389,93,4129.744,4210.256,4113.333,4117.436,4154.872,450.0,reposo,9,reposo,movimiento_real
1775657855.4466,94,4146.154,4211.795,4117.949,4121.026,4161.026,450.0,reposo,9,reposo,movimiento_real
1775657855.4546,95,4166.667,4213.846,4124.103,4131.795,4174.872,1023.0,reposo,9,reposo,movimiento_real
1775657855.4623,96,4168.205,4238.462,4120.0,4124.103,4175.385,450.0,reposo,9,reposo,movimiento_real
1775657855.4702,97,4172.308,4254.872,4131.795,4130.769,4187.179,450.0,reposo,9,reposo,movimiento_real
1775657855.4779,98,4188.205,4250.256,4156.923,4159.487,4215.897,450.0,reposo,9,reposo,movimiento_real
1775657855.4856,99,4192.308,4252.308,4160.0,4171.282,4211.795,1023.0,reposo,9,reposo,movimiento_real
1775657855.4933,100,4186.667,4243.077,4147.692,4163.59,4188.718,450.0,reposo,9,reposo,movimiento_real
1775657855.5012,101,4183.59,4233.846,4135.385,4156.41,4192.821,450.0,reposo,9,reposo,movimiento_real
1775657855.509,102,4173.333,4249.231,4116.41,4143.59,4200.0,450.0,reposo,9,reposo,movimiento_real
1775657855.5169,103,4165.641,4242.564,4107.179,4130.769,4189.231,1023.0,reposo,9,reposo,movimiento_real
1775657855.5246,104,4180.0,4219.487,4125.128,4143.59,4192.308,450.0,reposo,9,reposo,movimiento_real
1775657855.5325,105,4192.308,4234.872,4148.718,4166.667,4210.769,450.0,reposo,9,reposo,movimiento_real
1775657855.5402,106,4172.821,4254.359,4138.462,4157.436,4201.538,450.0,reposo,9,reposo,movimiento_real
1775657855.5481,107,4159.487,4245.641,4120.513,4137.949,4186.667,1023.0,reposo,9,reposo,movimiento_real
1775657855.5558,108,4182.051,4248.205,4134.872,4151.282,4204.615,450.0,reposo,9,reposo,movimiento_real
1775657855.5638,109,4201.026,4249.744,4146.667,4166.667,4224.615,450.0,reposo,9,reposo,movimiento_real
1775657855.5715,110,4187.179,4234.359,4129.744,4149.744,4204.103,450.0,reposo,9,reposo,movimiento_real
1775657855.5794,111,4173.333,4211.795,4111.282,4132.308,4172.308,1023.0,reposo,9,reposo,movimiento_real
1775657855.5871,112,4189.744,4223.59,4120.513,4143.077,4182.051,450.0,reposo,9,reposo,movimiento_real
1775657855.595,113,4191.282,4247.692,4120.513,4145.641,4203.077,450.0,reposo,9,reposo,movimiento_real
1775657855.6027,114,4167.692,4235.385,4105.128,4132.821,4200.513,450.0,reposo,9,reposo,movimiento_real
1775657855.6106,115,4169.744,4231.795,4116.41,4134.872,4194.872,1023.0,reposo,9,reposo,movimiento_real
1775657855.6186,116,4174.872,4251.282,4127.179,4130.769,4184.615,450.0,reposo,9,reposo,movimiento_real
1775657855.6265,117,4154.872,4230.256,4113.846,4106.667,4171.795,450.0,reposo,9,reposo,movimiento_real
1775657855.6342,118,4154.872,4204.615,4118.974,4105.641,4181.538,450.0,reposo,9,reposo,movimiento_real
1775657855.6421,119,4180.513,4233.846,4146.667,4134.872,4196.923,1023.0,reposo,9,reposo,movimiento_real
1775657855.65,120,4186.154,4258.462,4149.744,4149.744,4201.026,450.0,reposo,9,reposo,movimiento_real
