time,sample,AF3,T7,Pz,T8,AF4,marker_hardware,label,trial,state,mode
1775658461.465,74,4156.41,4154.359,4079.487,4058.462,4153.333,450.0,ruido,20,ruido,movimiento_real
1775658461.4727,75,4266.154,4183.077,4103.077,4083.59,4208.205,1023.0,ruido,20,ruido,movimiento_real
1775658461.4804,76,4361.026,4216.41,4128.205,4086.667,4232.308,450.0,ruido,20,ruido,movimiento_real
1775658461.4883,77,4443.59,4221.026,4143.077,4073.846,4220.513,450.0,ruido,20,ruido,movimiento_real
1775658461.496,78,4526.154,4216.923,4129.744,4071.795,4242.051,450.0,ruido,20,ruido,movimiento_real
1775658461.5038,79,4585.128,4226.154,4081.026,4076.41,4283.59,1023.0,ruido,20,ruido,movimiento_real
1775658461.5115,80,4646.154,4229.231,4052.821,4090.256,4293.333,450.0,ruido,20,ruido,movimiento_real
1775658461.5194,81,4708.718,4231.795,4084.615,4101.538,4278.462,450.0,ruido,20,ruido,movimiento_real
1775658461.5271,82,4712.308,4235.385,4098.974,4092.821,4270.256,450.0,ruido,20,ruido,movimiento_real
1775658461.535,83,4690.256,4231.282,4068.718,4101.026,4286.154,1023.0,ruido,20,ruido,movimiento_real
1775658461.5427,84,4683.59,4236.41,4094.872,4121.026,4285.641,450.0,ruido,20,ruido,movimiento_real
1775658461.5506,85,4643.077,4262.051,4154.359,4110.769,4263.59,450.0,ruido,20,ruido,movimiento_real
1775658461.5586,86,4590.769,4291.282,4149.231,4114.872,4277.436,450.0,ruido,20,ruido,movimiento_real
1775658461.5665,87,4574.359,4280.513,4119.487,4151.282,4299.487,1023.0,ruido,20,ruido,movimiento_real
1775658461.5742,88,4545.128,4236.41,4118.462,4165.641,4283.077,450.0,ruido,20,ruido,movimiento_real
1775658461.5821,89,4497.949,4228.205,4134.359,4166.667,4264.615,450.0,ruido,20,ruido,movimiento_real
1775658461.5898,90,4483.077,4272.308,4158.974,4195.385,4277.949,450.0,ruido,20,ruido,movimiento_real
