time,sample,AF3,T7,Pz,T8,AF4,marker_hardware,label,trial,state,mode
1775658065.4294,84,4226.667,4252.308,4145.128,4162.564,4216.41,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.4371,85,4215.385,4235.897,4150.256,4141.026,4155.385,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.4448,86,4228.718,4237.436,4158.462,4147.692,4192.308,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.4528,87,4234.359,4233.333,4157.949,4170.256,4247.179,1023.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.4605,88,4218.974,4212.821,4151.282,4157.436,4216.41,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.4684,89,4218.974,4226.154,4146.667,4135.385,4192.308,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.4761,90,4214.872,4250.256,4139.487,4142.051,4205.641,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.484,91,4194.359,4245.128,4144.615,4148.718,4199.487,1023.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.4917,92,4187.692,4228.718,4155.897,4140.0,4194.359,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.4996,93,4202.051,4228.718,4153.846,4147.692,4218.974,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.5076,94,4216.923,4242.564,4157.949,4163.59,4230.256,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.5155,95,4210.769,4242.051,4169.231,4153.333,4205.128,1023.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.5232,96,4198.462,4227.179,4158.462,4144.103,4195.385,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.531,97,4183.59,4222.564,4133.333,4142.564,4191.282,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.5387,98,4165.641,4222.051,4123.077,4123.59,4161.026,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.5466,99,4165.128,4224.103,4122.051,4114.872,4158.974,1023.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.5545,100,4189.744,4238.462,4131.795,4132.308,4195.385,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.5623,101,4205.641,4229.231,4143.077,4136.41,4205.128,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.57,102,4200.0,4209.231,4136.41,4128.718,4193.846,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.5779,103,4210.769,4238.974,4152.821,4147.179,4202.051,1023.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.5858,104,4221.026,4265.641,4179.487,4165.128,4192.821,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.5937,105,4209.744,4244.103,4161.538,4157.949,4182.564,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.6016,106,4216.41,4244.615,4150.256,4153.333,4205.128,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.6095,107,4244.103,4268.718,4182.051,4159.487,4208.205,1023.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.6173,108,4245.641,4266.154,4187.179,4169.231,4195.897,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.6252,109,4211.795,4248.718,4153.846,4156.923,4200.0,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.6329,110,4201.026,4243.59,4157.436,4137.436,4203.077,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.6406,111,4206.154,4232.308,4169.231,4136.923,4186.154,1023.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.6483,112,4180.0,4211.282,4136.923,4121.538,4164.615,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.6562,113,4165.128,4213.333,4122.051,4109.231,4162.051,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.6641,114,4183.077,4234.359,4135.385,4126.667,4170.769,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.6721,115,4189.744,4217.949,4137.436,4123.077,4173.846,1023.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.6798,116,4179.487,4179.487,4123.59,4094.872,4162.051,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.6877,117,4187.179,4207.179,4121.538,4108.718,4153.846,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.6954,118,4200.0,4254.359,4128.205,4135.897,4154.359,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.7033,119,4192.821,4233.846,4116.41,4125.128,4162.051,1023.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.7112,120,4180.513,4210.769,4108.718,4112.821,4171.282,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.719,121,4189.744,4227.692,4126.154,4122.051,4166.154,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.7267,122,4211.282,4226.154,4131.282,4132.821,4172.308,450.0,mano_cerrada,15,mano_cerrada,movimiento_real
1775658065.7344,123,4203.077,4206.154,4106.154,4118.462,4185.128,1023.0,mano_cerrada,15,mano_cerrada,movimiento_real
