time,sample,AF3,T7,Pz,T8,AF4,marker_hardware,label,trial,state,mode
1775657857.3469,81,4236.923,4271.282,4113.333,4141.026,4211.282,450.0,reposo,10,reposo,movimiento_real
1775657857.3546,82,4240.0,4264.615,4122.051,4147.179,4215.385,450.0,reposo,10,reposo,movimiento_real
1775657857.3626,83,4226.154,4214.359,4105.641,4128.205,4195.897,1023.0,reposo,10,reposo,movimiento_real
1775657857.3703,84,4206.154,4210.256,4095.385,4111.795,4178.462,450.0,reposo,10,reposo,movimiento_real
1775657857.3782,85,4201.538,4235.897,4098.462,4111.795,4182.564,450.0,reposo,10,reposo,movimiento_real
1775657857.3859,86,4194.872,4241.538,4084.103,4105.128,4182.051,450.0,reposo,10,reposo,movimiento_real
1775657857.3936,87,4181.538,4244.615,4068.718,4097.949,4170.256,1023.0,reposo,10,reposo,movimiento_real
1775657857.4013,88,4190.256,4230.256,4077.949,4109.744,4178.462,450.0,reposo,10,reposo,movimiento_real
1775657857.409,89,4195.385,4203.077,4084.103,4112.308,4181.026,450.0,reposo,10,reposo,movimiento_real
1775657857.4168,90,4181.026,4209.231,4081.026,4101.538,4173.333,450.0,reposo,10,reposo,movimiento_real
1775657857.4247,91,4186.667,4251.282,4097.949,4122.051,4192.308,1023.0,reposo,10,reposo,movimiento_real
1775657857.4324,92,4208.718,4253.333,4122.051,4156.41,4215.897,450.0,reposo,10,reposo,movimiento_real
1775657857.4403,93,4200.0,4204.103,4121.538,4148.205,4206.154,450.0,reposo,10,reposo,movimiento_real
1775657857.448,94,4177.949,4194.359,4111.282,4117.436,4189.231,450.0,reposo,10,reposo,movimiento_real
1775657857.4559,95,4170.769,4220.0,4104.615,4100.0,4188.205,1023.0,reposo,10,reposo,movimiento_real
1775657857.4636,96,4174.359,4241.026,4108.205,4096.41,4191.795,450.0,reposo,10,reposo,movimiento_real
1775657857.4716,97,4170.769,4240.0,4115.897,4101.026,4186.154,450.0,reposo,10,reposo,movimiento_real
1775657857.4793,98,4156.41,4208.718,4106.154,4101.538,4173.333,450.0,reposo,10,reposo,movimiento_real
1775657857.4872,99,4157.436,4198.974,4103.077,4104.615,4173.333,1023.0,reposo,10,reposo,movimiento_real
1775657857.4949,100,4158.462,4225.128,4107.692,4107.179,4167.692,450.0,reposo,10,reposo,movimiento_real
1775657857.5028,101,4138.462,4228.718,4083.59,4098.462,4148.205,450.0,reposo,10,reposo,movimiento_real
1775657857.5105,102,4131.795,4198.974,4069.231,4097.436,4153.333,450.0,reposo,10,reposo,movimiento_real
1775657857.5184,103,4141.538,4206.667,4100.0,4113.846,4165.641,1023.0,reposo,10,reposo,movimiento_real
1775657857.5262,104,4125.641,4226.154,4116.41,4118.462,4139.487,450.0,reposo,10,reposo,movimiento_real
1775657857.5341,105,4092.308,4215.385,4100.0,4108.205,4112.821,450.0,reposo,10,reposo,movimiento_real
1775657857.5418,106,4082.051,4206.154,4096.41,4107.179,4114.872,450.0,reposo,10,reposo,movimiento_real
1775657857.5497,107,4086.154,4191.795,4101.538,4105.641,4114.872,1023.0,reposo,10,reposo,movimiento_real
1775657857.5574,108,4093.846,4187.179,4105.641,4104.615,4122.051,450.0,reposo,10,reposo,movimiento_real
1775657857.5653,109,4098.974,4218.462,4109.744,4112.821,4135.897,450.0,reposo,10,reposo,movimiento_real
1775657857.573,110,4081.026,4230.256,4086.667,4100.0,4119.487,450.0,reposo,10,reposo,movimiento_real
1775657857.581,111,4051.795,4190.256,4050.256,4066.154,4088.205,1023.0,reposo,10,reposo,movimiento_real
1775657857.5887,112,4054.872,4177.949,4054.872,4061.026,4088.205,450.0,reposo,10,reposo,movimiento_real
1775657857.5964,113,4077.949,4214.359,4077.436,4080.513,4098.462,450.0,reposo,10,reposo,movimiento_real
1775657857.6041,114,4076.41,4221.538,4075.897,4083.59,4097.949,450.0,reposo,10,reposo,movimiento_real
1775657857.612,115,4072.821,4221.026,4080.0,4082.564,4109.744,1023.0,reposo,10,reposo,movimiento_real
1775657857.6197,116,4083.077,4224.103,4092.821,4089.231,4115.897,450.0,reposo,10,reposo,movimiento_real
1775657857.6275,117,4088.205,4185.641,4088.718,4092.821,4109.231,450.0,reposo,10,reposo,movimiento_real
1775657857.6352,118,4082.051,4174.359,4075.385,4093.333,4114.359,450.0,reposo,10,reposo,movimiento_real
1775657857.6431,119,4059.487,4216.923,4055.897,4080.513,4107.692,1023.0,reposo,10,reposo,movimiento_real
