time,sample,AF3,T7,Pz,T8,AF4,marker_hardware,label,trial,state,mode
1775658457.463,74,4186.667,4185.128,4107.692,4098.974,4195.385,450.0,ruido,18,ruido,movimiento_real
1775658457.4709,75,4182.051,4176.923,4093.846,4103.077,4190.256,1023.0,ruido,18,ruido,movimiento_real
1775658457.4786,76,4176.923,4152.308,4095.897,4123.077,4186.667,450.0,ruido,18,ruido,movimiento_real
1775658457.4865,77,4174.359,4186.154,4102.051,4119.487,4199.487,450.0,ruido,18,ruido,movimiento_real
1775658457.4942,78,4192.821,4150.256,4102.051,4108.718,4212.308,450.0,ruido,18,ruido,movimiento_real
1775658457.5021,79,4196.41,4120.513,4095.385,4111.282,4198.462,1023.0,ruido,18,ruido,movimiento_real
1775658457.5098,80,4176.923,4170.769,4106.667,4108.205,4168.718,450.0,ruido,18,ruido,movimiento_real
1775658457.5178,81,4196.41,4184.103,4131.282,4126.667,4184.103,450.0,ruido,18,ruido,movimiento_real
1775658457.5255,82,4242.051,4165.128,4143.59,4153.333,4235.385,450.0,ruido,18,ruido,movimiento_real
1775658457.5334,83,4265.128,4178.974,4168.205,4153.846,4247.179,1023.0,ruido,18,ruido,movimiento_real
1775658457.5413,84,4279.487,4200.0,4184.615,4170.769,4242.564,450.0,ruido,18,ruido,movimiento_real
1775658457.5492,85,4289.231,4229.231,4175.897,4195.897,4258.974,450.0,ruido,18,ruido,movimiento_real
1775658457.5569,86,4256.923,4215.385,4160.0,4157.436,4243.077,450.0,ruido,18,ruido,movimiento_real
1775658457.5646,87,4203.077,4166.154,4129.744,4096.41,4196.923,1023.0,ruido,18,ruido,movimiento_real
1775658457.5724,88,4204.103,4185.641,4122.051,4109.744,4192.308,450.0,ruido,18,ruido,movimiento_real
1775658457.5803,89,4245.641,4232.821,4151.795,4170.769,4231.282,450.0,ruido,18,ruido,movimiento_real
1775658457.588,90,4248.718,4209.231,4174.359,4183.077,4249.231,450.0,ruido,18,ruido,movimiento_real
1775658457.5959,91,4255.897,4178.462,4198.462,4175.897,4253.846,1023.0,ruido,18,ruido,movimiento_real
1775658457.6036,92,4306.154,4228.718,4228.718,4218.974,4283.59,450.0,ruido,18,ruido,movimiento_real
1775658457.6115,93,4294.872,4304.615,4207.692,4227.692,4289.744,450.0,ruido,18,ruido,movimiento_real
1775658457.6193,94,4238.974,4290.769,4184.615,4173.333,4255.897,450.0,ruido,18,ruido,movimiento_real
1775658457.6273,95,4256.41,4204.103,4189.744,4171.282,4254.359,1023.0,ruido,18,ruido,movimiento_real
1775658457.635,96,4275.897,4189.744,4175.385,4191.282,4282.564,450.0,ruido,18,ruido,movimiento_real
1775658457.6429,97,4262.564,4248.718,4188.718,4176.41,4272.308,450.0,ruido,18,ruido,movimiento_real
1775658457.6508,98,4266.154,4287.179,4188.205,4180.0,4248.205,450.0,ruido,18,ruido,movimiento_real
1775658457.6587,99,4254.872,4292.308,4151.282,4173.333,4257.436,1023.0,ruido,18,ruido,movimiento_real
1775658457.6664,100,4252.821,4242.051,4179.487,4148.205,4263.59,450.0,ruido,18,ruido,movimiento_real
1775658457.6744,101,4285.641,4227.692,4214.872,4181.026,4264.103,450.0,ruido,18,ruido,movimiento_real
1775658457.6821,102,4286.154,4284.615,4183.077,4220.513,4283.59,450.0,ruido,18,ruido,movimiento_real
1775658457.69,103,4253.846,4278.974,4185.641,4190.769,4274.872,1023.0,ruido,18,ruido,movimiento_real
1775658457.6977,104,4262.564,4221.538,4222.051,4175.897,4257.949,450.0,ruido,18,ruido,movimiento_real
1775658457.7056,105,4267.179,4230.769,4204.103,4195.897,4274.872,450.0,ruido,18,ruido,movimiento_real
1775658457.7133,106,4251.282,4273.333,4201.026,4199.487,4266.667,450.0,ruido,18,ruido,movimiento_real
1775658457.721,107,4265.641,4257.949,4213.333,4207.179,4253.333,1023.0,ruido,18,ruido,movimiento_real
1775658457.7288,108,4260.0,4213.333,4174.872,4195.897,4273.846,450.0,ruido,18,ruido,movimiento_real
1775658457.7365,109,4233.333,4209.744,4168.718,4161.538,4254.872,450.0,ruido,18,ruido,movimiento_real
1775658457.7442,110,4241.026,4250.256,4189.744,4169.744,4221.538,450.0,ruido,18,ruido,movimiento_real
1775658457.7521,111,4247.179,4281.538,4175.385,4190.769,4258.974,1023.0,ruido,18,ruido,movimiento_real
1775658457.7598,112,4245.641,4238.462,4181.026,4172.821,4285.641,450.0,ruido,18,ruido,movimiento_real
1775658457.7677,113,4260.513,4193.333,4190.256,4177.436,4262.564,450.0,ruido,18,ruido,movimiento_real
1775658457.7754,114,4254.359,4243.59,4171.282,4198.974,4262.564,450.0,ruido,18,ruido,movimiento_real
1775658457.7834,115,4249.231,4286.667,4183.59,4187.692,4267.179,1023.0,ruido,18,ruido,movimiento_real
1775658457.7911,116,4269.231,4263.59,4195.897,4189.744,4278.974,450.0,ruido,18,ruido,movimiento_real
