time,sample,AF3,T7,Pz,T8,AF4,marker_hardware,label,trial,state,mode
1775657843.3421,81,4225.641,4257.436,4120.0,4138.462,4244.615,450.0,reposo,3,reposo,movimiento_real
1775657843.3498,82,4227.179,4279.487,4126.667,4144.103,4263.077,450.0,reposo,3,reposo,movimiento_real
1775657843.3576,83,4207.692,4252.308,4118.974,4136.41,4251.282,1023.0,reposo,3,reposo,movimiento_real
1775657843.3654,84,4200.513,4249.231,4096.923,4117.436,4217.436,450.0,reposo,3,reposo,movimiento_real
1775657843.3731,85,4200.0,4247.179,4083.077,4109.231,4198.974,450.0,reposo,3,reposo,movimiento_real
1775657843.3808,86,4185.641,4229.744,4085.128,4116.41,4201.538,450.0,reposo,3,reposo,movimiento_real
1775657843.3885,87,4172.308,4237.949,4088.205,4125.128,4205.641,1023.0,reposo,3,reposo,movimiento_real
1775657843.3962,88,4181.538,4247.692,4098.974,4139.487,4210.769,450.0,reposo,3,reposo,movimiento_real
1775657843.4041,89,4202.564,4235.385,4120.0,4164.615,4223.077,450.0,reposo,3,reposo,movimiento_real
1775657843.4118,90,4222.564,4238.974,4135.897,4178.462,4238.462,450.0,reposo,3,reposo,movimiento_real
1775657843.4198,91,4228.718,4254.359,4139.487,4174.359,4244.615,1023.0,reposo,3,reposo,movimiento_real
1775657843.4275,92,4215.385,4261.026,4128.205,4156.923,4234.872,450.0,reposo,3,reposo,movimiento_real
1775657843.4352,93,4200.0,4258.462,4107.692,4133.846,4218.462,450.0,reposo,3,reposo,movimiento_real
1775657843.4429,94,4195.897,4245.641,4091.795,4122.051,4205.641,450.0,reposo,3,reposo,movimiento_real
1775657843.4508,95,4196.923,4235.897,4083.59,4129.744,4201.538,1023.0,reposo,3,reposo,movimiento_real
1775657843.4585,96,4192.308,4218.974,4073.333,4139.487,4201.538,450.0,reposo,3,reposo,movimiento_real
1775657843.4664,97,4197.949,4218.462,4076.41,4143.077,4208.718,450.0,reposo,3,reposo,movimiento_real
1775657843.4742,98,4212.308,4248.205,4095.385,4144.103,4218.974,450.0,reposo,3,reposo,movimiento_real
