T7_theta,T7_mu,T7_beta,T8_theta,T8_mu,T8_beta,theta_diff_T7_T8,mu_diff_T7_T8,beta_diff_T7_T8,theta_asym_T7_T8,mu_asym_T7_T8,beta_asym_T7_T8,T7_mu_beta_ratio,T8_mu_beta_ratio,label,file
0.15799034637392656,0.0922955304797418,0.24738509080899393,0.18907394667186753,0.17358705569084495,0.30380358388575385,-0.031083600297940966,-0.08129152521110315,-0.05641849307675992,-0.08956150207657507,-0.3057421823839406,-0.10235785792301756,0.37308443466449176,0.57137920414504,izquierda,abrir-cerrar_mano_izquierda.30.csv
0.13601743483262688,0.0865875753763542,0.46628921700655673,0.11300099713755711,0.1083916828735169,0.4662806475520321,0.023016437695069766,-0.021804107497162703,8.569454524653963e-06,0.09242864710327607,-0.11182782504455889,9.189075004926708e-06,0.18569499435408712,0.23246017418473233,izquierda,abrir-cerrar_mano_izquierda.31.csv
0.033539735654130806,0.06486628619711872,0.3931603189065013,0.0365026245924367,0.1629877094724066,0.2572536940849988,-0.002962888938305895,-0.09812142327528788,0.1359066248215025,-0.04230138026277165,-0.43063286505307763,0.20895402008157285,0.16498685505104654,0.6335679793304514,izquierda,abrir-cerrar_mano_izquierda.32.csv
0.08931868489990837,0.11996456152653596,0.5547616961141502,0.09899648344846958,0.15711360285635284,0.5242174028469818,-0.009677798548561212,-0.037149041329816876,0.030544293267168343,-0.051391495010867094,-0.13407422440455868,0.028308512197772903,0.2162452097979732,0.2997107669565605,izquierda,abrir-cerrar_mano_izquierda.33.csv
0.03172101411711199,0.0478231335457786,0.32016662264723145,0.08588305458591101,0.1050582682667734,0.24975459618460902,-0.05416204046879902,-0.057235134720994806,0.07041202646262243,-0.46054559557896346,-0.3743760215347229,0.12354694456099656,0.14936951158952116,0.4206459687438892,izquierda,abrir-cerrar_mano_izquierda.34.csv
0.0375787515818679,0.05335457448679549,0.7902769682346875,0.0841804037411391,0.17800739971101473,0.514308474997588,-0.046601652159271194,-0.12465282522421925,0.2759684932370995,-0.38273629780267215,-0.538778337575301,0.21153730677691723,0.0675137653711973,0.34611017493100377,izquierda,abrir-cerrar_mano_izquierda.35.csv
0.21424098839693592,0.16626114046341953,0.24058960072010838,0.17696290718118865,0.19147315253831507,0.2062197009404039,0.03727808121574727,-0.02521201207489554,0.03436989977970448,0.09529066730726371,-0.07047692061773929,0.07692297112603348,0.691057024307008,0.9284910334960634,izquierda,abrir-cerrar_mano_izquierda.36.csv
0.10448165455381388,0.1883190797350687,0.2979086135213618,0.10009618402124502,0.15071323636593456,0.39438978416243303,0.0043854705325688526,0.03760584336913414,-0.09648117064107126,0.021436683214311147,0.11092111422416619,-0.13936355994789276,0.6321370543392986,0.38214284090693773,izquierda,abrir-cerrar_mano_izquierda.37.csv
0.11256961441494501,0.12106406403042651,0.2702070798887814,0.109981121221891,0.13806109631198246,0.19105243140333703,0.0025884931930540006,-0.016997032281555954,0.07915464848544437,0.011631024581144157,-0.06559390683311858,0.17160545166354466,0.44804177447844573,0.7226345567629633,izquierda,abrir-cerrar_mano_izquierda.38.csv
0.0726626497671883,0.12723087233090266,0.16252553667342937,0.09989379093729052,0.1356953266857528,0.2043399044374383,-0.027231141170102224,-0.008464454354850132,-0.04181436776400893,-0.15781004453283776,-0.032193269687747016,-0.11397739317614981,0.7828361444404427,0.6640666707692977,izquierda,abrir-cerrar_mano_izquierda.39.csv
0.1693412551592095,0.08944704736123531,0.2968542529275426,0.11760057110601868,0.13089477534730104,0.23404499917572796,0.05174068405319082,-0.04144772798606573,0.06280925375181462,0.18031767248246608,-0.18810648652855644,0.11830729148686774,0.30131636473439466,0.5592718076249229,izquierda,abrir-cerrar_mano_izquierda.40.csv
0.19527043316834217,0.15694777288363673,0.3199336354863269,0.1627749312453024,0.26162770511214195,0.2493451835995244,0.032495501923039766,-0.10467993222850522,0.07058845188680252,0.09075805538964508,-0.2500861498835807,0.1239962708610709,0.49056351245916163,1.0492590666589892,izquierda,abrir-cerrar_mano_izquierda.41.csv
0.14221677468472133,0.10077289618703993,0.29639589967087104,0.1250342147316705,0.25165785316111566,0.23090374045345538,0.01718255995305082,-0.15088495697407572,0.06549215921741566,0.0642937163586784,-0.4281265269045971,0.12420292560780943,0.3399942202270668,1.089882051144266,izquierda,abrir-cerrar_mano_izquierda.42.csv
0.16384741283837387,0.06799181519361651,0.15347364775103872,0.19237318257136102,0.07812139052561182,0.20347128754266267,-0.02852576973298715,-0.010129575331995308,-0.04999763979162394,-0.08007894349675818,-0.0693268934102466,-0.14007101221305962,0.44301944835322293,0.3839430498015662,izquierda,abrir-cerrar_mano_izquierda.43.csv
0.07627315316593979,0.07344289976591338,0.28562991139183364,0.08911106106720747,0.12339177475814968,0.2914228610982161,-0.012837907901267681,-0.0499488749922363,-0.005792949706382444,-0.07762474299344105,-0.2537605357155946,-0.010038855858878617,0.25712607211470234,0.42341143058934405,izquierda,abrir-cerrar_mano_izquierda.44.csv
