mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.004426908493041992,0.0005120496102201087,0.004217529296875,3.720845622740646e-05,1.0,auto,"{'clf__C': 1, 'clf__gamma': 'auto'}",0.6363636363636364,0.5454545454545454,0.5909090909090909,0.5909090909090909,0.5833333333333333,0.5893939393939392,0.02890724852778625,41,0.8741602067183463,0.8741602067183463,0.8751937984496124,0.8302325581395349,0.8295454545454546,0.8566584449142589,0.02186149309513865
0.004452276229858399,0.00010894580212883039,0.0053347587585449215,0.0019379497178268867,1.0,scale,"{'clf__C': 1, 'clf__gamma': 'scale'}",0.6363636363636364,0.5454545454545454,0.5909090909090909,0.5909090909090909,0.5833333333333333,0.5893939393939392,0.02890724852778625,41,0.8741602067183463,0.8741602067183463,0.8751937984496124,0.8302325581395349,0.8295454545454546,0.8566584449142589,0.02186149309513865
0.005008316040039063,0.00028666463265155224,0.004548406600952149,6.284228929913599e-05,10.0,0.01,"{'clf__C': 10, 'clf__gamma': 0.01}",0.4090909090909091,0.5909090909090908,0.6818181818181818,0.5909090909090909,0.6583333333333333,0.5862121212121212,0.09566403179293513,43,0.8852713178294573,0.8529715762273902,0.8302325581395349,0.8529715762273902,0.8409090909090909,0.8524712238665726,0.018463954293646983
0.004369926452636719,0.00010851638324690759,0.004289865493774414,0.00033491573567666816,0.5,0.005,"{'clf__C': 0.5, 'clf__gamma': 0.005}",0.5,0.5454545454545454,0.5454545454545454,0.6818181818181819,0.6333333333333333,0.5812121212121212,0.0663186508661697,44,0.7260981912144703,0.68656330749354,0.6912144702842378,0.7271317829457364,0.6818181818181819,0.7025651867512333,0.01986281483292077
0.005112457275390625,7.569110644646527e-05,0.005523395538330078,0.0012318085531308651,50.0,0.0005,"{'clf__C': 50, 'clf__gamma': 0.0005}",0.45454545454545453,0.5909090909090909,0.5909090909090909,0.6363636363636364,0.6333333333333333,0.5812121212121212,0.06631865086616967,44,0.7837209302325582,0.7614987080103359,0.7276485788113696,0.7731266149870801,0.7272727272727273,0.7546535118628143,0.02328948618540687
0.005541038513183594,0.0011810938904413808,0.005042934417724609,0.0008661613507952681,20.0,0.0005,"{'clf__C': 20, 'clf__gamma': 0.0005}",0.5,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.6333333333333333,0.572121212121212,0.05384738492422103,46,0.772093023255814,0.7160206718346254,0.7049095607235142,0.7382428940568475,0.7272727272727273,0.7317077754287057,0.023054609952214058
0.004542779922485351,0.00012358782071743095,0.006670618057250976,0.0046561064763867305,2.0,0.005,"{'clf__C': 2, 'clf__gamma': 0.005}",0.5,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.6333333333333333,0.572121212121212,0.05384738492422103,46,0.7382428940568475,0.7160206718346254,0.7387596899224806,0.7503875968992249,0.7045454545454546,0.7295912614517266,0.016750234276237664
0.0044384956359863285,4.752432887830441e-05,0.004193925857543945,0.00010821583720717015,1.0,0.01,"{'clf__C': 1, 'clf__gamma': 0.01}",0.45454545454545453,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.675,0.5713636363636363,0.07740096311357562,48,0.7382428940568475,0.7043927648578812,0.7276485788113696,0.7614987080103359,0.7045454545454546,0.7272656800563777,0.021595948409412286
0.0046177864074707035,6.878408650100972e-05,0.004258918762207031,0.0001410543151670288,5.0,0.0005,"{'clf__C': 5, 'clf__gamma': 0.0005}",0.5,0.6363636363636364,0.5,0.5454545454545454,0.675,0.5713636363636363,0.07186419699626063,48,0.7387596899224806,0.6689922480620154,0.6912144702842378,0.7503875968992249,0.6704545454545454,0.7039617101245008,0.0342763704191223
0.004655361175537109,0.00020080976614269633,0.004472780227661133,0.00012005727525121922,10.0,0.001,"{'clf__C': 10, 'clf__gamma': 0.001}",0.45454545454545453,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.6333333333333333,0.563030303030303,0.06739001514626734,50,0.772093023255814,0.7160206718346254,0.7049095607235142,0.7382428940568475,0.7272727272727273,0.7317077754287057,0.023054609952214058
0.003932476043701172,0.0007053604374986304,0.0036283016204833986,0.0009170845120815722,1.0,0.005,"{'clf__C': 1, 'clf__gamma': 0.005}",0.45454545454545453,0.6818181818181819,0.45454545454545453,0.5454545454545454,0.675,0.5622727272727273,0.10049053242688101,51,0.7260981912144703,0.692764857881137,0.6922480620155038,0.7614987080103359,0.6590909090909092,0.7063401456424712,0.03477991656336384
0.00451350212097168,0.000256215081461309,0.004114198684692383,0.0002262761589045303,0.5,0.001,"{'clf__C': 0.5, 'clf__gamma': 0.001}",0.5,0.5,0.5,0.5,0.7333333333333334,0.5466666666666666,0.09333333333333335,52,0.5,0.5,0.5,0.5,0.6704545454545454,0.5340909090909091,0.06818181818181816
0.0041217803955078125,0.00021086249179270045,0.0042266845703125,0.000581384827079105,0.1,0.001,"{'clf__C': 0.1, 'clf__gamma': 0.001}",0.5,0.5,0.5,0.5,0.7333333333333334,0.5466666666666666,0.09333333333333335,52,0.5,0.5,0.5,0.5,0.6704545454545454,0.5340909090909091,0.06818181818181816
0.009483575820922852,0.009870522484109058,0.004485225677490235,0.00033457535326345786,0.5,0.0005,"{'clf__C': 0.5, 'clf__gamma': 0.0005}",0.5,0.5,0.5,0.5,0.7333333333333334,0.5466666666666666,0.09333333333333335,52,0.5,0.5,0.5,0.5,0.6704545454545454,0.5340909090909091,0.06818181818181816
0.0045182228088378905,7.838880922152031e-05,0.005817508697509766,0.0032468902821552893,1.0,0.0005,"{'clf__C': 1, 'clf__gamma': 0.0005}",0.5,0.5,0.5,0.5,0.7333333333333334,0.5466666666666666,0.09333333333333335,52,0.5,0.5,0.5,0.5,0.6704545454545454,0.5340909090909091,0.06818181818181816
0.004392671585083008,0.0002206531889717082,0.0040395259857177734,0.0002237894881931278,0.1,0.0005,"{'clf__C': 0.1, 'clf__gamma': 0.0005}",0.5,0.5,0.5,0.5,0.7333333333333334,0.5466666666666666,0.09333333333333335,52,0.5,0.5,0.5,0.5,0.6704545454545454,0.5340909090909091,0.06818181818181816
