T7_theta_mean,T7_mu_mean,T7_beta_mean,T8_theta_mean,T8_mu_mean,T8_beta_mean,T7_theta_std,T7_mu_std,T7_beta_std,T8_theta_std,T8_mu_std,T8_beta_std,theta_diff_T7_T8,mu_diff_T7_T8,beta_diff_T7_T8,theta_ratio_T7_T8,mu_ratio_T7_T8,beta_ratio_T7_T8,theta_asym_T7_T8,mu_asym_T7_T8,beta_asym_T7_T8,T7_mu_beta_ratio,T8_mu_beta_ratio,label,file
0.0871458768012311,0.1540771596998638,0.15093720230332772,0.12995156269161617,0.15806639994336352,0.21312465240563508,0.0,0.0,2.7791786427655497e-17,2.7791786427655497e-17,2.7791786427655497e-17,2.7791786427655497e-17,-0.04280568589038507,-0.003989240243499725,-0.06218745010230736,0.6706027098881991,0.9747621885957358,0.7082108686983046,-0.19717267978219796,-0.012780145521047677,-0.17081561165990583,1.020803003769713,0.7416617024008209,derecha,abrir-cerrar_mano_derecha.17.csv
0.05359070130369049,0.12463955136291639,0.32885290189121313,0.12880864668657568,0.1512549241314336,0.23526094370652462,1.3895893213827748e-17,1.3895893213827748e-17,5.558357285531099e-17,2.7791786427655497e-17,0.0,2.7791786427655497e-17,-0.0752179453828852,-0.026615372768517206,0.09359195818468852,0.4160489107039625,0.8240362675019272,1.3978218514808856,-0.4123805380219554,-0.09646939017584047,0.1659096958104637,0.3790130689314013,0.6429240456115637,derecha,abrir-cerrar_mano_derecha.18.csv
0.12122934788282726,0.1079265006671372,0.21317627274410042,0.13501229769207443,0.1255944093251824,0.38909561748284377,4.1687679641483245e-17,0.0,2.7791786427655497e-17,2.7791786427655497e-17,0.0,1.1116714571062199e-16,-0.013782949809247172,-0.017667908658045198,-0.17591934473874335,0.8979133084616088,0.8593256073560056,0.5478763000324385,-0.053788872766700864,-0.07565878319863714,-0.2920928980290373,0.5062781810333637,0.32278545543593956,derecha,abrir-cerrar_mano_derecha.19.csv
0.07678457850507539,0.08080355021907329,0.4201096133281386,0.16494025351944847,0.0891723508459804,0.40549276173612964,1.3895893213827748e-17,1.3895893213827748e-17,1.6675071856593298e-16,2.7791786427655497e-17,0.0,5.558357285531099e-17,-0.08815567501437307,-0.008368800626907105,0.014616851592008984,0.4655296218562277,0.9061501731308672,1.0360471076449194,-0.36469431224379234,-0.04923521559301526,0.01770446870847054,0.1923392032273428,0.21991107378853206,derecha,abrir-cerrar_mano_derecha.20.csv
0.07994379911004822,0.07804911636018588,0.32103753247793915,0.12001257282905688,0.1003076415436283,0.43813245636083104,1.3895893213827748e-17,1.3895893213827748e-17,5.558357285531099e-17,2.7791786427655497e-17,0.0,5.558357285531099e-17,-0.04006877371900866,-0.022258525183442415,-0.11709492388289189,0.6661284777440237,0.778097335139372,0.7327407967378148,-0.20038757118145517,-0.12479776038241618,-0.15424071559993255,0.2431152311899759,0.22894363975532991,derecha,abrir-cerrar_mano_derecha.21.csv
0.1844195302126659,0.0452310119132035,0.0541666146545872,0.2597392237231135,0.0463280066865332,0.0474655202621161,0.0,0.0,0.0,0.0,0.0,0.0,-0.07531969351044757,-0.0010969947733297028,0.006701094392471102,0.7100179960077203,0.9763209208641003,1.1411779106957427,-0.16957831214006616,-0.011981284534214222,0.06593479255961048,0.8350347137491985,0.9760347441753792,derecha,abrir-cerrar_mano_derecha.22.csv
0.26864571720597713,0.16725208629570834,0.1659201355597402,0.21762022559931418,0.2057109608335946,0.1018746114087974,5.558357285531099e-17,5.558357285531099e-17,0.0,2.7791786427655497e-17,0.0,0.0,0.05102549160666295,-0.03845887453788627,0.06404552415094279,1.2344702985278073,0.8130440764435615,1.628669959851376,0.10493330103062834,-0.10311711522825952,0.2391589920428028,1.0080276010575737,2.019256199324932,derecha,abrir-cerrar_mano_derecha.23.csv
0.11417725513943207,0.19340677687360622,0.1781920920931828,0.10810437096900653,0.186571684640531,0.23048802893450537,2.7791786427655497e-17,2.7791786427655497e-17,0.0,2.7791786427655497e-17,0.0,2.7791786427655497e-17,0.006072884170425535,0.006835092233075213,-0.05229593684132258,1.0561760228030594,1.0366351511478975,0.773107762628052,0.027320674243476055,0.017988103920305684,-0.1279630030210094,1.085383552927992,0.8094636298829655,derecha,abrir-cerrar_mano_derecha.24.csv
0.12157500566014569,0.0875029596218513,0.12104692268234986,0.055919748108423116,0.08045479342888902,0.10152495535891377,1.3895893213827748e-17,0.0,4.1687679641483245e-17,1.3895893213827748e-17,1.3895893213827748e-17,2.7791786427655497e-17,0.06565525755172258,0.00704816619296228,0.019521967323436085,2.1740974884838247,1.0876039203699241,1.192287259142828,0.3698996869413506,0.041963920362722486,0.087710840282834,0.7228845678516752,0.792463145832782,derecha,abrir-cerrar_mano_derecha.25.csv
0.13886172160382199,0.21472841236997167,0.308313336445774,0.1671223720898478,0.18187896126238892,0.22761862338717498,2.7791786427655497e-17,2.7791786427655497e-17,0.0,0.0,2.7791786427655497e-17,2.7791786427655497e-17,-0.0282606504860258,0.03284945110758275,0.08069471305859904,0.8308984102989126,1.180611540078442,1.3545171230394784,-0.09235986492395834,0.08282612090256215,0.15056894830094147,0.6964616188217398,0.7990512839650358,derecha,abrir-cerrar_mano_derecha.26.csv
0.17088927869423245,0.0850330697208912,0.1838159626496553,0.19154373228238472,0.1141340704011542,0.17360435938511867,5.558357285531099e-17,0.0,0.0,2.7791786427655497e-17,0.0,2.7791786427655497e-17,-0.020654453588152266,-0.029101000680263,0.010211603264536628,0.8921684240788077,0.7450278604078654,1.058821061363286,-0.05698833272006089,-0.14611345627243513,0.028570292032360167,0.46259891616143867,0.6574377753589983,derecha,abrir-cerrar_mano_derecha.27.csv
0.10113797266177406,0.09596207909878897,0.3965618089685155,0.07496625240421091,0.06258588715277438,0.28214555199320174,4.1687679641483245e-17,2.7791786427655497e-17,0.0,1.3895893213827748e-17,1.3895893213827748e-17,5.558357285531099e-17,0.026171720257563147,0.033376191946014586,0.11441625697531377,1.3491131799588434,1.5332859871696358,1.4055220509832815,0.14861493959958882,0.2105116238952024,0.16857965873154993,0.24198516979872878,0.22182127094482665,derecha,abrir-cerrar_mano_derecha.28.csv
0.09533266309480302,0.1614567591373468,0.22883079844380724,0.10640171185051918,0.16845322228143542,0.20579470451969492,2.7791786427655497e-17,0.0,5.558357285531099e-17,2.7791786427655497e-17,2.7791786427655497e-17,2.7791786427655497e-17,-0.011069048755716154,-0.0069964631440886105,0.023036093924112322,0.8959691764080024,0.958466376398171,1.1119371990572078,-0.05486942029598124,-0.021207187796890386,0.053002166778108095,0.7055726466001403,0.8185497993696731,derecha,abrir-cerrar_mano_derecha.29.csv
0.23715253800813094,0.08940277626142458,0.11888345985326464,0.2664185872435411,0.13848674940096278,0.1151302833510599,2.7791786427655497e-17,1.3895893213827748e-17,4.1687679641483245e-17,0.0,2.7791786427655497e-17,0.0,-0.02926604923541018,-0.0490839731395382,0.003753176502204733,0.8901500888518784,0.6455691262337606,1.0325992959191064,-0.05811701105700538,-0.21538493637660872,0.016038273181866024,0.7520202461433246,1.2028697692855124,derecha,abrir-cerrar_mano_derecha.30.csv
0.06071241166475908,0.1272355086064854,0.3325082757555355,0.1027281580361344,0.2219051309347233,0.2132101691114228,2.0843839820741623e-17,0.0,0.0,0.0,0.0,0.0,-0.04201574637137532,-0.09466962232823792,0.1192981066441127,0.5910006264630713,0.573377922073079,1.5595328381660802,-0.25707046835165887,-0.27115038725121055,0.21860742582582549,0.38265364821624515,1.0407811290227216,derecha,abrir-cerrar_mano_derecha.31.csv
0.07725769170621269,0.16126939310372376,0.2138692183655071,0.1273816283124163,0.13032519241804014,0.3741699771462619,1.3895893213827748e-17,2.7791786427655497e-17,0.0,0.0,2.7791786427655497e-17,0.0,-0.05012393660620362,0.030944200685683626,-0.16030075878075478,0.6065057156568391,1.2374382706609954,0.5715830390263404,-0.24493794326652982,0.10612062487068294,-0.2726021620297331,0.7540560852826893,0.348304772950954,derecha,abrir-cerrar_mano_derecha.32.csv
0.07568436061782312,0.17222501186025443,0.28277430701993034,0.057314551596058395,0.2874575450192611,0.2961423290822375,1.3895893213827748e-17,5.558357285531099e-17,5.558357285531099e-17,6.947946606913874e-18,0.0,5.558357285531099e-17,0.018369809021764723,-0.11523253315900664,-0.013368022062307139,1.320508410257613,0.5991319721922581,0.954859436500247,0.13811998410200205,-0.2506784930767442,-0.023091445292364135,0.6090546470955344,0.9706735818664394,derecha,abrir-cerrar_mano_derecha.33.csv
0.18077628343018606,0.14093115654324823,0.17867251387981173,0.15797691359350532,0.09568524910848879,0.2932079107265614,2.7791786427655497e-17,2.7791786427655497e-17,2.7791786427655497e-17,2.7791786427655497e-17,1.3895893213827748e-17,5.558357285531099e-17,0.02279936983668074,0.04524590743475944,-0.11453539684674965,1.1443208243208127,1.4728617328972193,0.6093713752243324,0.06730377562177949,0.19122049207842984,-0.24272122437602495,0.7887679285151246,0.3263392369189185,derecha,abrir-cerrar_mano_derecha.34.csv
0.1315288088803057,0.12962805325998203,0.3569223260380463,0.16126197862892558,0.3020109527625196,0.2129198834934655,0.0,2.7791786427655497e-17,0.0,2.7791786427655497e-17,0.0,0.0,-0.029733169748619892,-0.17238289950253757,0.1440024425445808,0.8156218957646747,0.42921638365131964,1.6763221143025804,-0.10155090256100842,-0.39936820607882945,0.2527058150639847,0.36318279965018574,1.4184252481405093,derecha,abrir-cerrar_mano_derecha.35.csv
0.0993394119108429,0.096784739886822,0.3153427961306794,0.09490555454272741,0.23000856493693347,0.3774395861980126,0.0,0.0,0.0,1.3895893213827748e-17,2.7791786427655497e-17,1.1116714571062199e-16,0.004433857368115496,-0.1332238250501115,-0.06209679006733321,1.0467185184501941,0.42078752895782084,0.8354788403420293,0.022826110868176326,-0.40766998285127437,-0.08963390345214094,0.30691913056267406,0.6093917205662392,derecha,abrir-cerrar_mano_derecha.36.csv
0.22025587868561539,0.0935810861475419,0.3404967475659651,0.15327951112817523,0.1878589581649428,0.3184175573818955,2.7791786427655497e-17,0.0,1.1116714571062199e-16,2.7791786427655497e-17,0.0,0.0,0.06697636755744016,-0.0942778720174009,0.02207919018406962,1.4369556811273783,0.4981454282522004,1.0693403330903186,0.17930393636273356,-0.3349838467296612,0.033508439084096585,0.27483693770391415,0.5899767393789344,derecha,abrir-cerrar_mano_derecha.37.csv
0.2364826233064319,0.13682129569772164,0.15885221329955554,0.2467644616136044,0.16224660325383747,0.19751211380787873,8.337535928296649e-17,2.7791786427655497e-17,2.7791786427655497e-17,0.0,2.7791786427655497e-17,2.7791786427655497e-17,-0.010281838307172497,-0.025425307556115828,-0.038659900508323186,0.9583333522855255,0.8432921523216174,0.8042656331014499,-0.021276565167709597,-0.08501516476725705,-0.10848420137132933,0.861311808269192,0.8214513627105532,derecha,abrir-cerrar_mano_derecha.38.csv
0.08134584071060039,0.06999019651872619,0.0908057873315401,0.08233414627066139,0.1798826062260324,0.1328262668609348,1.3895893213827748e-17,1.3895893213827748e-17,0.0,1.3895893213827748e-17,0.0,0.0,-0.0009883055600610063,-0.1098924097073062,-0.042020479529394694,0.9879962872661006,0.3890881619754722,0.683643247989335,-0.006038035057968313,-0.43979338328239687,-0.18790006558821837,0.7707679308534203,1.3542697309385867,derecha,abrir-cerrar_mano_derecha.39.csv
0.1251957684052838,0.12136851136541528,0.31013473925050666,0.08964716774721491,0.1101303329012744,0.4292056905228658,0.0,1.3895893213827748e-17,5.558357285531099e-17,1.3895893213827748e-17,0.0,5.558357285531099e-17,0.03554860065806888,0.01123817846414088,-0.11907095127235912,1.3965388710652777,1.1020442520025135,0.7225783321905911,0.16546319669641818,0.04854528762027631,-0.16105023459674075,0.39134122073944605,0.2565910302848069,derecha,abrir-cerrar_mano_derecha.40.csv
0.046965537427677,0.038384376583221406,0.0338347512490842,0.1787666445052074,0.06284634057498971,0.27089188370343004,0.0,6.947946606913874e-18,0.0,0.0,1.3895893213827748e-17,5.558357285531099e-17,-0.1318011070775304,-0.024461963991768303,-0.23705713245434584,0.26271978718664735,0.6107654021599916,0.12490130578114005,-0.5838826352101256,-0.2416456413825545,-0.7779337198796207,1.1344657141406709,0.23199786348643311,derecha,abrir-cerrar_mano_derecha.41.csv
0.061924925177055605,0.024479667032162502,0.0775231186435791,0.1829995366743917,0.07784868718489948,0.2268101823452731,6.947946606913874e-18,3.473973303456937e-18,0.0,0.0,1.3895893213827748e-17,0.0,-0.12107461149733609,-0.05336902015273698,-0.14928706370169398,0.33838840752560817,0.3144518523414787,0.3417973321303201,-0.4943344802669241,-0.5215466949078656,-0.4905380328450552,0.31577243411718325,0.3432327550183038,derecha,abrir-cerrar_mano_derecha.42.csv
0.272433565014702,0.060093007274323686,0.16326173690478998,0.1640414770283145,0.16312003225834854,0.2504051077001273,0.0,1.3895893213827748e-17,2.7791786427655497e-17,0.0,2.7791786427655497e-17,0.0,0.1083920879863875,-0.10302702498402486,-0.08714337079533732,1.6607601525075082,0.3683974479307009,0.6519904161875162,0.24833512815688946,-0.46156362811101936,-0.21066075230650455,0.36807769372557536,0.6514245146287024,derecha,abrir-cerrar_mano_derecha.43.csv
0.1704222550603827,0.0853020842293535,0.2614828638214366,0.13341436160509007,0.3134932153536858,0.17971705235245058,0.0,0.0,0.0,2.7791786427655497e-17,0.0,2.7791786427655497e-17,0.03700789345529262,-0.2281911311243323,0.08176581146898601,1.277390531545109,0.2721018424979198,1.4549696083315211,0.12180194949320146,-0.5722011408883362,0.18532598628939978,0.3262243640767281,1.7443709086390542,derecha,abrir-cerrar_mano_derecha.44.csv
0.30371764616545194,0.11559702207200832,0.12016849927256662,0.3453519567865264,0.0870322103528316,0.11069518098252694,5.558357285531099e-17,2.7791786427655497e-17,1.3895893213827748e-17,0.0,0.0,4.1687679641483245e-17,-0.04163431062107448,0.028564811719176728,0.009473318290039681,0.8794438004552901,1.3282095022208333,1.085580125080005,-0.06414459988616784,0.14097082621118767,0.041034249602317746,0.9619576940062623,0.7862329842907945,derecha,abrir-cerrar_mano_derecha.45.csv
0.1085875151063745,0.11089802056899807,0.22975447393700424,0.104620852936006,0.1316440321825609,0.198832912279207,0.0,2.7791786427655497e-17,5.558357285531099e-17,0.0,0.0,0.0,0.003966662170368507,-0.020746011613562834,0.030921561657797247,1.0379145426547935,0.8424081996449735,1.1555152502077917,0.018604626172710876,-0.08553572678572219,0.0721476224704427,0.4826805495530825,0.6620836764532512,derecha,abrir-cerrar_mano_derecha.46.csv
0.14091899998179416,0.16167218091896912,0.1990597837173069,0.1366805723207241,0.2577477973419438,0.1883787775517045,2.7791786427655497e-17,2.7791786427655497e-17,0.0,0.0,0.0,0.0,0.004238427661070077,-0.09607561642297469,0.010681006165602386,1.0310096546934848,0.6272494908346011,1.0566995695450623,0.015268134144565057,-0.22906780580807212,0.02756825715781976,0.8121789835096811,1.368242150253778,derecha,abrir-cerrar_mano_derecha.47.csv
0.17661670733044013,0.15779669348078082,0.1962465358009465,0.1483025656448658,0.20061648088897052,0.1934084007824306,5.558357285531099e-17,2.7791786427655497e-17,0.0,0.0,2.7791786427655497e-17,0.0,0.028314141685574334,-0.0428197874081897,0.0028381350185159027,1.1909213751848589,0.7865589353175959,1.0146742585135482,0.08714207856886791,-0.1194704583300578,0.007283713560937966,0.8040737371287774,1.0372686486455258,derecha,abrir-cerrar_mano_derecha.48.csv
0.2220119617002698,0.11913325892245473,0.2425783423507335,0.1739034715728549,0.17185012908471256,0.17424919801453634,8.337535928296649e-17,2.7791786427655497e-17,0.0,0.0,2.7791786427655497e-17,2.7791786427655497e-17,0.04810849012741489,-0.05271687016225783,0.06832914433619716,1.27663897060773,0.69323923481801,1.3921345474953146,0.121512032290761,-0.1811679653316831,0.16392665090471997,0.491112491151746,0.9862319091308372,derecha,abrir-cerrar_mano_derecha.49.csv
0.0713879405281387,0.0953252882629717,0.4172145672940939,0.058137399573291,0.13359895131125202,0.2973148702789307,0.0,0.0,0.0,0.0,2.7791786427655497e-17,0.0,0.013250540954847699,-0.038273663048280324,0.11989969701516318,1.2279174640236319,0.7135181840290489,1.4032750964320297,0.1023007538251884,-0.16718920393739645,0.16780231720668093,0.22848024362240116,0.44935171487519904,derecha,abrir-cerrar_mano_derecha.50.csv
0.06622674715440859,0.16228890262012902,0.3326145289652471,0.06657735980182049,0.3705248639964886,0.2533515913456044,1.3895893213827748e-17,2.7791786427655497e-17,0.0,1.3895893213827748e-17,0.0,5.558357285531099e-17,-0.000350612647411902,-0.20823596137635958,0.0792629376196427,0.9947336062019935,0.4379973222031701,1.3128574171177936,-0.0026400736321108213,-0.3908231553220409,0.13526880397949653,0.4879188478200756,1.462492686166387,derecha,abrir-cerrar_mano_derecha.51.csv
0.23108422727754221,0.30859857754608566,0.2069441542195367,0.12402138807276258,0.1557260038785315,0.17682084111637744,8.337535928296649e-17,5.558357285531099e-17,0.0,1.3895893213827748e-17,0.0,5.558357285531099e-17,0.10706283920477963,0.15287257366755416,0.03012331310315927,1.8632609442280803,1.9816764704887195,1.170360581984379,0.3014957566475164,0.32923643608562336,0.0784941635748991,1.4912166221740317,0.8806993230455494,derecha,abrir-cerrar_mano_derecha.52.csv
0.24475637445504791,0.11506758403972929,0.1740184812195709,0.22360004112223694,0.1639851718508285,0.1483936868778075,2.7791786427655497e-17,1.3895893213827748e-17,0.0,5.558357285531099e-17,0.0,0.0,0.021156333332810973,-0.048917587811099214,0.0256247943417634,1.0946168090151522,0.7016950113480509,1.1726810833674677,0.04517143819844937,-0.17529870257686067,0.07947836987107827,0.661237683612259,1.105068310184762,derecha,abrir-cerrar_mano_derecha.53.csv
0.1914949143275512,0.13102268179871832,0.17143047407213843,0.234106300036979,0.10661453265171007,0.17420363539337372,0.0,2.7791786427655497e-17,5.558357285531099e-17,0.0,2.7791786427655497e-17,2.7791786427655497e-17,-0.042611385709427796,0.024408149147008243,-0.0027731613212352846,0.8179827117744201,1.2289381780377289,0.9840808651565637,-0.10012044907307614,0.10271180873895383,-0.00802340152506846,0.7642904499037849,0.6120109163672268,derecha,abrir-cerrar_mano_derecha.54.csv
0.11588247711837958,0.08144247032474392,0.17826537962708253,0.14271411009960852,0.2002811807541596,0.12816895380051446,1.3895893213827748e-17,1.3895893213827748e-17,2.7791786427655497e-17,2.7791786427655497e-17,0.0,2.7791786427655497e-17,-0.02683163298122894,-0.11883871042941568,0.050096425826568064,0.8119902714426466,0.40664063369142145,1.3908622988053445,-0.10375864674897786,-0.421827225921688,0.1634817601259,0.45686081013883456,1.562634001363095,derecha,abrir-cerrar_mano_derecha.55.csv
0.2526644235927406,0.14996187354987153,0.17336629874918283,0.1749100424766463,0.23785895407985122,0.1990093218105857,0.0,2.7791786427655497e-17,2.7791786427655497e-17,0.0,2.7791786427655497e-17,0.0,0.07775438111609431,-0.08789708052997969,-0.02564302306140287,1.4445391789387059,0.6304655119053159,0.8711465797703921,0.1818499126301363,-0.22664352196026308,-0.06886332229328582,0.8650000950693852,1.1952150781865951,derecha,abrir-cerrar_mano_derecha.56.csv
0.14263751165967492,0.26189040229876964,0.2767382274559688,0.2198991390016789,0.17009308251955543,0.232582406009036,2.7791786427655497e-17,5.558357285531099e-17,5.558357285531099e-17,0.0,2.7791786427655497e-17,0.0,-0.07726162734200398,0.09179731977921421,0.04415582144693281,0.6486496755773525,1.5396886400231706,1.189850170982906,-0.21311397087693212,0.21250191472667374,0.0866955267050092,0.9463470054095376,0.7313239127800065,derecha,abrir-cerrar_mano_derecha.57.csv
0.2243271436818519,0.12074613194735812,0.14552542858198167,0.06046187483550191,0.2574389108995465,0.26174191757967086,0.0,1.3895893213827748e-17,2.7791786427655497e-17,6.947946606913874e-18,0.0,5.558357285531099e-17,0.16386526884634997,-0.1366927789521884,-0.11621648899768919,3.7102241237132563,0.4690282709601383,0.5559882206402932,0.5753917898433533,-0.3614441605324995,-0.28535674966191144,0.8297252571366474,0.9835600787389535,derecha,abrir-cerrar_mano_derecha.58.csv
0.11279449086010708,0.0811003829325556,0.22309211744984433,0.16112990109610387,0.09541055978047579,0.17727557033044425,1.3895893213827748e-17,0.0,2.7791786427655497e-17,2.7791786427655497e-17,1.3895893213827748e-17,5.558357285531099e-17,-0.04833541023599679,-0.014310176847920186,0.045816547119400086,0.7000220511065277,0.8500146589539754,1.2584481011654138,-0.17645529164547963,-0.08107245826940516,0.11443617298152516,0.3635286635149805,0.5382047521865625,derecha,abrir-cerrar_mano_derecha.59.csv
0.13265176280701224,0.1084563671999741,0.24092095167668073,0.12646173324157933,0.1443521840105144,0.2441956594418677,2.7791786427655497e-17,0.0,5.558357285531099e-17,2.7791786427655497e-17,0.0,8.337535928296649e-17,0.0061900295654329085,-0.035895816810540285,-0.003274707765186957,1.048947764017519,0.7513316160062958,0.9865897795293764,0.02388925864895708,-0.14198813773815758,-0.006750351611611167,0.4501740589327551,0.5911332675982541,derecha,abrir-cerrar_mano_derecha.60.csv
0.12667967858118798,0.07716500227765678,0.12061492070661804,0.061151278214382494,0.24350022867491786,0.11366348267739544,2.7791786427655497e-17,1.3895893213827748e-17,4.1687679641483245e-17,6.947946606913874e-18,5.558357285531099e-17,4.1687679641483245e-17,0.06552840036680549,-0.16633522639726106,0.006951438029222601,2.071578249293422,0.31689908271784084,1.0611579660758133,0.3488689936741082,-0.5187192285111485,0.029671696716795967,0.6397632683249787,2.1422905713977185,izquierda,abrir-cerrar_mano_izquierda.01.csv
0.2121395931781911,0.08702080902533028,0.1884694117363663,0.1517366534417854,0.0960343531239215,0.19668108359246703,0.0,1.3895893213827748e-17,0.0,0.0,0.0,2.7791786427655497e-17,0.060402939736405675,-0.009013544098591217,-0.008211671856100722,1.3980773556390977,0.9061424077237829,0.9582487482344606,0.1659985740687913,-0.04923949426155594,-0.021320683064117416,0.4617237545677634,0.48827445165069827,izquierda,abrir-cerrar_mano_izquierda.02.csv
0.15947676134144367,0.11321791661327801,0.2837498253667187,0.12236908889566872,0.1510829514501917,0.3442550115629986,2.7791786427655497e-17,1.3895893213827748e-17,0.0,1.3895893213827748e-17,0.0,0.0,0.03710767244577495,-0.0378650348369137,-0.06050518619627987,1.303243733758412,0.7493758099956437,0.8242430976850473,0.1316594553297922,-0.1432648847569122,-0.09634509429678216,0.39900610503246636,0.4388692741916724,izquierda,abrir-cerrar_mano_izquierda.03.csv
