mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.004237461090087891,0.0001539349994476204,0.0032434463500976562,8.815879585817196e-05,2.0,scale,"{'clf__C': 2, 'clf__gamma': 'scale'}",0.7727272727272727,0.7727272727272727,0.7272727272727273,0.6818181818181819,0.6416666666666666,0.7192424242424241,0.05138932941016855,1,0.9434108527131784,1.0,0.9661498708010337,0.9661498708010337,0.9545454545454546,0.9660512097721401,0.018960527403140238
0.004460716247558593,0.0005365596557011859,0.003381967544555664,0.00019845112402478641,2.0,auto,"{'clf__C': 2, 'clf__gamma': 'auto'}",0.7727272727272727,0.7727272727272727,0.7272727272727273,0.6818181818181819,0.6416666666666666,0.7192424242424241,0.05138932941016855,1,0.9434108527131784,1.0,0.9661498708010337,0.9661498708010337,0.9545454545454546,0.9660512097721401,0.018960527403140238
0.004084205627441407,0.00016991566078100625,0.003438901901245117,0.00014668005487268867,2.0,0.005,"{'clf__C': 2, 'clf__gamma': 0.005}",0.6818181818181819,0.8181818181818181,0.7272727272727273,0.6818181818181819,0.6833333333333333,0.7184848484848485,0.05280384547868651,3,0.9100775193798449,0.9095607235142118,0.921188630490956,0.9095607235142118,0.8863636363636365,0.9073502466525722,0.011394289017913483
0.0040591716766357425,0.0002751722508990509,0.003478527069091797,0.00012438852746737302,2.0,0.01,"{'clf__C': 2, 'clf__gamma': 0.01}",0.7727272727272727,0.7727272727272727,0.7272727272727273,0.6363636363636364,0.6416666666666666,0.7101515151515151,0.060430807217621806,4,0.9777777777777779,1.0,0.9772609819121447,0.9777777777777779,0.9772727272727273,0.9820178529480856,0.00899397717613195
0.00392298698425293,0.00011980550443343285,0.0034434318542480467,0.00022600368040476246,1.0,0.01,"{'clf__C': 1, 'clf__gamma': 0.01}",0.7272727272727273,0.8181818181818181,0.6818181818181818,0.5454545454545454,0.7333333333333334,0.7012121212121212,0.08947556622526341,5,0.921188630490956,0.9545219638242894,0.9317829457364342,0.9439276485788113,0.8863636363636364,0.9275569649988256,0.02345384985105321
0.0038394927978515625,0.0002003525956200016,0.0033713817596435548,0.0001916337053437367,1.0,scale,"{'clf__C': 1, 'clf__gamma': 'scale'}",0.6818181818181818,0.8181818181818181,0.6363636363636364,0.5909090909090908,0.7333333333333334,0.6921212121212121,0.07880186356072294,6,0.921188630490956,0.92015503875969,0.920671834625323,0.9095607235142118,0.875,0.9093152454780361,0.017692070759514924
0.003926563262939453,0.00021232817097412032,0.0034340858459472657,0.00022622918732428804,1.0,auto,"{'clf__C': 1, 'clf__gamma': 'auto'}",0.6818181818181818,0.8181818181818181,0.6363636363636364,0.5909090909090908,0.7333333333333334,0.6921212121212121,0.07880186356072294,6,0.921188630490956,0.92015503875969,0.920671834625323,0.9095607235142118,0.875,0.9093152454780361,0.017692070759514924
0.0038706302642822266,0.00046146480093198087,0.00328974723815918,0.0002475122656580003,5.0,0.001,"{'clf__C': 5, 'clf__gamma': 0.001}",0.6363636363636364,0.8181818181818182,0.6818181818181819,0.6818181818181819,0.6416666666666666,0.691969696969697,0.06596671114190635,8,0.8186046511627907,0.8049095607235142,0.772609819121447,0.8291989664082687,0.7954545454545454,0.8041555085741132,0.019531299899060536
0.004610586166381836,0.0007401009701478358,0.0032986164093017577,0.00010589699837460413,5.0,scale,"{'clf__C': 5, 'clf__gamma': 'scale'}",0.8181818181818181,0.5909090909090908,0.7727272727272727,0.5,0.725,0.6813636363636364,0.11836000553012367,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.004098749160766602,0.00018606211575754867,0.003252887725830078,0.00014815005908770608,5.0,auto,"{'clf__C': 5, 'clf__gamma': 'auto'}",0.8181818181818181,0.5909090909090908,0.7727272727272727,0.5,0.725,0.6813636363636364,0.11836000553012367,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
