mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0032446861267089845,0.0005586964750537672,0.0030561447143554687,5.688601347164476e-05,2.0,scale,"{'clf__C': 2, 'clf__gamma': 'scale'}",0.5909090909090909,0.6363636363636364,0.5909090909090909,0.6363636363636364,0.6666666666666667,0.6242424242424243,0.029379877923735333,20,0.9428940568475452,0.920671834625323,0.9550387596899225,0.8757105943152454,0.9545454545454546,0.9297721400046981,0.029764979978539476
0.003567790985107422,0.00013692290778907954,0.003540802001953125,0.0009201671876248963,2.0,0.05,"{'clf__C': 2, 'clf__gamma': 0.05}",0.5909090909090909,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6166666666666667,0.6233333333333333,0.017917267271629657,22,0.9661498708010337,0.9545219638242894,0.9661498708010337,0.9090439276485788,0.9659090909090909,0.9523549447968053,0.022112688762956485
0.004291963577270508,0.0011561007262348997,0.0038516998291015627,0.0010345958073323936,20.0,0.01,"{'clf__C': 20, 'clf__gamma': 0.01}",0.4545454545454546,0.6363636363636364,0.6818181818181818,0.6363636363636364,0.7,0.6218181818181817,0.08731059784394885,23,0.9307493540051679,0.8645994832041344,0.8984496124031007,0.8529715762273902,0.8863636363636364,0.8866267324406859,0.02721956903606087
0.002562093734741211,0.000563067367117053,0.0025238990783691406,0.00044261608802324815,0.5,auto,"{'clf__C': 0.5, 'clf__gamma': 'auto'}",0.5454545454545454,0.7272727272727273,0.5909090909090909,0.5,0.6833333333333333,0.6093939393939394,0.08456880311895972,24,0.8291989664082687,0.8059431524547804,0.7968992248062015,0.7847545219638243,0.75,0.793359173126615,0.026112974552718413
0.003089284896850586,0.000471723063865552,0.0028919696807861326,0.00012032798380534292,0.5,scale,"{'clf__C': 0.5, 'clf__gamma': 'scale'}",0.5454545454545454,0.7272727272727273,0.5909090909090909,0.5,0.6833333333333333,0.6093939393939394,0.08456880311895972,24,0.8291989664082687,0.8059431524547804,0.7968992248062015,0.7847545219638243,0.75,0.793359173126615,0.026112974552718413
0.0032034873962402343,0.0007754419873012264,0.002767181396484375,0.0006319095711839408,0.5,0.1,"{'clf__C': 0.5, 'clf__gamma': 0.1}",0.5909090909090908,0.6818181818181819,0.5454545454545454,0.6363636363636364,0.5916666666666667,0.6092424242424243,0.046296247321676,26,0.9434108527131784,0.9418604651162791,0.9439276485788113,0.9090439276485788,0.9318181818181819,0.9340122151750059,0.013239897270546563
0.003273677825927734,0.0001586990715660611,0.0036832809448242186,0.0006348971248726194,5.0,0.01,"{'clf__C': 5, 'clf__gamma': 0.01}",0.40909090909090906,0.6363636363636364,0.6818181818181818,0.6363636363636364,0.6666666666666667,0.6060606060606061,0.10004590314678291,27,0.8403100775193799,0.8297157622739018,0.8191214470284238,0.8186046511627907,0.7954545454545454,0.8206412966878084,0.014899913897345638
0.003963947296142578,0.000573562540584673,0.003017711639404297,0.00013089483115155348,50.0,0.005,"{'clf__C': 50, 'clf__gamma': 0.005}",0.4545454545454546,0.5909090909090908,0.6818181818181818,0.6363636363636364,0.65,0.6027272727272727,0.07964798586839819,28,0.8968992248062015,0.8529715762273902,0.852454780361757,0.8529715762273902,0.875,0.8660594315245478,0.01765614374737181
0.003400707244873047,0.00033612401793910445,0.0030692100524902345,0.000298237243099547,0.5,0.05,"{'clf__C': 0.5, 'clf__gamma': 0.05}",0.5454545454545454,0.7272727272727273,0.5909090909090909,0.5,0.6333333333333333,0.5993939393939394,0.07793006212101652,29,0.8403100775193799,0.8286821705426357,0.8529715762273902,0.8186046511627907,0.7840909090909092,0.8249318769086212,0.023429882339350887
0.003529644012451172,0.00021617924660094717,0.0029622554779052735,0.00014277388405815644,50.0,0.001,"{'clf__C': 50, 'clf__gamma': 0.001}",0.5,0.5909090909090909,0.6363636363636364,0.6363636363636364,0.6333333333333333,0.5993939393939394,0.05260522272758237,29,0.8059431524547804,0.7614987080103359,0.7392764857881138,0.7731266149870801,0.7613636363636364,0.7682417195207892,0.021803766859550492
0.0034036636352539062,0.0004743254073136367,0.003995561599731445,0.0009458355085417525,10.0,0.0005,"{'clf__C': 10, 'clf__gamma': 0.0005}",0.5,0.7272727272727273,0.5454545454545454,0.5454545454545454,0.675,0.5986363636363636,0.08690737921479093,31,0.7377260981912145,0.7043927648578812,0.6922480620155038,0.7387596899224806,0.6704545454545454,0.7087162320883251,0.0264500712605539
0.0031775951385498045,0.0001386331690001872,0.0031099796295166017,0.00032683486019417226,10.0,0.005,"{'clf__C': 10, 'clf__gamma': 0.005}",0.45454545454545453,0.5909090909090909,0.6363636363636364,0.6363636363636364,0.675,0.5986363636363636,0.07681145747868609,31,0.8291989664082687,0.7837209302325582,0.7958656330749354,0.7963824289405685,0.7613636363636364,0.7933063190039934,0.021984127595633056
0.003192758560180664,0.00014788369354681093,0.003149080276489258,0.0008677305734795804,5.0,0.005,"{'clf__C': 5, 'clf__gamma': 0.005}",0.45454545454545453,0.5909090909090909,0.5909090909090909,0.6818181818181819,0.675,0.5986363636363636,0.08201491499106574,31,0.8064599483204133,0.7498708010335917,0.7503875968992249,0.7614987080103359,0.75,0.7636434108527131,0.02186046511627903
0.0034366607666015624,0.0003736274463422261,0.0029012680053710936,0.00023084052752183265,1.0,0.05,"{'clf__C': 1, 'clf__gamma': 0.05}",0.5454545454545454,0.5909090909090908,0.5909090909090909,0.6818181818181819,0.5833333333333333,0.5984848484848484,0.04494665749754951,34,0.8857881136950905,0.8968992248062015,0.8979328165374676,0.8529715762273902,0.875,0.8817183462532301,0.016621937856737014
0.0034321308135986327,0.00021637421185801006,0.003627490997314453,0.0009053182039219708,20.0,0.005,"{'clf__C': 20, 'clf__gamma': 0.005}",0.5,0.5454545454545454,0.6818181818181818,0.5909090909090909,0.6666666666666667,0.5969696969696969,0.06949906024957403,35,0.8175710594315245,0.8297157622739018,0.8074935400516796,0.8418604651162791,0.7840909090909091,0.8161463471928588,0.019747389065466744
0.003159332275390625,0.0001707068635078137,0.003059577941894531,0.00017114312034784964,2.0,0.001,"{'clf__C': 2, 'clf__gamma': 0.001}",0.5,0.5909090909090909,0.5454545454545454,0.6818181818181819,0.6333333333333333,0.5903030303030303,0.06386395089609452,36,0.7260981912144703,0.6532299741602067,0.7023255813953488,0.7276485788113696,0.6818181818181819,0.6982241014799154,0.028118366152624856
0.003197908401489258,8.158961067860658e-05,0.002975940704345703,6.270327041733373e-05,20.0,0.001,"{'clf__C': 20, 'clf__gamma': 0.001}",0.45454545454545453,0.6363636363636364,0.5909090909090909,0.6363636363636364,0.6333333333333333,0.5903030303030302,0.07003606574508954,37,0.7837209302325582,0.7509043927648579,0.7392764857881138,0.7498708010335917,0.7272727272727273,0.7502090674183698,0.018810847355397602
0.003093576431274414,9.131196270492974e-05,0.0031054019927978516,0.0001806360234873397,2.0,0.01,"{'clf__C': 2, 'clf__gamma': 0.01}",0.5,0.6363636363636364,0.5909090909090909,0.5454545454545454,0.675,0.5895454545454545,0.062383776233810063,38,0.7948320413436692,0.7614987080103359,0.7503875968992249,0.7614987080103359,0.7386363636363636,0.7613706835799859,0.018746587637406633
0.003405046463012695,0.0009034052073732353,0.003014230728149414,0.00025701804150685424,5.0,0.001,"{'clf__C': 5, 'clf__gamma': 0.001}",0.5,0.6818181818181819,0.5454545454545454,0.5454545454545454,0.675,0.5895454545454545,0.07446225956263723,38,0.7260981912144703,0.7043927648578812,0.6922480620155038,0.7387596899224806,0.6704545454545454,0.7063906506929762,0.024213838506380373
0.003109121322631836,8.140988727631606e-05,0.00296173095703125,5.8425415335405876e-05,0.5,0.01,"{'clf__C': 0.5, 'clf__gamma': 0.01}",0.45454545454545453,0.7272727272727273,0.5,0.5909090909090908,0.675,0.5895454545454545,0.10248563696988945,38,0.7493540051679586,0.7170542635658914,0.7043927648578812,0.7614987080103359,0.6818181818181819,0.7228235846840498,0.02916865312343954
0.003474712371826172,0.000637973209247202,0.00308074951171875,0.0003433405884772887,1.0,auto,"{'clf__C': 1, 'clf__gamma': 'auto'}",0.6363636363636364,0.5454545454545454,0.5909090909090909,0.5909090909090909,0.5833333333333333,0.5893939393939392,0.02890724852778625,41,0.8741602067183463,0.8741602067183463,0.8751937984496124,0.8302325581395349,0.8295454545454546,0.8566584449142589,0.02186149309513865
0.0037848949432373047,0.0009421033933158159,0.002759504318237305,0.00019976263994244203,1.0,scale,"{'clf__C': 1, 'clf__gamma': 'scale'}",0.6363636363636364,0.5454545454545454,0.5909090909090909,0.5909090909090909,0.5833333333333333,0.5893939393939392,0.02890724852778625,41,0.8741602067183463,0.8741602067183463,0.8751937984496124,0.8302325581395349,0.8295454545454546,0.8566584449142589,0.02186149309513865
0.003220796585083008,0.0001204992123477878,0.0029372692108154295,9.456985266314248e-05,10.0,0.01,"{'clf__C': 10, 'clf__gamma': 0.01}",0.4090909090909091,0.5909090909090908,0.6818181818181818,0.5909090909090909,0.6583333333333333,0.5862121212121212,0.09566403179293513,43,0.8852713178294573,0.8529715762273902,0.8302325581395349,0.8529715762273902,0.8409090909090909,0.8524712238665726,0.018463954293646983
0.003234672546386719,0.00018937528756136378,0.002999114990234375,0.00013591660831865094,0.5,0.005,"{'clf__C': 0.5, 'clf__gamma': 0.005}",0.5,0.5454545454545454,0.5454545454545454,0.6818181818181819,0.6333333333333333,0.5812121212121212,0.0663186508661697,44,0.7260981912144703,0.68656330749354,0.6912144702842378,0.7271317829457364,0.6818181818181819,0.7025651867512333,0.01986281483292077
0.004737186431884766,0.0026138791743597904,0.0030826568603515626,0.00011274346480852639,50.0,0.0005,"{'clf__C': 50, 'clf__gamma': 0.0005}",0.45454545454545453,0.5909090909090909,0.5909090909090909,0.6363636363636364,0.6333333333333333,0.5812121212121212,0.06631865086616967,44,0.7837209302325582,0.7614987080103359,0.7276485788113696,0.7731266149870801,0.7272727272727273,0.7546535118628143,0.02328948618540687
0.004180240631103516,0.001106741051382392,0.00322575569152832,0.00026015325534551036,20.0,0.0005,"{'clf__C': 20, 'clf__gamma': 0.0005}",0.5,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.6333333333333333,0.572121212121212,0.05384738492422103,46,0.772093023255814,0.7160206718346254,0.7049095607235142,0.7382428940568475,0.7272727272727273,0.7317077754287057,0.023054609952214058
0.003665304183959961,0.000598098666606437,0.0031072139739990235,0.00027783319567248213,2.0,0.005,"{'clf__C': 2, 'clf__gamma': 0.005}",0.5,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.6333333333333333,0.572121212121212,0.05384738492422103,46,0.7382428940568475,0.7160206718346254,0.7387596899224806,0.7503875968992249,0.7045454545454546,0.7295912614517266,0.016750234276237664
