time,theta_rel,alpha_rel,beta_rel
0.9978570761159062,0.04977765745838172,0.12729846810459008,0.31203935303739216
1.497099656611681,0.038251345979482626,0.09519293963943638,0.5086471190516777
1.9951707469299436,0.05226645370817149,0.08219361033179985,0.4459265093495048
2.4928375435993075,0.04590474215144907,0.1087536030849802,0.3943736250515909
2.991984810680151,0.030038906091018693,0.1013949291013097,0.35222098433056426
3.4928183993324637,0.02685225171770023,0.048449989574927715,0.41337409223850086
3.995226996950805,0.023672454976533867,0.06302142425002624,0.3672480530555513
4.498545745387673,0.06663171772994719,0.1107103261897204,0.328227622681715
5.00199496652931,0.22960927268873113,0.0635931398740647,0.3709527291256744
5.504950436763465,0.2336238713612521,0.07123626483313332,0.35997325505470973
6.006290667690337,0.1351771918394933,0.05801488593693251,0.4303435990594901
6.505974650382996,0.08282935738682744,0.04658447880556498,0.4182747876866507
7.004011369310319,0.09588153401323364,0.05865306310966261,0.36027255770161387
7.50110082142055,0.05540916946326154,0.058809230642265634,0.4006065739402094
7.99927191901952,0.06157537792512632,0.06915357473273309,0.4674517050254578
8.498628173954785,0.07866183506770356,0.05540441509172598,0.42787040661958525
8.999194579198956,0.0646593570293987,0.03618150206083592,0.4345206163451779
9.501191457733512,0.08412515518455381,0.04865956619737941,0.3761587425415684
10.00328208040446,0.0834369669576829,0.0555524219217176,0.3118862765071263
10.504672701470554,0.06672466970916577,0.03946770445877372,0.3955944573625111
11.006432857364416,0.10589790012323001,0.023890774964118087,0.3337085629175111
11.508127781562507,0.0217286630319317,0.00987120180101408,0.08230594031906904
12.010271141305566,0.025253832442994093,0.005669905319226805,0.013451575121719517
12.513604348525405,0.033543987268998446,0.011157462413921307,0.02395411058496757
13.017027787864208,0.11122072355653055,0.16246945746373892,0.12897867662175488
13.520485203713179,0.12045339912144402,0.4192758477351098,0.10757954565852834
14.023588323965669,0.14726651337427196,0.284534536043433,0.11536166696513107
14.525130120106041,0.11244616953450315,0.29464672051218765,0.2360470638822542
15.02498128823936,0.06971732157803778,0.3405998146403065,0.22343985016389029
15.523183633573353,0.11249110659347235,0.20385355251620937,0.30238031396224596
16.020071136765182,0.1437066758775556,0.12155755136149779,0.37167789698333004
16.516874259337783,0.08711875633228817,0.12157190707432654,0.3362281849050534
17.013839493505657,0.06116301348246,0.13360018160645856,0.1010898466611841
17.510872311890125,0.08668697108076523,0.19211577328017745,0.15073285490212696
18.009002782404423,0.1279601891010329,0.2491655143977045,0.25855665484081897
18.5087637193501,0.1070758135263858,0.2931680604259948,0.3272293552449609
19.008951611816883,0.07720932301940114,0.1667161881301943,0.42656688025929745
19.50906879734248,0.0705887038988402,0.10719759229529775,0.3850589739518019
20.00821840018034,0.11433042300191694,0.12633605050932978,0.20561247567482782
20.506925432011485,0.14914328387918305,0.08658143583764782,0.13963854825762878
21.006753948517144,0.059063929286175404,0.07281999274897624,0.21460010778660552
21.508264493197203,0.050902721424144086,0.06597014910430125,0.20688115211537172
22.011315672658384,0.08094013733870514,0.01532109740762079,0.034494853098209495
22.514820749871433,0.07802302746703652,0.007245086704609144,0.009367260392373965
23.018293796107173,0.03765055963464058,0.0042826366966717605,0.009865002876779312
23.521754344925284,0.03829542538500418,0.026797205486444268,0.1359489770594624
24.02518949843943,0.09868033593921492,0.1050615094487177,0.47400925572965735
24.528489892371,0.06717414918818543,0.21167408273987828,0.4400178322378786
25.030841453000903,0.12932546503557557,0.1591245952638209,0.37580281925351566
25.531531686894596,0.2430306939069689,0.1339120195060766,0.3479616196808822
26.030570353381336,0.17755157404262192,0.09663454531654692,0.3184017660735365
26.528050042688847,0.07690024097494655,0.13759319824849184,0.335365265874487
27.02500902209431,0.1574270079049121,0.1277956318353571,0.3324967049993615
27.523166053928435,0.12208374530238296,0.11666327391994413,0.3450399179819754
28.02298871334642,0.06657039120777705,0.058506630733687816,0.4177758127706671
28.524495348334312,0.09238275155302794,0.03470468483497956,0.46635501389405476
29.026766841299832,0.052313625668858076,0.07241013159968479,0.47400490233779685
29.527844180352986,0.08880467672764539,0.028248323389317535,0.5076332873279922
30.027256683446467,0.0764258155569069,0.015306108806482326,0.4894803933481846
30.525009809061885,0.07414492390445361,0.06308192858574163,0.5284408001674398
31.021815666928887,0.1057669138691915,0.05754724010531959,0.43369413993106326
31.519577386789024,0.12914032161049294,0.033350084437158124,0.4840532986101615
32.01863910257816,0.06255187754056901,0.11060886145415784,0.5828136151880627
32.51890355814248,0.15612723086047958,0.07803559714383367,0.18619949817028264
