time,sample,AF3,T7,Pz,T8,AF4,marker_hardware
1772893792.8762,5,4312.821,4407.692,4145.641,4171.282,4233.846,450.0
1772893792.8839,6,4324.615,4418.462,4131.795,4185.128,4255.897,0.0
1772893792.8918,7,4327.179,4404.615,4162.051,4180.513,4251.795,450.0
1772893792.8995,8,4320.0,4371.282,4166.154,4170.256,4236.41,450.0
1772893792.9073,9,4324.615,4366.667,4092.821,4170.769,4245.641,16193.0
1772893792.915,10,4325.641,4417.436,4109.744,4171.282,4258.974,450.0
1772893792.9228,11,4315.897,4452.821,4187.179,4172.308,4263.077,16214.0
1772893792.9305,12,4318.974,4430.256,4182.051,4174.872,4261.026,450.0
1772893792.9383,13,4337.949,4430.256,4125.128,4178.974,4257.436,450.0
1772893792.9461,14,4333.846,4449.231,4101.538,4177.436,4259.487,450.0
1772893792.9539,15,4307.179,4417.949,4123.59,4160.0,4251.282,16214.0
1772893792.9616,16,4313.333,4389.744,4143.077,4162.051,4242.564,0.0
1772893792.9694,17,4319.487,4408.718,4144.103,4180.0,4246.667,0.0
1772893792.9771,18,4298.462,4423.59,4150.256,4181.538,4260.513,0.0
1772893792.985,19,4305.641,4418.974,4160.513,4176.41,4266.154,0.0
1772893792.9928,20,4324.615,4403.59,4181.538,4167.692,4242.051,0.0
1772893793.0007,21,4318.462,4392.821,4179.487,4169.231,4234.872,0.0
1772893793.0084,22,4305.641,4408.718,4149.744,4174.359,4256.41,0.0
1772893793.0162,23,4308.205,4431.795,4134.359,4174.872,4264.103,0.0
1772893793.0239,24,4310.256,4431.795,4124.103,4181.026,4253.333,0.0
1772893793.0317,25,4291.795,4413.846,4136.923,4178.974,4228.205,0.0
1772893793.0394,26,4285.128,4405.641,4116.41,4173.846,4215.897,0.0
1772893793.0471,27,4301.538,4400.513,4083.077,4179.487,4239.487,0.0
1772893793.055,28,4305.641,4395.897,4108.718,4182.051,4265.128,0.0
1772893793.0627,29,4297.436,4409.231,4146.667,4181.026,4259.487,0.0
1772893793.0705,30,4296.923,4435.897,4160.513,4186.154,4250.256,0.0
1772893793.0782,31,4296.923,4445.641,4126.667,4184.103,4255.897,0.0
1772893793.086,32,4291.282,4416.41,4101.538,4174.359,4249.231,0.0
1772893793.0937,33,4294.359,4405.128,4132.821,4180.0,4248.205,0.0
1772893793.1016,34,4288.718,4429.744,4145.128,4185.128,4255.385,0.0
1772893793.1094,35,4270.769,4444.103,4132.821,4169.744,4240.513,0.0
1772893793.1171,36,4270.256,4413.846,4141.026,4165.128,4230.256,0.0
1772893793.1248,37,4280.513,4378.462,4146.154,4173.846,4237.949,0.0
1772893793.1326,38,4269.744,4406.154,4138.974,4176.41,4243.59,0.0
1772893793.1403,39,4255.897,4429.231,4138.462,4181.538,4244.615,0.0
1772893793.1481,40,4258.974,4410.256,4143.077,4180.0,4234.359,0.0
1772893793.1559,41,4260.513,4423.077,4143.077,4170.256,4219.487,0.0
1772893793.1638,42,4256.923,4454.359,4143.59,4170.256,4224.103,0.0
1772893793.1716,43,4261.026,4430.256,4150.769,4170.769,4237.949,0.0
1772893793.1795,44,4278.462,4391.795,4161.538,4175.385,4245.641,0.0
1772893793.1874,45,4274.359,4391.282,4156.41,4182.051,4236.923,0.0
1772893793.1952,46,4255.897,4416.923,4150.769,4170.769,4222.051,0.0
1772893793.2031,47,4264.615,4463.59,4160.0,4166.667,4225.641,0.0
1772893793.211,48,4276.41,4455.897,4166.154,4178.974,4233.333,0.0
1772893793.2188,49,4274.359,4397.949,4173.333,4182.564,4230.256,0.0
1772893793.2267,50,4265.128,4401.538,4168.718,4169.744,4224.615,0.0
1772893793.2345,51,4257.949,4439.487,4151.282,4166.154,4233.333,0.0
1772893793.2422,52,4257.949,4442.051,4151.795,4177.949,4242.564,0.0
1772893793.2501,53,4257.949,4430.769,4157.436,4181.026,4232.308,0.0
1772893793.258,54,4268.718,4444.615,4160.0,4180.0,4226.154,0.0
1772893793.2659,55,4277.436,4445.641,4150.256,4171.282,4232.821,0.0
1772893793.2737,56,4271.282,4414.872,4142.051,4163.077,4236.41,0.0
1772893793.2816,57,4271.282,4406.154,4147.692,4168.718,4230.256,0.0
1772893793.2894,58,4284.615,4444.615,4150.256,4175.897,4234.359,0.0
1772893793.2973,59,4295.385,4465.128,4154.359,4179.487,4252.821,0.0
1772893793.3051,60,4297.949,4428.718,4148.205,4186.667,4268.205,0.0
1772893793.3131,61,4293.333,4406.154,4151.795,4184.103,4260.0,0.0
1772893793.321,62,4284.103,4422.051,4136.923,4169.231,4238.974,0.0
1772893793.3288,63,4275.385,4408.718,4126.154,4157.949,4228.718,0.0
1772893793.3366,64,4284.103,4388.205,4147.179,4154.359,4234.872,450.0
1772893793.3445,65,4296.923,4414.872,4136.41,4168.205,4248.205,450.0
1772893793.3523,66,4284.103,4448.205,4135.385,4177.949,4248.205,16176.0
1772893793.3602,67,4271.282,4423.59,4146.667,4171.282,4245.128,450.0
1772893793.3681,68,4278.462,4386.154,4140.513,4167.179,4244.615,16171.0
1772893793.376,69,4279.487,4412.821,4145.128,4166.154,4235.897,450.0
1772893793.3838,70,4272.308,4455.385,4144.103,4165.641,4236.41,0.0
1772893793.3917,71,4269.231,4454.872,4144.615,4169.231,4246.667,450.0
1772893793.3995,72,4274.872,4441.026,4135.385,4177.436,4261.026,450.0
1772893793.4072,73,4280.0,4422.564,4129.744,4169.231,4251.282,16171.0
1772893793.415,74,4274.872,4412.821,4142.051,4155.897,4225.641,450.0
1772893793.4228,75,4271.282,4424.615,4131.795,4168.205,4230.256,16226.0
1772893793.4306,76,4270.769,4414.872,4117.436,4173.846,4246.154,450.0
1772893793.4383,77,4273.333,4393.333,4134.359,4162.564,4252.308,450.0
1772893793.4462,78,4275.897,4416.923,4153.333,4166.154,4262.051,450.0
1772893793.454,79,4278.974,4443.077,4148.205,4183.59,4264.103,16226.0
1772893793.4619,80,4297.436,4432.308,4119.487,4198.462,4264.615,450.0
1772893793.4698,81,4314.872,4421.538,4114.872,4195.897,4275.897,450.0
1772893793.4777,82,4305.641,4428.718,4134.872,4182.051,4276.41,450.0
1772893793.4855,83,4287.692,4431.282,4138.974,4176.41,4259.487,16226.0
1772893793.4933,84,4283.59,4420.513,4144.103,4183.077,4250.769,450.0
1772893793.501,85,4278.974,4403.59,4127.179,4197.949,4261.026,450.0
1772893793.5089,86,4267.692,4401.538,4109.231,4193.333,4268.205,450.0
1772893793.5167,87,4270.769,4420.0,4133.846,4174.872,4262.051,16226.0
1772893793.5247,88,4280.0,4430.769,4125.128,4183.077,4252.821,450.0
1772893793.5325,89,4269.744,4425.641,4100.0,4188.718,4246.154,450.0
1772893793.5404,90,4266.667,4418.462,4122.051,4181.026,4257.949,450.0
1772893793.5482,91,4274.359,4410.769,4134.359,4180.513,4267.179,16226.0
1772893793.5561,92,4266.667,4410.769,4120.513,4176.923,4255.897,450.0
1772893793.5639,93,4263.59,4418.974,4101.538,4173.333,4256.41,450.0
1772893793.5718,94,4277.949,4418.974,4107.692,4182.051,4266.667,450.0
1772893793.5797,95,4292.821,4426.154,4126.667,4192.308,4266.667,16226.0
1772893793.5874,96,4289.744,4425.128,4122.564,4189.231,4260.513,450.0
1772893793.5952,97,4282.564,4395.897,4118.974,4187.692,4269.744,450.0
1772893793.6029,98,4285.128,4406.667,4125.641,4193.846,4279.487,450.0
1772893793.6108,99,4280.0,4435.385,4124.615,4190.256,4273.846,16226.0
1772893793.6186,100,4281.026,4409.231,4126.154,4181.538,4268.718,450.0
1772893793.6264,101,4294.359,4402.051,4136.41,4186.154,4263.59,450.0
1772893793.6342,102,4293.846,4431.795,4136.923,4182.564,4256.41,450.0
1772893793.6421,103,4282.564,4405.128,4145.641,4164.103,4260.513,16226.0
1772893793.6499,104,4278.462,4363.59,4160.0,4162.051,4263.077,450.0
1772893793.6578,105,4286.667,4395.385,4160.0,4187.692,4264.103,450.0
1772893793.6656,106,4293.846,4428.718,4165.128,4206.667,4269.231,450.0
1772893793.6735,107,4282.051,4427.692,4163.077,4190.769,4258.974,16226.0
1772893793.6814,108,4270.256,4428.205,4152.308,4175.897,4254.359,450.0
1772893793.6893,109,4258.974,4398.974,4148.205,4179.487,4258.974,450.0
1772893793.6971,110,4252.821,4384.103,4149.744,4181.538,4255.897,450.0
1772893793.705,111,4278.462,4416.41,4149.744,4182.564,4256.923,16226.0
1772893793.7128,112,4290.256,4422.564,4147.692,4179.487,4251.795,450.0
1772893793.7207,113,4266.154,4398.974,4156.923,4177.949,4241.026,450.0
1772893793.7285,114,4257.949,4416.41,4143.59,4187.179,4244.103,450.0
1772893793.7365,115,4279.487,4464.615,4129.744,4197.949,4265.641,16226.0
1772893793.7443,116,4293.846,4466.667,4132.308,4204.615,4281.538,450.0
1772893793.752,117,4281.538,4424.615,4147.692,4196.41,4267.692,450.0
1772893793.7598,118,4267.692,4409.231,4143.59,4179.487,4247.179,450.0
1772893793.7675,119,4268.205,4429.231,4122.051,4170.256,4247.692,16226.0
1772893793.7754,120,4269.744,4424.103,4169.744,4174.872,4251.795,450.0
1772893793.7832,121,4263.59,4397.949,4197.436,4182.564,4240.513,450.0
1772893793.7912,122,4252.821,4423.077,4170.256,4176.923,4227.692,450.0
1772893793.799,123,4256.41,4454.359,4181.538,4177.949,4238.462,16226.0
1772893793.8069,124,4272.821,4428.205,4187.179,4186.667,4259.487,450.0
1772893793.8147,125,4275.385,4421.538,4176.923,4182.051,4253.846,450.0
1772893793.8226,126,4255.385,4449.231,4169.744,4174.359,4227.179,450.0
1772893793.8304,127,4227.179,4409.231,4180.0,4162.051,4202.051,234.0
1772893793.8382,0,4238.974,4368.718,4185.641,4157.436,4208.205,450.0
1772893793.846,1,4276.923,4414.359,4150.769,4180.0,4244.103,450.0
1772893793.8539,2,4270.256,4438.974,4113.846,4182.564,4245.641,16191.0
1772893793.8617,3,4254.359,4414.359,4106.154,4169.231,4233.333,450.0
1772893793.8696,4,4276.923,4406.667,4147.692,4178.462,4255.897,16095.0
1772893793.8774,5,4290.256,4405.128,4178.974,4176.41,4256.41,450.0
1772893793.8853,6,4272.308,4404.615,4134.359,4165.128,4230.769,0.0
1772893793.8932,7,4257.949,4417.436,4098.974,4176.41,4231.795,450.0
1772893793.9011,8,4263.077,4408.718,4112.821,4184.615,4246.154,450.0
1772893793.9089,9,4267.692,4391.795,4145.128,4174.872,4249.744,16188.0
1772893793.9168,10,4262.564,4415.897,4156.923,4173.333,4241.538,450.0
1772893793.9247,11,4262.051,4437.436,4103.077,4177.949,4224.615,16237.0
1772893793.9325,12,4269.744,4427.179,4067.179,4171.282,4224.615,450.0
1772893793.9404,13,4268.205,4412.821,4108.205,4167.692,4243.077,450.0
1772893793.9483,14,4251.795,4414.872,4153.333,4175.385,4242.051,450.0
1772893793.9561,15,4235.385,4434.359,4148.718,4176.923,4234.359,16237.0
1772893793.9638,16,4231.795,4425.128,4094.872,4173.846,4243.077,0.0
1772893793.9716,17,4237.436,4381.538,4089.744,4170.769,4249.744,0.0
1772893793.9793,18,4233.333,4388.718,4131.282,4175.385,4250.256,0.0
1772893793.9871,19,4221.538,4440.513,4127.692,4177.949,4242.564,0.0
1772893793.9948,20,4228.205,4447.692,4123.59,4173.333,4241.026,0.0
1772893794.0028,21,4253.846,4416.41,4129.744,4187.692,4258.974,0.0
1772893794.0106,22,4245.128,4400.513,4118.974,4193.333,4251.795,0.0
1772893794.0184,23,4224.615,4408.718,4130.256,4179.487,4227.179,0.0
1772893794.0261,24,4228.205,4417.949,4149.744,4178.462,4230.256,0.0
1772893794.034,25,4220.0,4396.923,4150.256,4179.487,4230.256,0.0
1772893794.0418,26,4215.385,4374.359,4147.179,4179.487,4215.385,0.0
1772893794.0498,27,4218.462,4383.59,4148.718,4176.923,4208.205,0.0
1772893794.0576,28,4207.692,4388.205,4147.692,4171.795,4206.154,0.0
1772893794.0655,29,4207.692,4385.128,4162.051,4178.462,4209.744,0.0
1772893794.0733,30,4211.795,4414.359,4171.795,4184.103,4215.385,0.0
1772893794.0812,31,4200.513,4439.487,4168.718,4177.436,4209.231,0.0
1772893794.089,32,4178.974,4424.615,4169.231,4171.795,4189.231,0.0
1772893794.0969,33,4168.205,4395.385,4162.564,4177.436,4178.974,0.0
1772893794.1049,34,4177.949,4389.744,4165.128,4180.0,4190.256,0.0
1772893794.1127,35,4197.436,4402.051,4170.769,4170.769,4194.872,0.0
1772893794.1206,36,4203.077,4409.231,4161.026,4174.359,4195.385,0.0
1772893794.1284,37,4186.667,4399.487,4151.795,4182.564,4188.718,0.0
1772893794.1363,38,4179.487,4394.872,4171.795,4178.974,4182.051,0.0
1772893794.1441,39,4194.872,4397.436,4171.282,4182.051,4199.487,0.0
1772893794.152,40,4196.923,4381.026,4155.897,4175.385,4201.026,0.0
1772893794.16,41,4187.179,4383.59,4163.077,4158.974,4181.026,0.0
1772893794.1678,42,4189.231,4411.795,4136.923,4165.128,4184.615,0.0
1772893794.1757,43,4202.564,4414.359,4127.179,4178.974,4207.692,0.0
1772893794.1835,44,4220.513,4403.59,4162.564,4181.026,4221.538,0.0
1772893794.1914,45,4223.077,4401.026,4158.462,4180.513,4215.897,0.0
1772893794.1993,46,4214.872,4419.487,4136.41,4186.154,4214.872,0.0
1772893794.2071,47,4213.333,4437.949,4121.538,4183.077,4221.026,0.0
1772893794.215,48,4205.128,4427.179,4128.718,4174.872,4213.333,0.0
1772893794.2229,49,4197.436,4410.769,4126.154,4182.564,4201.538,0.0
1772893794.2307,50,4192.308,4411.282,4154.359,4184.103,4196.923,0.0
1772893794.2386,51,4186.667,4395.897,4202.564,4181.538,4204.103,0.0
1772893794.2464,52,4192.308,4379.487,4169.231,4193.846,4215.385,0.0
1772893794.2543,53,4188.205,4417.436,4107.179,4186.667,4208.718,0.0
1772893794.2622,54,4177.436,4449.744,4132.308,4172.821,4205.641,0.0
1772893794.2701,55,4178.462,4415.385,4188.718,4185.641,4214.359,0.0
1772893794.2779,56,4177.436,4398.974,4171.282,4189.231,4202.051,0.0
1772893794.2858,57,4176.41,4412.821,4094.872,4175.897,4189.231,0.0
1772893794.2936,58,4186.154,4398.462,4074.359,4174.359,4194.359,0.0
1772893794.3015,59,4191.795,4404.103,4126.154,4180.513,4196.923,0.0
1772893794.3093,60,4181.026,4433.846,4173.333,4179.487,4192.821,0.0
1772893794.3173,61,4171.282,4428.205,4182.564,4176.41,4196.41,0.0
1772893794.3251,62,4173.333,4418.462,4171.282,4181.538,4192.308,0.0
1772893794.333,63,4167.179,4428.718,4161.538,4179.487,4183.077,0.0
1772893794.3409,64,4161.026,4405.128,4131.282,4172.308,4194.359,450.0
1772893794.3487,65,4175.385,4370.769,4086.154,4178.462,4192.821,450.0
1772893794.3565,66,4190.256,4407.692,4102.051,4187.179,4170.769,16202.0
1772893794.3644,67,4184.615,4443.077,4146.667,4186.667,4173.333,450.0
1772893794.3724,68,4158.462,4404.103,4150.769,4172.821,4174.872,16167.0
1772893794.3802,69,4146.154,4385.641,4132.821,4167.692,4163.077,450.0
1772893794.3881,70,4175.897,4420.513,4101.026,4189.744,4173.846,0.0
1772893794.3959,71,4195.897,4428.205,4112.821,4199.487,4182.564,450.0
1772893794.4038,72,4183.077,4413.846,4129.231,4193.846,4186.667,450.0
1772893794.4116,73,4173.846,4408.718,4104.103,4195.385,4202.564,16188.0
1772893794.4195,74,4177.949,4407.692,4102.051,4190.769,4197.436,450.0
1772893794.4274,75,4174.872,4411.282,4120.513,4176.923,4187.692,16232.0
1772893794.4353,76,4167.692,4382.051,4123.077,4170.256,4195.897,450.0
1772893794.4431,77,4180.513,4341.026,4132.308,4180.513,4191.282,450.0
1772893794.4509,78,4192.821,4356.923,4144.103,4185.641,4174.872,450.0
1772893794.4586,79,4185.641,4386.154,4143.077,4180.513,4180.0,16232.0
1772893794.4665,80,4179.487,4389.231,4146.154,4192.308,4207.179,450.0
1772893794.4744,81,4179.487,4376.923,4156.41,4196.923,4215.385,450.0
1772893794.4823,82,4182.564,4376.41,4149.231,4173.846,4192.308,450.0
1772893794.4901,83,4182.051,4396.923,4142.564,4157.949,4168.205,16232.0
1772893794.498,84,4182.051,4388.205,4151.282,4167.179,4173.333,450.0
1772893794.5059,85,4188.718,4354.359,4164.103,4176.923,4192.821,450.0
1772893794.5138,86,4183.077,4370.256,4155.897,4167.692,4189.231,450.0
1772893794.5217,87,4178.974,4426.154,4145.641,4166.154,4190.256,16232.0
1772893794.5296,88,4186.667,4423.077,4140.0,4170.256,4203.59,450.0
1772893794.5375,89,4181.026,4374.359,4141.026,4156.41,4195.385,450.0
1772893794.5453,90,4177.949,4378.462,4157.436,4152.308,4187.179,450.0
1772893794.5532,91,4196.41,4418.974,4160.0,4164.103,4190.256,16232.0
1772893794.561,92,4213.846,4418.974,4157.949,4163.077,4189.744,450.0
1772893794.5689,93,4211.795,4370.769,4161.538,4158.974,4202.051,450.0
1772893794.5767,94,4203.077,4359.487,4162.564,4165.128,4212.821,450.0
1772893794.5847,95,4211.795,4387.692,4175.385,4168.205,4204.103,16232.0
1772893794.5925,96,4216.923,4382.051,4166.667,4167.179,4201.026,450.0
1772893794.6004,97,4210.769,4389.231,4140.0,4169.744,4210.256,450.0
1772893794.6082,98,4218.974,4430.256,4134.359,4174.872,4216.41,450.0
1772893794.6161,99,4213.846,4433.846,4151.282,4171.282,4204.615,16232.0
1772893794.624,100,4197.436,4421.538,4157.436,4170.256,4189.231,450.0
1772893794.6319,101,4207.692,4408.718,4157.436,4174.359,4196.41,450.0
1772893794.6397,102,4216.41,4385.641,4170.256,4164.615,4200.0,450.0
1772893794.6476,103,4208.205,4401.026,4138.974,4164.103,4177.949,16232.0
1772893794.6555,104,4207.692,4420.0,4107.179,4178.974,4163.077,450.0
1772893794.6633,105,4204.615,4406.667,4132.308,4187.179,4184.103,450.0
1772893794.6711,106,4203.59,4424.615,4154.872,4187.692,4207.179,450.0
1772893794.679,107,4220.0,4443.59,4167.179,4191.795,4201.538,16232.0
1772893794.6869,108,4223.077,4409.744,4135.385,4195.897,4189.744,450.0
1772893794.6948,109,4213.333,4401.538,4089.231,4193.846,4187.692,450.0
1772893794.7027,110,4220.0,4427.179,4121.538,4186.667,4194.872,450.0
1772893794.7105,111,4230.256,4410.256,4179.487,4181.026,4203.077,16232.0
1772893794.7184,112,4214.359,4375.897,4175.897,4171.282,4190.256,450.0
1772893794.7262,113,4206.154,4375.897,4121.026,4168.205,4181.538,450.0
1772893794.7341,114,4228.718,4412.821,4077.949,4180.0,4193.846,450.0
1772893794.742,115,4239.487,4434.359,4103.59,4177.949,4194.359,16232.0
1772893794.7498,116,4226.154,4410.256,4156.923,4170.256,4183.077,450.0
1772893794.7577,117,4217.949,4385.128,4176.41,4170.256,4180.0,450.0
1772893794.7656,118,4236.41,4399.487,4135.897,4171.795,4192.308,450.0
1772893794.7734,119,4245.641,4401.026,4069.231,4167.692,4199.487,16232.0
1772893794.7812,120,4228.718,4377.949,4083.59,4164.615,4186.154,450.0
1772893794.7891,121,4222.564,4394.359,4150.256,4175.385,4182.564,450.0
1772893794.797,122,4218.974,4431.795,4197.436,4172.821,4200.513,450.0
1772893794.8048,123,4217.436,4433.333,4185.641,4163.59,4208.205,16232.0
1772893794.8127,124,4232.308,4398.462,4126.154,4169.744,4197.436,450.0
1772893794.8205,125,4232.308,4394.359,4120.513,4171.282,4195.385,450.0
1772893794.8284,126,4214.359,4423.077,4116.41,4165.128,4194.359,450.0
1772893794.8362,127,4212.821,4395.897,4099.487,4156.923,4171.282,234.0
1772893794.8442,0,4223.077,4355.897,4122.564,4156.41,4169.744,450.0
1772893794.852,1,4227.692,4395.385,4131.282,4170.256,4199.487,450.0
1772893794.8599,2,4235.385,4439.487,4132.308,4180.0,4206.667,16243.0
1772893794.8677,3,4251.282,4414.359,4131.282,4182.564,4198.462,450.0
1772893794.8756,4,4249.231,4394.872,4122.051,4186.154,4203.59,16228.0
1772893794.8834,5,4231.282,4411.282,4125.641,4187.692,4211.282,450.0
1772893794.8913,6,4225.128,4408.205,4138.462,4186.667,4216.923,0.0
1772893794.8992,7,4221.538,4383.59,4138.462,4180.0,4205.641,450.0
1772893794.9071,8,4224.615,4384.103,4133.333,4178.462,4190.256,450.0
1772893794.915,9,4229.744,4392.308,4132.821,4180.513,4189.231,16225.0
1772893794.9228,10,4218.462,4394.872,4142.564,4168.718,4186.154,450.0
1772893794.9306,11,4216.41,4397.436,4159.487,4165.641,4182.051,16201.0
1772893794.9384,12,4224.615,4382.051,4157.436,4174.359,4185.641,450.0
1772893794.9463,13,4229.744,4379.487,4148.718,4175.897,4198.974,450.0
1772893794.9542,14,4232.821,4409.744,4152.821,4180.0,4213.333,450.0
1772893794.9621,15,4232.821,4417.436,4158.462,4183.59,4209.231,16201.0
1772893794.9699,16,4232.308,4396.923,4162.564,4173.846,4197.436,0.0
1772893794.9778,17,4228.718,4380.0,4158.462,4164.615,4188.205,0.0
1772893794.9857,18,4225.128,4374.359,4156.41,4171.282,4184.103,0.0
1772893794.9935,19,4225.641,4392.821,4162.564,4183.59,4198.462,0.0
1772893795.0015,20,4228.718,4402.564,4166.667,4178.974,4208.718,0.0
1772893795.0093,21,4237.949,4375.385,4168.205,4171.282,4203.077,0.0
1772893795.0172,22,4245.128,4394.359,4162.564,4180.513,4201.026,0.0
1772893795.025,23,4235.385,4447.692,4158.974,4183.59,4198.974,0.0
1772893795.0329,24,4226.667,4422.564,4151.282,4164.615,4188.205,0.0
1772893795.0407,25,4237.436,4376.41,4148.718,4160.513,4191.282,0.0
1772893795.0487,26,4246.154,4406.667,4157.949,4179.487,4202.564,0.0
1772893795.0565,27,4230.256,4446.667,4145.128,4169.744,4182.051,0.0
1772893795.0644,28,4215.897,4421.538,4129.744,4150.256,4175.385,0.0
1772893795.0723,29,4234.359,4384.615,4127.692,4170.769,4208.718,0.0
1772893795.0801,30,4250.256,4408.718,4162.051,4183.59,4211.795,0.0
1772893795.088,31,4234.872,4453.333,4183.59,4168.205,4191.795,0.0
1772893795.0958,32,4220.0,4442.051,4166.667,4164.103,4190.256,0.0
1772893795.1038,33,4226.667,4388.718,4179.487,4167.692,4189.231,0.0
1772893795.1116,34,4241.026,4378.974,4184.103,4168.718,4191.282,0.0
1772893795.1195,35,4235.897,4389.231,4138.974,4167.179,4198.462,0.0
1772893795.1273,36,4228.205,4384.615,4099.487,4158.462,4189.744,0.0
1772893795.1352,37,4227.692,4408.718,4126.667,4153.333,4181.538,0.0
1772893795.1431,38,4221.538,4424.103,4178.974,4157.436,4183.59,0.0
1772893795.1509,39,4217.436,4403.59,4137.436,4158.462,4176.923,0.0
1772893795.1589,40,4214.872,4385.128,4082.051,4149.231,4170.256,0.0
1772893795.1667,41,4216.41,4383.077,4116.41,4151.282,4186.667,0.0
1772893795.1746,42,4228.205,4393.846,4175.897,4162.564,4201.026,0.0
1772893795.1824,43,4236.923,4420.0,4177.949,4162.564,4205.641,0.0
1772893795.1903,44,4240.513,4412.821,4109.231,4165.641,4215.385,0.0
1772893795.1982,45,4237.436,4379.487,4068.205,4158.462,4206.667,0.0
1772893795.2061,46,4233.846,4406.154,4116.923,4144.103,4200.0,0.0
1772893795.2139,47,4236.923,4438.974,4175.385,4148.205,4203.59,0.0
1772893795.2218,48,4236.923,4416.41,4167.179,4153.333,4189.744,0.0
1772893795.2296,49,4232.821,4386.667,4117.949,4150.769,4189.744,0.0
1772893795.2375,50,4229.231,4388.205,4079.487,4154.872,4209.231,0.0
1772893795.2454,51,4227.692,4394.872,4102.051,4152.821,4199.487,0.0
1772893795.2532,52,4236.923,4387.179,4154.359,4148.205,4187.179,0.0
1772893795.2612,53,4243.59,4389.744,4174.359,4148.205,4196.923,0.0
1772893795.269,54,4236.41,4405.128,4118.974,4146.667,4202.051,0.0
1772893795.2768,55,4226.667,4384.103,4074.359,4148.718,4203.59,0.0
1772893795.2847,56,4229.231,4359.487,4129.231,4154.872,4200.513,0.0
1772893795.2925,57,4244.615,4396.41,4160.0,4161.538,4199.487,0.0
1772893795.3004,58,4245.641,4413.846,4130.769,4164.615,4202.051,0.0
1772893795.3083,59,4239.487,4378.974,4122.564,4170.256,4205.128,0.0
1772893795.3162,60,4242.564,4375.385,4125.641,4179.487,4210.256,0.0
1772893795.3241,61,4235.385,4388.205,4138.974,4167.692,4205.128,0.0
1772893795.3319,62,4231.282,4396.41,4147.179,4153.333,4202.051,0.0
1772893795.3398,63,4226.667,4407.692,4147.179,4146.154,4191.795,0.0
1772893795.3476,64,4214.359,4390.256,4150.769,4135.897,4168.205,450.0
1772893795.3555,65,4214.872,4374.359,4143.59,4140.513,4163.59,450.0
1772893795.3634,66,4232.821,4402.564,4135.897,4161.538,4192.308,16196.0
1772893795.3713,67,4245.641,4394.359,4151.795,4171.795,4214.359,450.0
1772893795.3792,68,4238.462,4359.487,4155.897,4158.974,4198.974,316.0
1772893795.387,69,4231.282,4404.615,4148.205,4157.949,4194.359,450.0
1772893795.3948,70,4228.205,4444.103,4140.0,4168.718,4203.077,5.0
1772893795.4027,71,4217.949,4402.051,4135.897,4161.026,4195.897,450.0
1772893795.4106,72,4219.487,4374.872,4145.641,4157.436,4201.026,450.0
1772893795.4185,73,4231.282,4396.41,4145.641,4168.205,4214.359,16143.0
1772893795.4263,74,4230.769,4420.513,4151.795,4165.641,4203.077,450.0
1772893795.4342,75,4227.692,4411.282,4174.359,4151.282,4189.231,16255.0
1772893795.442,76,4231.795,4377.436,4172.308,4147.692,4194.359,450.0
1772893795.4499,77,4237.436,4365.641,4157.949,4158.462,4193.846,450.0
1772893795.4578,78,4237.949,4397.436,4157.436,4167.692,4190.256,450.0
1772893795.4656,79,4230.769,4429.231,4167.179,4160.513,4200.0,16255.0
1772893795.4736,80,4227.179,4402.564,4153.846,4147.692,4202.564,450.0
1772893795.4814,81,4221.538,4342.564,4146.667,4139.487,4181.026,450.0
1772893795.4893,82,4214.872,4363.077,4156.923,4143.59,4173.846,450.0
1772893795.4971,83,4228.205,4427.179,4136.41,4156.923,4188.718,16255.0
1772893795.505,84,4250.769,4391.282,4130.769,4158.974,4191.795,450.0
1772893795.5129,85,4257.949,4348.718,4142.564,4155.897,4196.41,450.0
1772893795.5208,86,4244.615,4404.103,4140.513,4155.897,4198.462,450.0
1772893795.5286,87,4235.897,4414.359,4140.0,4156.923,4188.205,16255.0
1772893795.5364,88,4236.923,4344.615,4119.487,4154.872,4186.667,450.0
1772893795.5443,89,4231.795,4354.872,4127.179,4143.077,4192.308,450.0
1772893795.5522,90,4227.692,4429.744,4159.487,4143.59,4197.949,450.0
1772893795.56,91,4232.821,4434.359,4155.385,4160.513,4194.872,16255.0
1772893795.5679,92,4241.026,4383.59,4150.256,4163.077,4188.718,450.0
1772893795.5758,93,4247.179,4356.41,4160.513,4154.872,4195.897,450.0
1772893795.5837,94,4246.154,4385.128,4164.615,4156.41,4210.769,450.0
1772893795.5915,95,4251.282,4414.872,4155.385,4167.179,4220.0,16255.0
1772893795.5994,96,4256.923,4388.718,4155.385,4172.308,4220.513,450.0
1772893795.6072,97,4248.205,4384.615,4165.128,4164.103,4216.41,450.0
1772893795.6151,98,4241.538,4426.667,4146.667,4160.513,4213.846,450.0
1772893795.623,99,4242.051,4407.692,4116.41,4163.077,4212.308,16255.0
1772893795.6309,100,4252.821,4367.179,4094.872,4170.769,4224.103,450.0
1772893795.6387,101,4264.103,4381.026,4108.205,4171.282,4227.692,450.0
1772893795.6466,102,4249.744,4399.487,4144.103,4158.974,4205.128,450.0
1772893795.6545,103,4232.821,4410.769,4102.564,4160.0,4200.513,16255.0
1772893795.6623,104,4236.41,4392.821,4064.103,4160.513,4208.718,450.0
1772893795.6702,105,4254.359,4365.641,4109.231,4154.359,4202.564,450.0
