timestamp,AF3,T7,Pz,T8,AF4,AF3_theta,AF3_alpha,AF3_beta,T7_theta,T7_mu,T7_beta,Pz_alpha,Pz_beta,T8_theta,T8_mu,T8_beta,AF4_theta,AF4_alpha,AF4_beta
0.0,4281.026,4223.077,4146.154,4145.128,4222.051,0.05780937334038337,0.11481530392337132,0.20690930087624954,0.033879316164783305,0.07932720055457447,0.2325251396703131,0.1754177224792451,0.31456586168835876,0.033230059811931265,0.15131036165729733,0.24786790369860645,0.03502416831415542,0.11948265165721628,0.246193306669673
7.8125,4248.205,4253.333,4132.308,4121.538,4223.59,0.05780937334038337,0.11481530392337132,0.20690930087624954,0.033879316164783305,0.07932720055457447,0.2325251396703131,0.1754177224792451,0.31456586168835876,0.033230059811931265,0.15131036165729733,0.24786790369860645,0.03502416831415542,0.11948265165721628,0.246193306669673
15.625,4255.385,4268.718,4089.231,4156.41,4261.538,0.05780937334038337,0.11481530392337132,0.20690930087624954,0.033879316164783305,0.07932720055457447,0.2325251396703131,0.1754177224792451,0.31456586168835876,0.033230059811931265,0.15131036165729733,0.24786790369860645,0.03502416831415542,0.11948265165721628,0.246193306669673
23.4375,4271.282,4211.282,4110.256,4153.333,4220.513,0.05780937334038337,0.11481530392337132,0.20690930087624954,0.033879316164783305,0.07932720055457447,0.2325251396703131,0.1754177224792451,0.31456586168835876,0.033230059811931265,0.15131036165729733,0.24786790369860645,0.03502416831415542,0.11948265165721628,0.246193306669673
31.25,4242.564,4197.436,4144.615,4111.795,4181.538,0.05780937334038337,0.11481530392337132,0.20690930087624954,0.033879316164783305,0.07932720055457447,0.2325251396703131,0.1754177224792451,0.31456586168835876,0.033230059811931265,0.15131036165729733,0.24786790369860645,0.03502416831415542,0.11948265165721628,0.246193306669673
39.0625,4254.359,4243.077,4134.872,4149.231,4236.41,0.05780937334038337,0.11481530392337132,0.20690930087624954,0.033879316164783305,0.07932720055457447,0.2325251396703131,0.1754177224792451,0.31456586168835876,0.033230059811931265,0.15131036165729733,0.24786790369860645,0.03502416831415542,0.11948265165721628,0.246193306669673
46.875,4298.462,4233.846,4143.077,4197.436,4260.513,0.05780937334038337,0.11481530392337132,0.20690930087624954,0.033879316164783305,0.07932720055457447,0.2325251396703131,0.1754177224792451,0.31456586168835876,0.033230059811931265,0.15131036165729733,0.24786790369860645,0.03502416831415542,0.11948265165721628,0.246193306669673
54.6875,4279.487,4208.205,4164.103,4149.231,4229.231,0.05780937334038337,0.11481530392337132,0.20690930087624954,0.033879316164783305,0.07932720055457447,0.2325251396703131,0.1754177224792451,0.31456586168835876,0.033230059811931265,0.15131036165729733,0.24786790369860645,0.03502416831415542,0.11948265165721628,0.246193306669673
62.5,4234.872,4244.103,4121.538,4098.974,4241.026,0.05780937334038337,0.11481530392337132,0.20690930087624954,0.033879316164783305,0.07932720055457447,0.2325251396703131,0.1754177224792451,0.31456586168835876,0.033230059811931265,0.15131036165729733,0.24786790369860645,0.03502416831415542,0.11948265165721628,0.246193306669673
70.3125,4242.564,4260.513,4070.769,4119.487,4240.513,0.05780937334038337,0.11481530392337132,0.20690930087624954,0.033879316164783305,0.07932720055457447,0.2325251396703131,0.1754177224792451,0.31456586168835876,0.033230059811931265,0.15131036165729733,0.24786790369860645,0.03502416831415542,0.11948265165721628,0.246193306669673
78.125,4260.0,4205.641,4100.513,4121.538,4178.462,0.05780937334038337,0.11481530392337132,0.20690930087624954,0.033879316164783305,0.07932720055457447,0.2325251396703131,0.1754177224792451,0.31456586168835876,0.033230059811931265,0.15131036165729733,0.24786790369860645,0.03502416831415542,0.11948265165721628,0.246193306669673
85.9375,4244.103,4184.615,4143.077,4084.103,4150.769,0.05780937334038337,0.11481530392337132,0.20690930087624954,0.033879316164783305,0.07932720055457447,0.2325251396703131,0.1754177224792451,0.31456586168835876,0.033230059811931265,0.15131036165729733,0.24786790369860645,0.03502416831415542,0.11948265165721628,0.246193306669673
93.75,4235.897,4229.744,4106.154,4091.795,4198.462,0.05780937334038337,0.11481530392337132,0.20690930087624954,0.033879316164783305,0.07932720055457447,0.2325251396703131,0.1754177224792451,0.31456586168835876,0.033230059811931265,0.15131036165729733,0.24786790369860645,0.03502416831415542,0.11948265165721628,0.246193306669673
101.5625,4258.462,4227.692,4053.333,4140.513,4229.231,0.05780937334038337,0.11481530392337132,0.20690930087624954,0.033879316164783305,0.07932720055457447,0.2325251396703131,0.1754177224792451,0.31456586168835876,0.033230059811931265,0.15131036165729733,0.24786790369860645,0.03502416831415542,0.11948265165721628,0.246193306669673
109.375,4276.923,4190.769,4078.974,4150.769,4199.487,0.05780937334038337,0.11481530392337132,0.20690930087624954,0.033879316164783305,0.07932720055457447,0.2325251396703131,0.1754177224792451,0.31456586168835876,0.033230059811931265,0.15131036165729733,0.24786790369860645,0.03502416831415542,0.11948265165721628,0.246193306669673
