timestamp,AF3,T7,Pz,T8,AF4,AF3_theta,AF3_alpha,AF3_beta,T7_theta,T7_mu,T7_beta,Pz_alpha,Pz_beta,T8_theta,T8_mu,T8_beta,AF4_theta,AF4_alpha,AF4_beta
0.0,4224.615,4171.282,4118.974,4144.615,4320.0,0.06417631310965662,0.1615017327488235,0.2187444564285048,0.07266264976718832,0.12723087233090274,0.16252553667342945,0.1753322286770802,0.18604711501049861,0.09989379093729057,0.13569532668575285,0.20433990443743824,0.08308745770681675,0.11842637192803472,0.1518655711056493
7.8125,4249.231,4188.205,4164.103,4153.846,4341.026,0.06417631310965662,0.1615017327488235,0.2187444564285048,0.07266264976718832,0.12723087233090274,0.16252553667342945,0.1753322286770802,0.18604711501049861,0.09989379093729057,0.13569532668575285,0.20433990443743824,0.08308745770681675,0.11842637192803472,0.1518655711056493
15.625,4259.487,4178.974,4168.205,4161.026,4337.949,0.06417631310965662,0.1615017327488235,0.2187444564285048,0.07266264976718832,0.12723087233090274,0.16252553667342945,0.1753322286770802,0.18604711501049861,0.09989379093729057,0.13569532668575285,0.20433990443743824,0.08308745770681675,0.11842637192803472,0.1518655711056493
23.4375,4249.744,4175.385,4145.128,4164.103,4323.59,0.06417631310965662,0.1615017327488235,0.2187444564285048,0.07266264976718832,0.12723087233090274,0.16252553667342945,0.1753322286770802,0.18604711501049861,0.09989379093729057,0.13569532668575285,0.20433990443743824,0.08308745770681675,0.11842637192803472,0.1518655711056493
31.25,4248.718,4186.667,4152.821,4159.487,4322.051,0.06417631310965662,0.1615017327488235,0.2187444564285048,0.07266264976718832,0.12723087233090274,0.16252553667342945,0.1753322286770802,0.18604711501049861,0.09989379093729057,0.13569532668575285,0.20433990443743824,0.08308745770681675,0.11842637192803472,0.1518655711056493
39.0625,4252.821,4174.359,4158.462,4148.205,4327.692,0.06417631310965662,0.1615017327488235,0.2187444564285048,0.07266264976718832,0.12723087233090274,0.16252553667342945,0.1753322286770802,0.18604711501049861,0.09989379093729057,0.13569532668575285,0.20433990443743824,0.08308745770681675,0.11842637192803472,0.1518655711056493
46.875,4251.795,4159.487,4140.513,4143.077,4334.872,0.06417631310965662,0.1615017327488235,0.2187444564285048,0.07266264976718832,0.12723087233090274,0.16252553667342945,0.1753322286770802,0.18604711501049861,0.09989379093729057,0.13569532668575285,0.20433990443743824,0.08308745770681675,0.11842637192803472,0.1518655711056493
54.6875,4243.077,4173.333,4137.949,4146.154,4339.487,0.06417631310965662,0.1615017327488235,0.2187444564285048,0.07266264976718832,0.12723087233090274,0.16252553667342945,0.1753322286770802,0.18604711501049861,0.09989379093729057,0.13569532668575285,0.20433990443743824,0.08308745770681675,0.11842637192803472,0.1518655711056493
62.5,4235.897,4178.462,4149.231,4148.718,4331.282,0.06417631310965662,0.1615017327488235,0.2187444564285048,0.07266264976718832,0.12723087233090274,0.16252553667342945,0.1753322286770802,0.18604711501049861,0.09989379093729057,0.13569532668575285,0.20433990443743824,0.08308745770681675,0.11842637192803472,0.1518655711056493
70.3125,4239.487,4172.821,4146.667,4157.436,4320.513,0.06417631310965662,0.1615017327488235,0.2187444564285048,0.07266264976718832,0.12723087233090274,0.16252553667342945,0.1753322286770802,0.18604711501049861,0.09989379093729057,0.13569532668575285,0.20433990443743824,0.08308745770681675,0.11842637192803472,0.1518655711056493
