time,sample,AF3,T7,Pz,T8,AF4,marker_hardware,label,trial,state,mode
1775673062.6303,65,4191.795,4207.179,4110.769,4182.564,4188.718,450.0,reposo,6,reposo,movimiento_real
1775673062.6382,66,4203.077,4195.897,4085.128,4191.795,4199.487,16228.0,reposo,6,reposo,movimiento_real
1775673062.6459,67,4216.41,4185.128,4104.103,4187.179,4199.487,450.0,reposo,6,reposo,movimiento_real
1775673062.6537,68,4216.923,4166.154,4154.359,4163.59,4169.744,16211.0,reposo,6,reposo,movimiento_real
1775673062.6614,69,4211.795,4172.308,4183.077,4146.154,4162.051,450.0,reposo,6,reposo,movimiento_real
1775673062.6692,70,4198.974,4219.487,4150.256,4152.821,4189.231,16214.0,reposo,6,reposo,movimiento_real
1775673062.6769,71,4192.308,4243.077,4095.385,4170.769,4206.154,450.0,reposo,6,reposo,movimiento_real
1775673062.6847,72,4210.769,4204.615,4082.564,4177.949,4201.538,450.0,reposo,6,reposo,movimiento_real
1775673062.6925,73,4231.795,4164.103,4113.333,4174.359,4185.641,16206.0,reposo,6,reposo,movimiento_real
1775673062.7003,74,4227.692,4168.205,4145.128,4171.795,4167.692,450.0,reposo,6,reposo,movimiento_real
1775673062.708,75,4194.872,4184.615,4157.436,4153.333,4152.821,16216.0,reposo,6,reposo,movimiento_real
1775673062.7157,76,4165.128,4186.667,4158.974,4124.615,4142.564,450.0,reposo,6,reposo,movimiento_real
1775673062.7235,77,4168.718,4195.385,4146.667,4131.282,4158.974,450.0,reposo,6,reposo,movimiento_real
1775673062.7312,78,4191.795,4213.846,4115.385,4164.103,4200.513,450.0,reposo,6,reposo,movimiento_real
1775673062.739,79,4197.436,4217.949,4095.385,4174.359,4212.308,16216.0,reposo,6,reposo,movimiento_real
1775673062.7469,80,4201.026,4202.051,4112.308,4174.359,4189.744,450.0,reposo,6,reposo,movimiento_real
1775673062.7546,81,4223.077,4179.487,4144.615,4189.231,4173.333,450.0,reposo,6,reposo,movimiento_real
1775673062.7623,82,4231.795,4183.077,4170.256,4188.205,4172.308,450.0,reposo,6,reposo,movimiento_real
1775673062.7701,83,4213.846,4215.897,4176.923,4169.231,4183.077,16216.0,reposo,6,reposo,movimiento_real
1775673062.7778,84,4173.846,4226.154,4139.487,4146.667,4177.436,450.0,reposo,6,reposo,movimiento_real
1775673062.7856,85,4151.282,4200.513,4092.308,4137.949,4167.179,450.0,reposo,6,reposo,movimiento_real
1775673062.7933,86,4188.718,4194.872,4096.41,4173.846,4198.462,450.0,reposo,6,reposo,movimiento_real
1775673062.8012,87,4232.821,4204.615,4128.718,4213.846,4229.231,16216.0,reposo,6,reposo,movimiento_real
1775673062.8089,88,4223.077,4184.103,4140.0,4191.282,4198.974,450.0,reposo,6,reposo,movimiento_real
1775673062.8167,89,4199.487,4154.359,4137.949,4146.667,4163.077,450.0,reposo,6,reposo,movimiento_real
1775673062.8244,90,4193.846,4161.026,4134.872,4147.179,4171.795,450.0,reposo,6,reposo,movimiento_real
1775673062.8322,91,4181.026,4205.641,4122.564,4166.667,4184.615,16216.0,reposo,6,reposo,movimiento_real
1775673062.8399,92,4177.436,4240.0,4113.846,4179.487,4192.308,450.0,reposo,6,reposo,movimiento_real
1775673062.8478,93,4185.128,4212.308,4104.103,4191.282,4192.821,450.0,reposo,6,reposo,movimiento_real
1775673062.8555,94,4181.538,4165.128,4087.179,4195.897,4177.436,450.0,reposo,6,reposo,movimiento_real
1775673062.8633,95,4187.179,4167.692,4098.462,4201.026,4180.0,16216.0,reposo,6,reposo,movimiento_real
1775673062.871,96,4204.103,4179.487,4130.256,4206.154,4192.308,450.0,reposo,6,reposo,movimiento_real
1775673062.8788,97,4208.718,4161.026,4143.077,4202.564,4180.513,450.0,reposo,6,reposo,movimiento_real
1775673062.8865,98,4192.821,4168.205,4141.538,4189.744,4165.641,450.0,reposo,6,reposo,movimiento_real
1775673062.8943,99,4169.744,4206.154,4138.974,4177.436,4186.667,16216.0,reposo,6,reposo,movimiento_real
1775673062.9021,100,4174.872,4222.564,4126.667,4187.692,4222.051,450.0,reposo,6,reposo,movimiento_real
1775673062.9098,101,4208.718,4207.179,4107.692,4216.923,4228.718,450.0,reposo,6,reposo,movimiento_real
1775673062.9176,102,4227.692,4181.538,4095.385,4216.923,4217.949,450.0,reposo,6,reposo,movimiento_real
1775673062.9254,103,4217.436,4163.077,4099.487,4190.256,4205.128,16216.0,reposo,6,reposo,movimiento_real
1775673062.9331,104,4213.333,4166.667,4129.744,4185.128,4188.718,450.0,reposo,6,reposo,movimiento_real
1775673062.9408,105,4215.897,4182.051,4144.615,4190.256,4182.051,450.0,reposo,6,reposo,movimiento_real
1775673062.9486,106,4191.282,4187.692,4106.154,4176.41,4176.41,450.0,reposo,6,reposo,movimiento_real
1775673062.9564,107,4167.179,4197.949,4076.41,4169.744,4178.974,16216.0,reposo,6,reposo,movimiento_real
1775673062.9642,108,4187.179,4210.256,4092.308,4192.821,4212.821,450.0,reposo,6,reposo,movimiento_real
1775673062.9719,109,4224.615,4202.564,4105.641,4221.026,4236.923,450.0,reposo,6,reposo,movimiento_real
1775673062.9797,110,4238.974,4180.513,4103.59,4226.154,4212.821,450.0,reposo,6,reposo,movimiento_real
1775673062.9874,111,4232.308,4168.718,4124.103,4207.692,4185.128,16216.0,reposo,6,reposo,movimiento_real
1775673062.9952,112,4217.949,4187.692,4148.718,4192.308,4188.718,450.0,reposo,6,reposo,movimiento_real
1775673063.0029,113,4209.744,4218.462,4135.385,4198.974,4210.256,450.0,reposo,6,reposo,movimiento_real
1775673063.0108,114,4219.487,4223.59,4103.077,4218.974,4237.949,450.0,reposo,6,reposo,movimiento_real
1775673063.0185,115,4233.333,4203.077,4100.0,4229.744,4235.897,16216.0,reposo,6,reposo,movimiento_real
1775673063.0263,116,4240.513,4191.282,4135.385,4215.897,4193.846,450.0,reposo,6,reposo,movimiento_real
1775673063.034,117,4231.795,4205.128,4155.897,4191.282,4185.641,450.0,reposo,6,reposo,movimiento_real
1775673063.0418,118,4222.564,4229.744,4129.744,4196.923,4233.846,450.0,reposo,6,reposo,movimiento_real
1775673063.0495,119,4252.308,4226.667,4111.282,4234.359,4260.0,16216.0,reposo,6,reposo,movimiento_real
1775673063.0573,120,4278.462,4195.897,4143.077,4239.487,4229.744,450.0,reposo,6,reposo,movimiento_real
1775673063.0651,121,4247.179,4209.744,4161.026,4199.487,4211.282,450.0,reposo,6,reposo,movimiento_real
1775673063.0729,122,4222.564,4252.308,4119.487,4194.872,4237.949,450.0,reposo,6,reposo,movimiento_real
1775673063.0806,123,4245.641,4233.846,4089.231,4230.256,4248.205,16216.0,reposo,6,reposo,movimiento_real
1775673063.0883,124,4257.436,4181.538,4110.256,4219.487,4209.744,450.0,reposo,6,reposo,movimiento_real
1775673063.0961,125,4237.949,4174.359,4126.667,4169.744,4174.359,450.0,reposo,6,reposo,movimiento_real
1775673063.1038,126,4219.487,4197.436,4108.718,4163.59,4185.641,450.0,reposo,6,reposo,movimiento_real
1775673063.1116,127,4211.282,4214.359,4082.051,4185.641,4212.308,228.0,reposo,6,reposo,movimiento_real
1775673063.1194,0,4222.564,4222.051,4079.487,4187.692,4221.538,450.0,reposo,6,reposo,movimiento_real
1775673063.1272,1,4252.308,4211.795,4117.436,4186.667,4215.385,450.0,reposo,6,reposo,movimiento_real
1775673063.1349,2,4249.744,4191.282,4154.872,4174.872,4190.256,16219.0,reposo,6,reposo,movimiento_real
1775673063.1427,3,4210.769,4193.846,4136.923,4148.205,4169.744,450.0,reposo,6,reposo,movimiento_real
1775673063.1504,4,4197.436,4225.641,4095.897,4153.333,4191.795,16209.0,reposo,6,reposo,movimiento_real
1775673063.1582,5,4228.205,4237.949,4082.564,4191.282,4228.205,450.0,reposo,6,reposo,movimiento_real
1775673063.166,6,4254.359,4206.154,4102.051,4202.564,4210.256,16214.0,reposo,6,reposo,movimiento_real
1775673063.1738,7,4250.769,4190.769,4140.513,4189.744,4173.333,450.0,reposo,6,reposo,movimiento_real
1775673063.1815,8,4236.41,4227.179,4151.282,4185.641,4196.923,450.0,reposo,6,reposo,movimiento_real
1775673063.1893,9,4220.513,4255.385,4109.744,4188.205,4236.923,16202.0,reposo,6,reposo,movimiento_real
1775673063.197,10,4223.077,4238.974,4087.179,4195.897,4231.795,450.0,reposo,6,reposo,movimiento_real
1775673063.2048,11,4239.487,4206.667,4123.077,4191.282,4201.538,16213.0,reposo,6,reposo,movimiento_real
1775673063.2125,12,4228.718,4184.615,4152.821,4156.41,4173.846,450.0,reposo,6,reposo,movimiento_real
1775673063.2204,13,4204.103,4194.359,4141.026,4133.333,4170.256,450.0,reposo,6,reposo,movimiento_real
1775673063.2281,14,4216.41,4236.41,4116.41,4165.641,4212.308,450.0,reposo,6,reposo,movimiento_real
1775673063.2358,15,4260.0,4249.744,4113.846,4216.41,4257.949,16213.0,reposo,6,reposo,movimiento_real
1775673063.2436,16,4274.872,4222.564,4147.179,4218.462,4238.974,0.0,reposo,6,reposo,movimiento_real
1775673063.2514,17,4240.513,4216.41,4175.385,4176.41,4192.821,0.0,reposo,6,reposo,movimiento_real
1775673063.2591,18,4209.744,4237.436,4159.487,4153.333,4202.051,0.0,reposo,6,reposo,movimiento_real
1775673063.2669,19,4226.154,4233.333,4129.231,4177.436,4243.59,0.0,reposo,6,reposo,movimiento_real
1775673063.2747,20,4249.744,4200.0,4116.923,4194.872,4235.897,0.0,reposo,6,reposo,movimiento_real
1775673063.2824,21,4236.923,4173.846,4117.436,4167.179,4183.077,0.0,reposo,6,reposo,movimiento_real
1775673063.2902,22,4217.436,4169.231,4134.359,4141.026,4162.051,0.0,reposo,6,reposo,movimiento_real
1775673063.2979,23,4211.795,4185.128,4153.846,4144.103,4182.564,0.0,reposo,6,reposo,movimiento_real
1775673063.3057,24,4201.538,4213.333,4141.538,4152.821,4203.077,0.0,reposo,6,reposo,movimiento_real
1775673063.3134,25,4202.051,4237.949,4113.846,4164.103,4221.538,0.0,reposo,6,reposo,movimiento_real
1775673063.3212,26,4237.949,4249.744,4126.154,4194.359,4252.308,0.0,reposo,6,reposo,movimiento_real
1775673063.329,27,4267.692,4227.692,4162.564,4209.231,4248.205,0.0,reposo,6,reposo,movimiento_real
1775673063.3368,28,4246.667,4187.692,4173.333,4179.487,4185.128,0.0,reposo,6,reposo,movimiento_real
1775673063.3445,29,4214.359,4190.769,4157.436,4152.308,4162.051,0.0,reposo,6,reposo,movimiento_real
1775673063.3523,30,4210.769,4230.256,4130.256,4159.487,4218.974,0.0,reposo,6,reposo,movimiento_real
1775673063.36,31,4223.59,4245.128,4113.846,4184.615,4263.59,0.0,reposo,6,reposo,movimiento_real
1775673063.3678,32,4238.462,4211.795,4126.154,4204.103,4242.051,0.0,reposo,6,reposo,movimiento_real
1775673063.3755,33,4243.077,4175.385,4150.256,4191.282,4204.103,0.0,reposo,6,reposo,movimiento_real
1775673063.3834,34,4233.333,4194.872,4139.487,4151.795,4205.128,0.0,reposo,6,reposo,movimiento_real
1775673063.3911,35,4249.231,4234.359,4093.333,4148.205,4247.692,0.0,reposo,6,reposo,movimiento_real
1775673063.3989,36,4308.718,4226.154,4087.179,4185.128,4296.923,0.0,reposo,6,reposo,movimiento_real
1775673063.4066,37,4370.769,4209.231,4123.59,4190.256,4327.692,0.0,reposo,6,reposo,movimiento_real
1775673063.4144,38,4406.667,4228.205,4124.103,4165.128,4357.436,0.0,reposo,6,reposo,movimiento_real
1775673063.4221,39,4446.154,4231.795,4104.615,4166.667,4397.949,0.0,reposo,6,reposo,movimiento_real
1775673063.43,40,4501.026,4218.974,4128.205,4183.077,4429.231,0.0,reposo,6,reposo,movimiento_real
1775673063.4377,41,4533.333,4242.564,4146.667,4187.179,4454.359,0.0,reposo,6,reposo,movimiento_real
1775673063.4455,42,4527.692,4263.59,4127.179,4185.128,4468.718,0.0,reposo,6,reposo,movimiento_real
1775673063.4532,43,4510.256,4232.308,4127.179,4175.897,4447.179,0.0,reposo,6,reposo,movimiento_real
1775673063.461,44,4488.718,4211.282,4133.846,4163.59,4411.282,0.0,reposo,6,reposo,movimiento_real
1775673063.4687,45,4461.026,4235.385,4120.513,4172.821,4393.333,0.0,reposo,6,reposo,movimiento_real
