time,sample,AF3,T7,Pz,T8,AF4,marker_hardware,label,trial,state,mode
1775674371.7386,31,4180.513,4194.359,4080.0,4103.59,4156.41,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.7465,32,4121.026,4144.103,4044.103,4040.0,4099.487,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.7543,33,4120.513,4123.59,4047.179,4048.205,4093.846,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.7622,34,4184.103,4187.179,4093.333,4125.641,4175.385,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.7701,35,4227.179,4245.128,4149.231,4160.513,4231.795,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.778,36,4219.487,4217.436,4163.077,4145.128,4201.538,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.7858,37,4216.923,4182.564,4148.718,4155.897,4181.538,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.7937,38,4218.462,4194.359,4135.897,4167.692,4197.436,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.8016,39,4200.513,4202.564,4128.205,4130.769,4196.41,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.8094,40,4192.308,4190.769,4126.154,4095.385,4183.59,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.8172,41,4215.385,4197.436,4135.385,4113.333,4184.103,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.8252,42,4227.179,4223.59,4134.872,4150.769,4189.231,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.833,43,4206.667,4224.615,4118.462,4146.154,4187.179,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.8409,44,4202.564,4211.795,4127.692,4128.718,4188.205,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.8487,45,4230.769,4228.205,4164.103,4149.744,4198.462,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.8566,46,4248.718,4250.256,4180.513,4176.923,4212.308,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.8644,47,4249.231,4231.795,4170.769,4177.436,4223.59,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.8724,48,4249.744,4209.744,4162.051,4163.59,4221.026,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.8802,49,4250.256,4227.179,4155.897,4157.436,4221.538,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.8881,50,4244.615,4244.615,4146.154,4156.923,4235.385,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.8959,51,4229.231,4228.205,4144.615,4143.59,4221.026,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.9038,52,4226.154,4214.359,4163.59,4133.846,4197.436,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.9116,53,4254.359,4230.769,4197.949,4157.949,4218.974,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.9195,54,4269.231,4238.974,4203.59,4180.513,4240.0,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.9274,55,4243.077,4218.462,4165.128,4162.051,4215.385,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.9353,56,4226.154,4212.308,4133.846,4148.718,4194.872,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.9432,57,4228.718,4233.846,4133.333,4157.436,4212.308,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.951,58,4224.615,4244.103,4144.615,4146.154,4226.667,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.9589,59,4222.051,4229.744,4155.897,4127.692,4216.923,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.9667,60,4237.949,4223.59,4170.769,4140.513,4208.718,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.9746,61,4258.974,4235.385,4194.872,4174.872,4221.538,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.9825,62,4255.385,4233.846,4207.692,4186.154,4229.231,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.9904,63,4244.615,4221.026,4194.872,4171.282,4225.128,0.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674371.9982,64,4248.718,4223.59,4176.41,4166.154,4230.256,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.0061,65,4241.026,4233.333,4164.103,4163.59,4218.462,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.0139,66,4222.051,4235.385,4162.564,4153.846,4203.077,16228.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.0218,67,4220.0,4230.769,4171.282,4151.282,4218.462,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.0296,68,4219.487,4216.41,4168.718,4152.308,4213.846,16212.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.0376,69,4214.872,4205.641,4156.923,4152.821,4186.667,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.0454,70,4223.077,4220.513,4160.0,4158.974,4204.615,16212.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.0533,71,4228.205,4234.872,4168.718,4154.872,4232.821,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.0611,72,4229.744,4243.59,4178.974,4148.205,4213.846,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.069,73,4252.308,4264.103,4199.487,4162.051,4212.308,16206.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.0768,74,4255.897,4259.487,4192.308,4166.667,4235.897,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.0848,75,4229.231,4226.667,4159.487,4144.103,4221.538,16218.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.0927,76,4231.795,4227.179,4162.051,4142.051,4200.513,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.1005,77,4238.462,4229.744,4156.923,4150.256,4196.923,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.1083,78,4209.231,4206.667,4111.282,4135.385,4192.821,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.1162,79,4200.0,4210.256,4105.128,4124.615,4192.821,16218.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.1241,80,4230.256,4236.923,4146.154,4136.41,4205.641,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.1319,81,4260.513,4255.897,4178.974,4158.974,4216.41,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.1399,82,4257.436,4249.231,4180.0,4155.385,4207.692,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.1477,83,4229.744,4210.769,4156.923,4127.179,4191.282,16218.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.1556,84,4226.667,4203.59,4143.077,4128.718,4204.615,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.1634,85,4231.795,4225.128,4142.564,4135.897,4216.923,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.1713,86,4200.0,4200.0,4120.513,4107.692,4174.359,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.1791,87,4188.205,4170.769,4101.538,4097.949,4151.795,16218.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.1869,88,4221.538,4204.103,4117.949,4135.385,4201.026,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.1947,89,4231.795,4232.308,4143.59,4157.949,4228.718,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.2026,90,4211.795,4215.385,4164.615,4143.59,4203.077,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.2104,91,4205.641,4193.333,4175.385,4129.744,4188.205,16218.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.2183,92,4199.487,4170.769,4149.231,4129.744,4193.846,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.2261,93,4170.769,4137.949,4100.0,4115.385,4176.41,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.234,94,4164.615,4132.308,4100.0,4101.026,4158.974,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.2418,95,4205.128,4162.051,4143.59,4137.949,4184.615,16218.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.2498,96,4220.513,4181.026,4148.205,4173.846,4209.744,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.2577,97,4183.077,4177.436,4119.487,4141.026,4187.179,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.2655,98,4180.513,4184.103,4123.077,4116.41,4170.256,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.2734,99,4212.308,4202.564,4131.282,4132.821,4183.59,16218.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.2812,100,4205.128,4210.769,4110.769,4121.026,4185.641,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.2891,101,4188.205,4208.205,4110.256,4103.59,4175.385,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.297,102,4202.051,4207.692,4132.821,4125.641,4176.41,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.3049,103,4212.308,4207.692,4131.282,4144.103,4189.231,16218.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.3127,104,4198.974,4201.538,4118.462,4131.282,4198.974,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.3205,105,4198.974,4192.308,4133.846,4135.897,4201.026,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
1775674372.3284,106,4220.0,4198.462,4150.769,4169.744,4209.744,450.0,mano_cerrada,14,mano_cerrada,movimiento_real
