time,sample,AF3,T7,Pz,T8,AF4,marker_hardware,label,trial,state,mode
1775673312.1085,119,4213.846,4241.026,4142.564,4137.949,4214.359,16212.0,mano_abierta,9,mano_abierta,movimiento_real
1775673312.1163,120,4201.026,4229.231,4115.385,4126.667,4209.744,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775673312.1242,121,4200.0,4223.59,4124.103,4122.564,4193.333,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775673312.132,122,4210.256,4227.692,4149.744,4119.487,4194.359,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775673312.1399,123,4221.026,4224.615,4162.051,4127.179,4208.205,16212.0,mano_abierta,9,mano_abierta,movimiento_real
1775673312.1478,124,4212.308,4217.949,4145.128,4137.949,4219.487,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775673312.1557,125,4213.333,4215.897,4129.231,4151.795,4230.256,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775673312.1635,126,4228.718,4229.231,4138.462,4173.846,4243.59,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775673312.1714,127,4240.0,4234.872,4143.077,4189.744,4247.179,227.0,mano_abierta,9,mano_abierta,movimiento_real
1775673312.1792,0,4235.385,4229.231,4144.615,4178.462,4233.846,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775673312.1871,1,4228.205,4231.282,4138.974,4169.744,4234.359,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775673312.195,2,4223.59,4225.641,4128.718,4161.538,4234.872,16221.0,mano_abierta,9,mano_abierta,movimiento_real
1775673312.2029,3,4214.359,4234.359,4127.179,4145.641,4219.487,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775673312.2107,4,4215.385,4241.538,4128.205,4144.615,4211.795,16205.0,mano_abierta,9,mano_abierta,movimiento_real
1775673312.2186,5,4208.205,4230.769,4122.564,4137.949,4218.462,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775673312.2264,6,4204.615,4228.205,4112.308,4138.974,4231.795,16208.0,mano_abierta,9,mano_abierta,movimiento_real
1775673312.2341,7,4212.308,4228.205,4116.923,4143.077,4229.231,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775673312.2419,8,4212.308,4228.718,4119.487,4131.795,4227.179,450.0,mano_abierta,9,mano_abierta,movimiento_real
1775673312.2497,9,4213.846,4230.769,4121.538,4126.667,4223.59,16202.0,mano_abierta,9,mano_abierta,movimiento_real
1775673312.2575,10,4219.487,4248.205,4126.667,4143.077,4224.615,450.0,mano_abierta,9,mano_abierta,movimiento_real
