time,sample,AF3,T7,Pz,T8,AF4,marker_hardware,label,trial,state,mode
1775673345.1337,119,4255.897,4236.41,4149.744,4146.154,4225.641,16210.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.1416,120,4251.795,4231.795,4139.487,4145.641,4220.513,450.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.1495,121,4240.0,4236.923,4126.667,4136.41,4210.256,450.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.1574,122,4250.769,4244.103,4126.154,4148.205,4213.333,450.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.1652,123,4265.128,4242.051,4133.846,4166.667,4225.128,16210.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.173,124,4270.769,4238.974,4150.769,4175.897,4218.462,450.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.1809,125,4272.308,4240.0,4157.949,4181.538,4217.436,450.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.1887,126,4264.103,4238.974,4150.769,4175.385,4229.744,450.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.1967,127,4261.538,4243.59,4159.487,4170.256,4223.59,227.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.2045,0,4271.795,4258.974,4187.179,4179.487,4215.897,450.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.2124,1,4258.462,4264.103,4189.231,4176.41,4225.128,450.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.2202,2,4225.641,4239.487,4147.692,4158.974,4212.821,16217.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.2281,3,4220.513,4217.949,4126.154,4152.821,4186.667,450.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.2359,4,4229.744,4237.949,4149.744,4165.128,4190.256,16210.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.2438,5,4224.615,4250.256,4167.179,4174.872,4196.923,450.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.2517,6,4208.718,4229.744,4162.564,4161.538,4191.282,16206.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.2596,7,4207.692,4226.667,4145.128,4152.308,4207.692,450.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.2675,8,4223.077,4226.154,4134.872,4152.821,4204.615,450.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.2753,9,4200.513,4209.231,4112.308,4125.641,4165.128,16196.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.2832,10,4169.744,4201.026,4086.154,4106.154,4154.359,450.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.291,11,4190.769,4207.179,4099.487,4130.769,4176.41,16210.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.2989,12,4223.59,4209.231,4127.179,4153.333,4183.59,450.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.3068,13,4230.256,4218.974,4129.744,4149.744,4191.282,450.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.3147,14,4236.41,4232.308,4119.487,4152.821,4207.692,450.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.3225,15,4232.308,4221.538,4115.385,4150.256,4193.333,16210.0,mano_abierta,20,mano_abierta,movimiento_real
1775673345.3304,16,4215.385,4212.821,4103.59,4140.0,4175.897,0.0,mano_abierta,20,mano_abierta,movimiento_real
