time,sample,AF3,T7,Pz,T8,AF4,marker_hardware,label,trial,state,mode
1775673327.1279,119,4211.282,4209.744,4129.231,4116.41,4208.205,16212.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.1356,120,4203.59,4193.846,4125.128,4132.821,4197.949,450.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.1434,121,4221.026,4201.026,4142.051,4161.026,4219.487,450.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.1511,122,4244.103,4223.59,4162.564,4171.282,4257.436,450.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.1589,123,4262.051,4223.59,4167.179,4182.564,4274.359,16212.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.1667,124,4266.154,4213.846,4180.0,4179.487,4265.128,450.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.1745,125,4258.974,4222.564,4188.205,4162.564,4252.308,450.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.1822,126,4260.513,4227.692,4187.692,4158.462,4230.769,450.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.1899,127,4253.333,4224.103,4182.564,4160.0,4222.051,227.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.1977,0,4237.949,4230.256,4170.256,4156.41,4238.462,450.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.2054,1,4239.487,4242.564,4164.615,4148.205,4238.462,450.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.2132,2,4249.231,4247.179,4158.974,4147.692,4229.231,16220.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.221,3,4255.385,4234.872,4156.41,4160.0,4233.333,450.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.2288,4,4261.538,4230.256,4161.026,4168.205,4242.564,16210.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.2365,5,4269.744,4236.923,4164.615,4163.59,4244.103,450.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.2443,6,4266.667,4237.949,4162.051,4155.897,4228.205,16204.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.252,7,4253.846,4222.051,4155.897,4143.077,4207.692,450.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.2598,8,4244.103,4213.333,4155.897,4130.256,4216.41,450.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.2675,9,4260.0,4235.897,4172.821,4139.487,4243.077,16205.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.2754,10,4283.59,4261.026,4185.641,4164.103,4260.513,450.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.2831,11,4278.974,4240.513,4173.333,4167.692,4259.487,16208.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.2909,12,4279.487,4223.077,4175.385,4163.59,4254.359,450.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.2986,13,4303.59,4248.205,4206.667,4172.821,4254.872,450.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.3064,14,4288.205,4256.923,4196.41,4163.59,4244.103,450.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.3141,15,4241.538,4232.308,4150.769,4130.769,4216.41,16208.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.322,16,4234.872,4231.795,4140.513,4121.026,4211.795,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.3297,17,4257.949,4248.718,4156.923,4142.564,4242.051,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.3375,18,4276.923,4247.692,4164.615,4164.103,4263.59,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.3452,19,4286.154,4236.41,4169.744,4168.718,4256.923,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.353,20,4289.231,4238.974,4182.051,4165.128,4251.795,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.3607,21,4287.179,4244.615,4189.231,4164.615,4252.308,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.3684,22,4270.769,4227.179,4172.308,4152.821,4237.949,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.3763,23,4255.897,4204.615,4149.744,4140.513,4232.821,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.384,24,4269.231,4208.205,4151.795,4160.513,4248.205,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.3918,25,4283.077,4215.385,4155.897,4175.897,4254.359,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.3995,26,4278.974,4210.769,4152.821,4163.077,4258.974,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.4073,27,4285.641,4227.692,4173.333,4164.615,4261.538,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.415,28,4284.103,4243.077,4184.615,4168.718,4242.564,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.4228,29,4266.154,4236.41,4167.692,4153.846,4234.359,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.4306,30,4259.487,4238.974,4164.615,4154.872,4246.667,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.4384,31,4252.308,4243.077,4161.026,4162.051,4252.308,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.4461,32,4243.077,4234.872,4149.231,4149.744,4247.692,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.4539,33,4252.821,4238.974,4149.231,4151.282,4251.795,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.4616,34,4265.641,4247.692,4161.538,4163.59,4249.231,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.4694,35,4245.641,4234.872,4147.179,4149.744,4233.846,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.4771,36,4226.667,4207.692,4121.026,4136.923,4218.462,0.0,mano_abierta,14,mano_abierta,movimiento_real
1775673327.485,37,4228.718,4198.974,4125.641,4136.41,4212.308,0.0,mano_abierta,14,mano_abierta,movimiento_real
