time,sample,AF3,T7,Pz,T8,AF4,marker_hardware,label,trial,state,mode
1775673065.6293,65,4187.692,4211.282,4126.667,4068.718,4243.077,450.0,reposo,7,reposo,movimiento_real
1775673065.6371,66,4213.333,4223.59,4102.051,4083.59,4258.462,16221.0,reposo,7,reposo,movimiento_real
1775673065.6451,67,4228.205,4210.256,4104.615,4084.615,4267.692,450.0,reposo,7,reposo,movimiento_real
1775673065.6529,68,4240.0,4187.179,4138.974,4075.385,4248.205,16209.0,reposo,7,reposo,movimiento_real
1775673065.6608,69,4245.641,4182.051,4162.564,4072.821,4229.231,450.0,reposo,7,reposo,movimiento_real
1775673065.6686,70,4233.846,4205.641,4151.795,4068.205,4242.051,16210.0,reposo,7,reposo,movimiento_real
1775673065.6765,71,4222.051,4241.538,4127.692,4070.256,4274.872,450.0,reposo,7,reposo,movimiento_real
1775673065.6843,72,4235.897,4249.231,4113.846,4096.923,4281.026,450.0,reposo,7,reposo,movimiento_real
1775673065.6922,73,4258.462,4216.923,4122.051,4112.308,4255.385,16202.0,reposo,7,reposo,movimiento_real
1775673065.7002,74,4254.872,4185.641,4141.026,4086.154,4226.154,450.0,reposo,7,reposo,movimiento_real
1775673065.708,75,4227.179,4195.897,4141.538,4057.436,4221.026,16208.0,reposo,7,reposo,movimiento_real
1775673065.7158,76,4201.026,4223.59,4112.821,4050.256,4238.462,450.0,reposo,7,reposo,movimiento_real
1775673065.7235,77,4198.462,4228.718,4082.051,4054.359,4250.769,450.0,reposo,7,reposo,movimiento_real
1775673065.7314,78,4232.821,4215.897,4089.744,4085.128,4255.897,450.0,reposo,7,reposo,movimiento_real
1775673065.7392,79,4274.872,4213.333,4129.231,4114.872,4250.256,16208.0,reposo,7,reposo,movimiento_real
1775673065.7471,80,4267.179,4209.231,4141.026,4089.744,4227.179,450.0,reposo,7,reposo,movimiento_real
1775673065.755,81,4216.41,4193.333,4116.923,4040.0,4202.564,450.0,reposo,7,reposo,movimiento_real
1775673065.7629,82,4193.333,4208.205,4102.051,4035.897,4207.692,450.0,reposo,7,reposo,movimiento_real
1775673065.7707,83,4212.821,4237.436,4086.154,4070.256,4242.564,16208.0,reposo,7,reposo,movimiento_real
1775673065.7786,84,4220.513,4221.026,4046.667,4083.077,4258.974,450.0,reposo,7,reposo,movimiento_real
1775673065.7864,85,4204.103,4176.923,4023.077,4061.538,4222.564,450.0,reposo,7,reposo,movimiento_real
1775673065.7943,86,4210.256,4160.513,4031.795,4052.308,4187.179,450.0,reposo,7,reposo,movimiento_real
1775673065.8022,87,4237.949,4168.205,4050.256,4069.231,4209.231,16208.0,reposo,7,reposo,movimiento_real
1775673065.8101,88,4224.103,4158.974,4061.538,4061.026,4212.308,450.0,reposo,7,reposo,movimiento_real
