time,sample,AF3,T7,Pz,T8,AF4,marker_hardware,label,trial,state,mode
1775674377.7334,31,4251.282,4244.103,4135.385,4164.615,4221.026,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.7413,32,4255.897,4266.154,4165.128,4172.821,4232.821,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.7492,33,4260.513,4274.872,4183.077,4171.282,4239.487,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.7571,34,4275.385,4267.179,4180.0,4176.41,4246.667,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.7649,35,4286.667,4261.538,4181.538,4186.667,4247.179,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.7728,36,4277.436,4256.41,4188.718,4180.513,4232.821,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.7806,37,4272.308,4247.692,4182.051,4166.154,4224.615,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.7885,38,4277.949,4238.462,4169.231,4166.667,4230.256,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.7963,39,4271.282,4229.744,4154.872,4168.205,4225.641,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.8041,40,4264.103,4233.333,4147.179,4164.103,4213.333,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.8119,41,4268.205,4251.282,4146.154,4164.615,4224.615,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.8196,42,4266.667,4255.385,4136.41,4165.641,4240.513,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.8274,43,4259.487,4247.692,4127.692,4154.359,4229.744,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.8351,44,4252.821,4249.231,4133.333,4146.667,4219.487,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.8429,45,4241.026,4243.077,4140.0,4148.718,4212.308,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.8507,46,4250.769,4235.385,4143.59,4149.231,4210.256,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.8585,47,4279.487,4236.923,4149.744,4145.128,4224.615,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.8662,48,4281.538,4231.795,4148.718,4143.077,4227.692,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.874,49,4281.538,4238.462,4153.846,4163.59,4229.231,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.8819,50,4298.462,4256.923,4163.59,4193.333,4247.179,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.8897,51,4283.077,4246.667,4144.103,4185.641,4240.513,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.8976,52,4235.897,4212.308,4105.128,4142.564,4206.154,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.9055,53,4209.744,4194.872,4090.769,4111.282,4190.769,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.9134,54,4222.564,4207.692,4116.41,4118.974,4196.923,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.9212,55,4248.205,4227.179,4149.744,4140.0,4206.154,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.9291,56,4260.0,4230.769,4153.846,4151.795,4213.333,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.9369,57,4258.974,4222.051,4133.846,4151.795,4206.154,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.9448,58,4256.41,4227.692,4125.128,4150.256,4202.564,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.9526,59,4258.974,4241.538,4140.0,4162.564,4222.564,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.9606,60,4267.692,4246.667,4160.0,4178.462,4243.59,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.9684,61,4277.949,4254.359,4172.821,4179.487,4254.872,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.9763,62,4274.872,4243.077,4168.718,4164.103,4246.154,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.9841,63,4267.179,4212.308,4154.872,4153.333,4229.744,0.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.992,64,4268.205,4207.692,4149.744,4162.051,4227.179,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674377.9998,65,4256.923,4210.256,4133.333,4158.974,4220.513,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.0077,66,4226.667,4189.744,4100.513,4131.795,4193.846,16226.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.0156,67,4211.795,4185.128,4098.462,4120.0,4182.564,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.0235,68,4231.795,4206.667,4131.795,4139.487,4195.897,16214.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.0314,69,4255.897,4207.692,4152.821,4157.436,4210.769,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.0392,70,4255.385,4200.513,4138.974,4157.436,4224.103,16212.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.0471,71,4229.231,4196.923,4106.667,4137.949,4212.308,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.0549,72,4188.718,4158.974,4074.359,4098.974,4165.641,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.0629,73,4181.026,4125.128,4076.923,4090.769,4146.667,16201.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.0707,74,4216.41,4154.872,4111.282,4130.256,4184.615,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.0786,75,4227.692,4199.487,4133.333,4151.282,4214.359,16221.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.0864,76,4210.769,4196.41,4133.846,4141.538,4201.538,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.0942,77,4220.0,4172.308,4125.641,4138.462,4189.231,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.1021,78,4236.41,4175.385,4115.897,4144.615,4202.051,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.11,79,4238.974,4203.077,4126.667,4156.41,4227.179,16221.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.1179,80,4242.564,4217.436,4146.667,4154.359,4232.308,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.1257,81,4234.359,4202.051,4145.128,4128.205,4206.154,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.1334,82,4222.564,4179.487,4135.385,4118.974,4186.667,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.1413,83,4213.333,4163.077,4119.487,4131.282,4187.692,16221.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.1491,84,4196.923,4157.949,4098.974,4127.692,4180.0,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.157,85,4209.744,4181.538,4123.077,4138.974,4182.564,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.1648,86,4253.333,4202.051,4169.231,4170.769,4218.462,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.1728,87,4272.821,4201.538,4173.333,4175.385,4249.231,16221.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.1806,88,4276.923,4208.205,4162.051,4168.205,4256.923,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.1885,89,4282.051,4218.974,4161.538,4168.205,4249.744,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.1964,90,4263.59,4216.41,4147.179,4159.487,4230.256,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.2042,91,4243.59,4213.333,4135.897,4146.667,4216.41,16221.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.212,92,4241.538,4204.615,4138.974,4130.769,4215.897,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.2199,93,4245.641,4185.641,4141.538,4129.744,4214.359,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.2278,94,4251.282,4181.026,4138.974,4154.872,4210.256,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.2357,95,4231.795,4180.513,4107.179,4151.282,4200.0,16221.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.2436,96,4200.0,4180.513,4080.513,4115.385,4188.718,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.2514,97,4191.282,4184.103,4090.769,4092.308,4173.333,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.2593,98,4206.154,4180.513,4098.974,4094.872,4171.282,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.2671,99,4222.564,4179.487,4092.821,4119.487,4194.359,16221.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.275,100,4223.077,4185.641,4100.0,4133.846,4201.538,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.2829,101,4218.462,4189.744,4128.718,4130.256,4193.846,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.2908,102,4228.205,4191.282,4150.769,4140.513,4212.821,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.2986,103,4242.564,4191.795,4147.179,4160.0,4230.769,16221.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.3065,104,4246.154,4190.256,4134.359,4169.231,4223.077,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.3143,105,4253.846,4209.231,4138.974,4177.949,4227.692,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.3222,106,4253.333,4228.718,4147.692,4172.821,4244.103,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.3301,107,4234.872,4211.282,4140.513,4148.718,4234.359,16221.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.338,108,4233.846,4192.821,4137.949,4143.59,4216.923,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.3458,109,4248.718,4207.179,4145.641,4163.59,4229.744,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.3537,110,4248.205,4226.667,4151.282,4180.513,4258.974,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.3615,111,4238.974,4217.436,4150.256,4167.179,4245.641,16221.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.3694,112,4240.0,4202.051,4151.795,4152.308,4207.179,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.3772,113,4251.795,4204.615,4157.436,4170.256,4215.897,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.3852,114,4253.333,4216.923,4145.641,4178.974,4245.641,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.393,115,4232.308,4209.231,4117.949,4146.154,4232.308,16221.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.4009,116,4219.487,4186.667,4114.359,4126.667,4203.59,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
1775674378.4087,117,4239.487,4189.231,4144.103,4148.205,4204.103,450.0,mano_cerrada,16,mano_cerrada,movimiento_real
