time,sample,AF3,T7,Pz,T8,AF4,marker_hardware,label,trial,state,mode
1775673098.661,65,4271.282,4232.308,4133.333,4173.846,4244.103,450.0,reposo,18,reposo,movimiento_real
1775673098.6688,66,4273.846,4216.41,4185.641,4145.128,4224.103,16220.0,reposo,18,reposo,movimiento_real
1775673098.6767,67,4259.487,4265.128,4165.641,4138.974,4234.359,450.0,reposo,18,reposo,movimiento_real
1775673098.6846,68,4293.846,4273.333,4137.436,4181.026,4264.103,16205.0,reposo,18,reposo,movimiento_real
1775673098.6925,69,4304.103,4223.59,4167.179,4174.872,4246.154,450.0,reposo,18,reposo,movimiento_real
1775673098.7004,70,4262.564,4227.692,4166.667,4141.538,4239.487,16212.0,reposo,18,reposo,movimiento_real
1775673098.7082,71,4262.564,4255.897,4131.282,4162.051,4277.949,450.0,reposo,18,reposo,movimiento_real
1775673098.716,72,4294.359,4234.359,4156.41,4186.154,4261.026,450.0,reposo,18,reposo,movimiento_real
1775673098.7239,73,4270.256,4229.231,4185.128,4164.615,4217.949,16199.0,reposo,18,reposo,movimiento_real
1775673098.7317,74,4220.513,4246.667,4140.0,4148.205,4234.359,450.0,reposo,18,reposo,movimiento_real
1775673098.7394,75,4208.718,4223.59,4104.103,4159.487,4242.564,16214.0,reposo,18,reposo,movimiento_real
1775673098.7474,76,4229.231,4191.282,4127.179,4172.308,4215.897,450.0,reposo,18,reposo,movimiento_real
1775673098.7553,77,4242.051,4178.462,4150.769,4162.051,4207.179,450.0,reposo,18,reposo,movimiento_real
1775673098.7631,78,4225.641,4182.051,4160.513,4133.846,4207.179,450.0,reposo,18,reposo,movimiento_real
1775673098.771,79,4206.667,4220.513,4161.026,4128.718,4221.026,16214.0,reposo,18,reposo,movimiento_real
1775673098.7788,80,4220.513,4257.436,4131.282,4156.41,4258.462,450.0,reposo,18,reposo,movimiento_real
1775673098.7867,81,4244.615,4224.103,4103.077,4169.744,4249.231,450.0,reposo,18,reposo,movimiento_real
1775673098.7946,82,4246.154,4179.487,4129.231,4160.513,4209.744,450.0,reposo,18,reposo,movimiento_real
1775673098.8024,83,4234.359,4219.487,4158.462,4163.077,4226.154,16214.0,reposo,18,reposo,movimiento_real
1775673098.8103,84,4245.128,4267.179,4133.846,4190.769,4279.487,450.0,reposo,18,reposo,movimiento_real
1775673098.8181,85,4280.513,4236.923,4133.846,4214.359,4293.333,450.0,reposo,18,reposo,movimiento_real
1775673098.826,86,4282.051,4211.282,4184.103,4190.769,4258.462,450.0,reposo,18,reposo,movimiento_real
1775673098.8338,87,4234.359,4241.538,4178.974,4147.179,4235.897,16214.0,reposo,18,reposo,movimiento_real
1775673098.8417,88,4228.205,4256.41,4123.077,4159.487,4255.385,450.0,reposo,18,reposo,movimiento_real
1775673098.8497,89,4272.821,4224.103,4123.077,4194.359,4269.744,450.0,reposo,18,reposo,movimiento_real
1775673098.8575,90,4261.538,4191.795,4155.897,4164.615,4235.897,450.0,reposo,18,reposo,movimiento_real
1775673098.8654,91,4206.154,4213.846,4152.308,4120.513,4210.769,16214.0,reposo,18,reposo,movimiento_real
1775673098.8732,92,4195.385,4248.205,4124.615,4136.41,4236.923,450.0,reposo,18,reposo,movimiento_real
1775673098.8811,93,4234.359,4218.974,4130.769,4181.026,4257.949,450.0,reposo,18,reposo,movimiento_real
1775673098.8889,94,4263.59,4192.821,4193.846,4200.513,4251.795,450.0,reposo,18,reposo,movimiento_real
1775673098.8969,95,4249.744,4246.667,4222.564,4191.282,4266.154,16214.0,reposo,18,reposo,movimiento_real
1775673098.9047,96,4231.795,4284.103,4168.718,4192.821,4292.821,450.0,reposo,18,reposo,movimiento_real
1775673098.9126,97,4241.538,4241.538,4138.462,4201.026,4270.769,450.0,reposo,18,reposo,movimiento_real
1775673098.9204,98,4243.077,4207.179,4186.154,4180.0,4221.538,450.0,reposo,18,reposo,movimiento_real
1775673098.9283,99,4217.949,4233.846,4215.897,4152.821,4215.897,16214.0,reposo,18,reposo,movimiento_real
1775673098.9361,100,4214.359,4261.538,4180.513,4164.615,4254.359,450.0,reposo,18,reposo,movimiento_real
1775673098.9441,101,4248.205,4233.333,4155.897,4193.846,4270.769,450.0,reposo,18,reposo,movimiento_real
1775673098.9519,102,4251.282,4183.077,4170.769,4181.538,4229.231,450.0,reposo,18,reposo,movimiento_real
1775673098.9598,103,4181.538,4152.821,4157.949,4114.872,4161.538,16214.0,reposo,18,reposo,movimiento_real
1775673098.9676,104,4109.231,4116.41,4098.974,4050.769,4110.256,450.0,reposo,18,reposo,movimiento_real
1775673098.9755,105,4117.436,4095.385,4081.538,4052.821,4111.795,450.0,reposo,18,reposo,movimiento_real
1775673098.9833,106,4164.103,4157.436,4128.205,4095.897,4163.59,450.0,reposo,18,reposo,movimiento_real
1775673098.9912,107,4187.692,4243.077,4145.128,4123.077,4220.513,16214.0,reposo,18,reposo,movimiento_real
1775673098.9991,108,4220.0,4247.179,4125.641,4144.103,4242.564,450.0,reposo,18,reposo,movimiento_real
1775673099.007,109,4261.538,4207.692,4151.795,4166.154,4236.41,450.0,reposo,18,reposo,movimiento_real
1775673099.0148,110,4255.897,4209.231,4188.205,4156.41,4229.744,450.0,reposo,18,reposo,movimiento_real
1775673099.0227,111,4218.462,4238.462,4146.667,4136.923,4236.41,16214.0,reposo,18,reposo,movimiento_real
1775673099.0305,112,4213.846,4235.897,4094.359,4153.846,4240.0,450.0,reposo,18,reposo,movimiento_real
1775673099.0384,113,4219.487,4187.179,4105.641,4158.974,4212.308,450.0,reposo,18,reposo,movimiento_real
1775673099.0463,114,4189.744,4144.103,4129.231,4114.872,4168.205,450.0,reposo,18,reposo,movimiento_real
1775673099.0542,115,4165.641,4161.026,4129.231,4092.821,4157.949,16214.0,reposo,18,reposo,movimiento_real
1775673099.0621,116,4173.846,4209.744,4117.436,4121.538,4192.821,450.0,reposo,18,reposo,movimiento_real
1775673099.0699,117,4181.026,4222.564,4090.769,4138.462,4229.231,450.0,reposo,18,reposo,movimiento_real
1775673099.0778,118,4185.641,4195.385,4073.333,4130.769,4237.436,450.0,reposo,18,reposo,movimiento_real
1775673099.0856,119,4206.154,4166.667,4100.0,4126.154,4214.359,16214.0,reposo,18,reposo,movimiento_real
1775673099.0935,120,4221.026,4168.718,4152.821,4122.051,4185.128,450.0,reposo,18,reposo,movimiento_real
1775673099.1014,121,4213.846,4226.667,4171.795,4128.718,4213.846,450.0,reposo,18,reposo,movimiento_real
1775673099.1093,122,4218.974,4271.795,4141.538,4155.897,4278.462,450.0,reposo,18,reposo,movimiento_real
